대구광역시,북구,0.51543028 ,0.36009596 ,0.76840214 ,0.50164438 ,0.07723959 ,0.16400000 ,0.04688000 ,0.10500000 ,0.68237500 ,53.80000000 ,8.70000000 ,0.95700000 ,0.33200000 ,0.38000000 ,0.48080439 ,26.10000000 ,18.60000000 ,6.00000000 
대구광역시,서구,0.50502983 ,0.31756278 ,0.75228259 ,0.55127207 ,0.06380714 ,0.23100000 ,0.02243000 ,0.11500000 ,0.68237500 ,65.40000000 ,3.60000000 ,0.96800000 ,0.39000000 ,0.28000000 ,0.29067642 ,20.10000000 ,24.10000000 ,9.50000000 
대구광역시,수성구,0.48330776 ,0.39803256 ,0.74120917 ,0.50817336 ,0.10804538 ,0.13100000 ,0.03706000 ,0.08400000 ,0.68237500 ,56.90000000 ,4.10000000 ,0.96800000 ,0.26300000 ,0.31000000 ,0.43692870 ,19.70000000 ,16.40000000 ,1.40000000 
대구광역시,중구,0.48082245 ,0.37522225 ,0.71633336 ,0.52348737 ,0.10231455 ,0.18100000 ,0.06625000 ,0.83100000 ,0.68237500 ,65.40000000 ,4.10000000 ,0.95900000 ,0.24300000 ,0.27000000 ,0.63071298 ,30.40000000 ,20.30000000 ,7.20000000 
인천광역시,강화군,0.50127166 ,0.36073644 ,0.70123494 ,0.67356249 ,0.14342364 ,0.42100000 ,0.00497000 ,0.07100000 ,0.67850000 ,54.30000000 ,4.80000000 ,0.94900000 ,0.33600000 ,0.22000000 ,0.08409506 ,20.80000000 ,23.10000000 ,4.90000000 
인천광역시,계양구,0.58717722 ,0.39987782 ,0.77906304 ,0.54525400 ,0.10534043 ,0.20100000 ,0.03379000 ,0.10300000 ,0.67850000 ,63.20000000 ,5.40000000 ,0.95100000 ,0.28300000 ,0.29000000 ,0.43144424 ,22.30000000 ,20.70000000 ,8.10000000 
인천광역시,미추홀구,0.56724022 ,0.38193091 ,0.79540135 ,0.55999675 ,0.11428476 ,0.20400000 ,0.03555000 ,0.11014286 ,0.67850000 ,62.60000000 ,10.50000000 ,0.95200000 ,0.34900000 ,0.37428571 ,0.58500914 ,27.40000000 ,28.20000000 ,7.60000000 
인천광역시,남동구,0.57756014 ,0.42560147 ,0.78659513 ,0.54456610 ,0.10262228 ,0.17000000 ,0.07021000 ,0.12800000 ,0.67850000 ,59.10000000 ,6.50000000 ,0.94600000 ,0.34200000 ,0.36000000 ,0.48994516 ,27.30000000 ,19.70000000 ,6.00000000 
인천광역시,동구,0.56441589 ,0.39288275 ,0.78846364 ,0.60802697 ,0.09086267 ,0.20500000 ,0.00878000 ,0.12500000 ,0.67850000 ,59.90000000 ,7.70000000 ,0.95200000 ,0.40000000 ,0.50000000 ,0.46252285 ,19.20000000 ,23.00000000 ,9.70000000 
인천광역시,부평구,0.58731944 ,0.37024370 ,0.78503862 ,0.53440792 ,0.08656624 ,0.19000000 ,0.06636000 ,0.12000000 ,0.67850000 ,59.00000000 ,9.20000000 ,0.95600000 ,0.34300000 ,0.35000000 ,0.46069470 ,25.10000000 ,22.30000000 ,12.00000000 
인천광역시,서구,0.59207117 ,0.40626982 ,0.78994129 ,0.54086390 ,0.11758306 ,0.22300000 ,0.05163000 ,0.09800000 ,0.67850000 ,59.90000000 ,6.90000000 ,0.95300000 ,0.36900000 ,0.49000000 ,0.46800731 ,22.20000000 ,16.30000000 ,5.20000000 
인천광역시,연수구,0.56940319 ,0.42308631 ,0.78920998 ,0.52931537 ,0.09095794 ,0.20900000 ,0.02630000 ,0.07600000 ,0.67850000 ,62.80000000 ,6.80000000 ,0.96300000 ,0.39200000 ,0.36000000 ,0.46252285 ,25.10000000 ,17.70000000 ,9.20000000 
인천광역시,옹진군,0.59391771 ,0.30239379 ,0.83172032 ,0.62158632 ,0.19187862 ,0.53200000 ,0.00038000 ,0.01700000 ,0.67850000 ,62.20000000 ,7.50000000 ,0.96300000 ,0.44800000 ,0.28000000 ,0.23948812 ,28.00000000 ,27.00000000 ,14.30000000 
인천광역시,중구,0.55659970 ,0.37170459 ,0.79684044 ,0.54121068 ,0.11952252 ,0.18100000 ,0.02519000 ,0.20700000 ,0.67850000 ,61.60000000 ,7.00000000 ,0.95600000 ,0.35600000 ,0.28000000 ,0.41499086 ,23.40000000 ,18.70000000 ,8.60000000 
광주광역시,광산구,0.59635330 ,0.41321587 ,0.81359823 ,0.46657094 ,0.05961493 ,0.22900000 ,0.05363000 ,0.12900000 ,0.69062500 ,60.70000000 ,5.70000000 ,0.95100000 ,0.36500000 ,0.46000000 ,0.34734918 ,28.30000000 ,21.60000000 ,8.00000000 
광주광역시,남구,0.58212488 ,0.35786065 ,0.78925001 ,0.51675150 ,0.06638387 ,0.24900000 ,0.03814000 ,0.17300000 ,0.69062500 ,55.80000000 ,9.10000000 ,0.95800000 ,0.32500000 ,0.59000000 ,0.41681901 ,21.10000000 ,20.60000000 ,6.70000000 
광주광역시,동구,0.55866206 ,0.34874128 ,0.76070704 ,0.54902484 ,0.00000000 ,0.19700000 ,0.04594000 ,0.47500000 ,0.69062500 ,60.70000000 ,2.80000000 ,0.95600000 ,0.34600000 ,0.28000000 ,0.30895795 ,27.90000000 ,20.30000000 ,5.20000000 
광주광역시,북구,0.58136665 ,0.38023186 ,0.79517519 ,0.51059665 ,0.04690568 ,0.19000000 ,0.04645000 ,0.10500000 ,0.69062500 ,61.10000000 ,5.10000000 ,0.95500000 ,0.31700000 ,0.36000000 ,0.54478976 ,23.80000000 ,17.50000000 ,5.10000000 
광주광역시,서구,0.59143544 ,0.37865477 ,0.79725349 ,0.50639058 ,0.07720438 ,0.23100000 ,0.04480000 ,0.14500000 ,0.69062500 ,65.10000000 ,4.10000000 ,0.96900000 ,0.31100000 ,0.35000000 ,0.34186472 ,25.50000000 ,19.20000000 ,7.80000000 
대전광역시,대덕구,0.57288850 ,0.41864392 ,0.80595023 ,0.55656179 ,0.07454226 ,0.19000000 ,0.02410000 ,0.12700000 ,0.68775000 ,61.00000000 ,7.30000000 ,0.94600000 ,0.33200000 ,0.24000000 ,0.27970750 ,25.40000000 ,22.80000000 ,8.10000000 
대전광역시,동구,0.57255562 ,0.41031335 ,0.78521143 ,0.57315422 ,0.03021717 ,0.17800000 ,0.02464000 ,0.10500000 ,0.68775000 ,62.00000000 ,2.80000000 ,0.96800000 ,0.35900000 ,0.43000000 ,0.53930530 ,21.70000000 ,19.10000000 ,2.00000000 
