경기도,오산시,2341.0000000000,0.0106938925,0.0268614244,5.4000000000
경기도,용인시 처인구,9257.7352138201,0.0367335461,0.0965775962,2.7000000000
경기도,용인시 기흥구,15611.0958743599,0.0367335461,0.1033087987,2.7000000000
경기도,용인시 수지구,12751.1689118200,0.0367335461,0.1021867475,2.7000000000
경기도,의왕시,2289.0000000000,0.0148631538,0.0401149647,4.6000000000
경기도,평택시,6793.0000000000,0.0139305013,0.0343086006,6.4000000000
경기도,화성시,15813.0000000000,0.0202338544,0.0529931601,3.4000000000
강원도,강릉시,1220.0000000000,0.0057313321,0.0132474781,3.4000000000
강원도,고성군,578.0000000000,0.0226489028,0.0519223859,3.6000000000
강원도,동해시,215.0000000000,0.0025124160,0.0059369305,5.7000000000
강원도,삼척시,582.0000000000,0.0087919392,0.0198222131,4.0000000000
강원도,속초시,675.0000000000,0.0087425041,0.0197293426,4.9000000000
강원도,양구군,17.0000000000,0.0007956939,0.0019955394,6.0000000000
강원도,양양군,435.0000000000,0.0168193945,0.0364504776,4.1000000000
강원도,영월군,328.0000000000,0.0091586854,0.0197495183,6.0000000000
강원도,원주시,8906.0000000000,0.0258756944,0.0625632236,4.6000000000
강원도,인제군,100.0000000000,0.0033749578,0.0081129320,10.1000000000
강원도,정선군,1792.0000000000,0.0514705882,0.1149086246,7.2000000000
강원도,철원군,221.0000000000,0.0052082106,0.0131782946,7.9000000000
강원도,춘천시,2899.0000000000,0.0103952266,0.0255306033,5.4000000000
강원도,태백시,157.0000000000,0.0037286847,0.0084700043,3.4000000000
강원도,평창군,1250.0000000000,0.0320496385,0.0703908098,4.5000000000
강원도,홍천군,1806.0000000000,0.0276925908,0.0636902243,9.2000000000
강원도,화천군,24.0000000000,0.0010423453,0.0024709153,7.1000000000
강원도,횡성군,1131.0000000000,0.0260467044,0.0598032995,1.9000000000
충청북도,괴산군,125.0000000000,0.0033521051,0.0073473226,2.4000000000
충청북도,단양군,42.0000000000,0.0015118246,0.0033021464,5.0000000000
충청북도,보은군,60.0000000000,0.0019173617,0.0042722871,10.7000000000
충청북도,영동군,70.0000000000,0.0014923146,0.0033736566,6.5000000000
충청북도,옥천군,104.0000000000,0.0021635566,0.0051153411,2.2000000000
충청북도,음성군,1483.0000000000,0.0163401573,0.0375082199,7.2000000000
충청북도,제천시,947.0000000000,0.0070786802,0.0164919369,14.9000000000
충청북도,증평군,48.0000000000,0.0013201683,0.0031221543,8.5000000000
충청북도,진천군,1340.0000000000,0.0170772427,0.0407282453,6.0000000000
충청북도,청주시 서원구,1140.4970069691,0.0055523765,0.0136190130,7.1000000000
충청북도,청주시 상당구,955.9249061854,0.0055523765,0.0144467183,7.1000000000
충청북도,청주시 흥덕구,1433.3404501894,0.0055523765,0.0136359268,7.1000000000
충청북도,청주시 청원구,1079.2376366561,0.0055523765,0.0135917288,7.1000000000
충청북도,충주시,2194.0000000000,0.0105097265,0.0243261523,5.5000000000
충청남도,계룡시,81.0000000000,0.0019833982,0.0053899388,5.7000000000
충청남도,공주시,644.0000000000,0.0060209987,0.0143698679,8.0000000000
충청남도,금산군,401.0000000000,0.0078318783,0.0178619154,7.5000000000
충청남도,논산시,456.0000000000,0.0039254171,0.0093053628,8.0000000000
충청남도,당진시,3112.0000000000,0.0193813175,0.0459281561,5.3000000000
충청남도,보령시,1501.0000000000,0.0157664755,0.0362472833,9.2000000000
충청남도,부여군,292.0000000000,0.0046027743,0.0104352798,4.2000000000
충청남도,서산시,2777.0000000000,0.0164688858,0.0396578316,4.9000000000
충청남도,서천군,181.0000000000,0.0036319127,0.0080155883,5.1000000000
충청남도,아산시,3137.0000000000,0.0098451824,0.0254566701,6.3000000000
충청남도,예산군,419.0000000000,0.0055444549,0.0127228008,14.0000000000
충청남도,천안시 동남구,3129.0074262913,0.0117860046,0.0289393323,17.1000000000
충청남도,천안시 서북구,4526.9925737087,0.0117860046,0.0289708983,17.1000000000
충청남도,청양군,57.0000000000,0.0019073114,0.0042594530,6.4000000000
충청남도,태안군,1742.0000000000,0.0295609971,0.0647896753,4.3000000000
충청남도,홍성군,863.0000000000,0.0086997722,0.0204332899,10.1000000000
전라북도,고창군,158.0000000000,0.0030472517,0.0067119796,8.7000000000
전라북도,군산시,1775.0000000000,0.0067619305,0.0162845531,6.7000000000
전라북도,김제시,352.0000000000,0.0045317609,0.0102055609,6.4000000000
전라북도,남원시,289.0000000000,0.0037919045,0.0086938211,9.6000000000
전라북도,무주군,27.0000000000,0.0011988278,0.0026223776,4.2000000000
전라북도,부안군,169.0000000000,0.0034839614,0.0076727504,4.0000000000
전라북도,순창군,36.0000000000,0.0013785181,0.0031369815,2.4000000000
전라북도,완주군,287.0000000000,0.0031366463,0.0076512930,3.8000000000
전라북도,익산시,1218.0000000000,0.0043027618,0.0102947267,13.1000000000
전라북도,임실군,36.0000000000,0.0014027431,0.0030037547,7.1000000000
전라북도,장수군,97.0000000000,0.0046769527,0.0104887543,14.0000000000
전라북도,전주시 완산구,3147.5805492926,0.0093611963,0.0229990468,7.0000000000
전라북도,전주시 덕진구,2947.4194507074,0.0093611963,0.0236700593,7.0000000000
전라북도,정읍시,334.0000000000,0.0032267414,0.0073479265,4.8000000000
전라북도,진안군,23.0000000000,0.0010221768,0.0022226517,4.8000000000
전라남도,강진군,74.0000000000,0.0023023552,0.0049604505,8.8000000000
전라남도,고흥군,102.0000000000,0.0017340746,0.0035253862,2.8000000000
전라남도,곡성군,39.0000000000,0.0014364112,0.0030878860,7.0000000000
전라남도,광양시,823.0000000000,0.0058202031,0.0146613461,10.0000000000
전라남도,구례군,125.0000000000,0.0053193753,0.0115890970,5.5000000000
전라남도,나주시,28782.0000000000,0.2659115476,0.6133225367,7.0000000000
전라남도,담양군,198.0000000000,0.0046758767,0.0112098737,11.0000000000
전라남도,목포시,559.0000000000,0.0024917092,0.0060207225,3.7000000000
전라남도,무안군,656.0000000000,0.0082551028,0.0204501528,4.0000000000
전라남도,보성군,47.0000000000,0.0012482074,0.0026541676,1.8000000000
전라남도,순천시,864.0000000000,0.0032321419,0.0081192324,8.4000000000
전라남도,신안군,29.0000000000,0.0008461224,0.0017596020,4.9000000000
전라남도,여수시,2196.0000000000,0.0083229107,0.0200597408,17.4000000000
전라남도,영광군,152.0000000000,0.0031211499,0.0071211056,4.4000000000
전라남도,영암군,795.0000000000,0.0154904330,0.0349496637,9.7000000000
전라남도,완도군,33.0000000000,0.0007250038,0.0015857761,13.9000000000
전라남도,장성군,106.0000000000,0.0026076261,0.0062137288,4.1000000000
전라남도,장흥군,35.0000000000,0.0010096639,0.0021406728,4.5000000000
전라남도,진도군,19.0000000000,0.0006959707,0.0014514897,19.1000000000
전라남도,함평군,150.0000000000,0.0050721942,0.0111656990,13.4000000000
전라남도,해남군,268.0000000000,0.0042427888,0.0094064792,6.7000000000
전라남도,화순군,656.0000000000,0.0112388425,0.0265501052,13.3000000000
경상북도,경산시,1968.0000000000,0.0071681977,0.0175207436,4.8000000000
경상북도,경주시,16370.0000000000,0.0663287426,0.1513022903,4.6000000000
경상북도,고령군,164.0000000000,0.0055118640,0.0121770122,6.2000000000
경상북도,구미시,2121.0000000000,0.0051320641,0.0128738953,5.1000000000
경상북도,군위군,121.0000000000,0.0056391853,0.0114583333,6.0000000000
경상북도,김천시,18466.0000000000,0.1352107313,0.3216624861,5.9000000000
경상북도,문경시,276.0000000000,0.0040882227,0.0091791938,4.4000000000
경상북도,봉화군,78.0000000000,0.0026148173,0.0055746141,16.7000000000
경상북도,상주시,236.0000000000,0.0024793041,0.0055426384,1.2000000000
경상북도,성주군,178.0000000000,0.0045635175,0.0099803757,1.6000000000
경상북도,안동시,1111.0000000000,0.0070200935,0.0162700447,6.2000000000
경상북도,영덕군,72.0000000000,0.0021013308,0.0042558222,1.3000000000
경상북도,영양군,39.0000000000,0.0024622767,0.0051730999,5.6000000000
경상북도,영주시,291.0000000000,0.0028070649,0.0065684039,9.1000000000
경상북도,영천시,566.0000000000,0.0059084503,0.0130685754,10.1000000000
경상북도,예천군,555.0000000000,0.0106191642,0.0237362073,4.2000000000
경상북도,울릉군,77.0000000000,0.0091340451,0.0189608471,1.5000000000
경상북도,울진군,69.0000000000,0.0015143202,0.0032345772,6.8000000000
경상북도,의성군,125.0000000000,0.0025738171,0.0052593933,16.6000000000
경상북도,청도군,275.0000000000,0.0069636120,0.0147722389,2.0000000000
경상북도,청송군,80.0000000000,0.0033849539,0.0069492703,12.6000000000
경상북도,칠곡군,1203.0000000000,0.0106351943,0.0260181240,5.8000000000
경상북도,포항시 남구,4871.2382547480,0.0212958685,0.0512023530,3.9000000000
경상북도,포항시 북구,5637.7617452521,0.0212958685,0.0525151297,3.9000000000
경상남도,거제시,2916.0000000000,0.0121176862,0.0311113008,9.1000000000
경상남도,거창군,125.0000000000,0.0021139146,0.0049036915,8.0000000000
경상남도,고성군,456.0000000000,0.0092949306,0.0208944282,3.3000000000
경상남도,김해시,8275.0000000000,0.0158442951,0.0411049405,7.1000000000
경상남도,남해군,850.0000000000,0.0207367651,0.0440049700,15.1000000000
경상남도,창원시 의창구,2388.8557438773,0.0095211089,0.0240397676,6.8000000000
경상남도,창원시 성산구,2044.7533471572,0.0095211089,0.0251674341,6.8000000000
경상남도,창원시 마산합포구,1660.8051096946,0.0095211089,0.0226594961,6.8000000000
경상남도,창원시 마산회원구,1804.9642195349,0.0095211089,0.0240780681,6.8000000000
경상남도,창원시 진해구,1770.6215797361,0.0095211089,0.0237189763,6.8000000000
경상남도,밀양시,291.0000000000,0.0029311925,0.0064777508,2.4000000000
경상남도,사천시,1078.0000000000,0.0101351034,0.0236460550,3.9000000000
경상남도,산청군,194.0000000000,0.0059401696,0.0126334983,5.8000000000
경상남도,양산시,5578.0000000000,0.0164887139,0.0415462535,6.5000000000
경상남도,의령군,50.0000000000,0.0020008003,0.0041172596,8.5000000000
경상남도,진주시,22620.0000000000,0.0651846900,0.1607470260,5.7000000000
경상남도,창녕군,318.0000000000,0.0054394307,0.0119593832,3.1000000000
경상남도,통영시,407.0000000000,0.0032666624,0.0076503759,7.9000000000
경상남도,하동군,102.0000000000,0.0024385579,0.0052612575,13.9000000000
경상남도,함안군,276.0000000000,0.0044685501,0.0103915663,4.3000000000
경상남도,함양군,70.0000000000,0.0019060066,0.0040780658,9.3000000000
경상남도,합천군,108.0000000000,0.0025959042,0.0053667263,3.5000000000
제주특별자치도,서귀포시,9966.0000000000,0.0591815769,0.1439590917,5.5000000000
제주특별자치도,제주시,13994.0000000000,0.02986125633,0.07585317202,4.4
