충청북도,청주시 서원구,0.0427309560,0.0134886390,0.0957532000,0.0033885950,0.0730310890,0.0149827280,0.1844064880,0.0339397340,0.67856161000,7.10000000000
충청북도,청주시 상당구,0.0467464530,0.0172752020,0.0979409660,0.0028285100,0.0808330420,0.0178074480,0.2325689260,0.0349077690,0.62742742400,7.10000000000
충청북도,청주시 흥덕구,0.0394191630,0.0170760640,0.1011709750,0.0026544190,0.0660417290,0.0180845340,0.1722968560,0.0303795090,0.68400921700,7.10000000000
충청북도,청주시 청원구,0.0381021270,0.0151242270,0.0949526860,0.0031591850,0.0642465940,0.0175526650,0.1651264410,0.0306839490,0.69863741700,7.10000000000
충청북도,충주시,0.0530957380,0.0141939700,0.0913195850,0.0031051200,0.0620176620,0.0215966250,0.2003922260,0.0250164940,0.66571838400,5.50000000000
충청남도,계룡시,0.0545114810,0.0138344890,0.1293614570,0.0026231630,0.1142333540,0.0196916890,0.1745661000,0.0342448520,0.63361960500,5.70000000000
충청남도,공주시,0.0482864670,0.0112170620,0.0782981920,0.0022898740,0.0708312130,0.0170800240,0.1930241820,0.0205535520,0.67952830800,8.00000000000
충청남도,금산군,0.0500792110,0.0130918850,0.0769010740,0.0021343070,0.0546558700,0.0258537230,0.1743531070,0.0182626300,0.69886463700,7.50000000000
충청남도,논산시,0.0461582630,0.0117702540,0.0629729120,0.0018250050,0.0694321980,0.0217360100,0.1867143770,0.0145487730,0.69558307900,8.00000000000
충청남도,당진시,0.0447539990,0.0196315040,0.0774245800,0.0035391780,0.0749868390,0.0191536750,0.1785138690,0.0157278800,0.68714314600,5.30000000000
충청남도,보령시,0.0480757470,0.0194260270,0.0611895380,0.0028013600,0.0743155630,0.0233650580,0.2302864970,0.0197318520,0.64894918400,9.20000000000
충청남도,부여군,0.0484560160,0.0162096700,0.0554623300,0.0023700370,0.0746821210,0.0347547790,0.2777441400,0.0179742240,0.60409999100,4.20000000000
충청남도,서산시,0.0495549450,0.0212311230,0.0864823820,0.0029200620,0.0625269110,0.0261787890,0.2392728810,0.0211919800,0.63436592400,4.90000000000
충청남도,서천군,0.0457341010,0.0121041610,0.0652534240,0.0029660650,0.0786007150,0.0296824570,0.2348861550,0.0149611790,0.64494460400,5.10000000000
충청남도,아산시,0.0419503940,0.0135928650,0.0890002820,0.0018141180,0.0553739990,0.0159798620,0.1493696160,0.0217129960,0.71011435900,6.30000000000
충청남도,예산군,0.0449446550,0.0124359260,0.0670678260,0.0026743930,0.0648540230,0.0313646830,0.2482133570,0.0193299160,0.64091820800,14.00000000000
충청남도,천안시 동남구,0.0345185910,0.0130060950,0.0934350880,0.0024697560,0.0593079850,0.0145672130,0.1671894560,0.0216478250,0.70422371800,17.10000000000
