"행정구역별(시군구)","직업별","항목","단위","2015 년",
"북구","7. 기능원 및 관련 기능 종사자","여-근무지","","2305",
"북구","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","23005",
"북구","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","16884",
"북구","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","19199",
"북구","8. 장치, 기계조작 및 조립 종사자","남-근무지","","13399",
"북구","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","3806",
"북구","8. 장치, 기계조작 및 조립 종사자","여-근무지","","3485",
"북구","9. 단순 노무 종사자","취업인구-현거주지","","19793",
"북구","9. 단순 노무 종사자","취업인구-근무지","","16482",
"북구","9. 단순 노무 종사자","남-현거주지","","12446",
"북구","9. 단순 노무 종사자","남-근무지","","10259",
"북구","9. 단순 노무 종사자","여-현거주지","","7347",
"북구","9. 단순 노무 종사자","여-근무지","","6223",
"북구","A. 기타","취업인구-현거주지","","445",
"북구","A. 기타","취업인구-근무지","","397",
"북구","A. 기타","남-현거주지","","426",
"북구","A. 기타","남-근무지","","385",
"북구","A. 기타","여-현거주지","","19",
"북구","A. 기타","여-근무지","","12",
"광산구","계","취업인구-현거주지","","180307",
"광산구","계","취업인구-근무지","","181613",
"광산구","계","남-현거주지","","108043",
"광산구","계","남-근무지","","111761",
"광산구","계","여-현거주지","","72264",
"광산구","계","여-근무지","","69852",
"광산구","1. 관리자","취업인구-현거주지","","2295",
"광산구","1. 관리자","취업인구-근무지","","2117",
"광산구","1. 관리자","남-현거주지","","1969",
"광산구","1. 관리자","남-근무지","","1770",
"광산구","1. 관리자","여-현거주지","","326",
"광산구","1. 관리자","여-근무지","","347",
"광산구","2. 전문가 및 관련 종사자","취업인구-현거주지","","35071",
"광산구","2. 전문가 및 관련 종사자","취업인구-근무지","","33890",
"광산구","2. 전문가 및 관련 종사자","남-현거주지","","16101",
"광산구","2. 전문가 및 관련 종사자","남-근무지","","15336",
"광산구","2. 전문가 및 관련 종사자","여-현거주지","","18970",
"광산구","2. 전문가 및 관련 종사자","여-근무지","","18554",
"광산구","3. 사무 종사자","취업인구-현거주지","","32019",
"광산구","3. 사무 종사자","취업인구-근무지","","29376",
"광산구","3. 사무 종사자","남-현거주지","","17769",
"광산구","3. 사무 종사자","남-근무지","","16988",
"광산구","3. 사무 종사자","여-현거주지","","14250",
"광산구","3. 사무 종사자","여-근무지","","12388",
"광산구","4. 서비스 종사자","취업인구-현거주지","","17799",
"광산구","4. 서비스 종사자","취업인구-근무지","","17187",
"광산구","4. 서비스 종사자","남-현거주지","","6566",
"광산구","4. 서비스 종사자","남-근무지","","6217",
"광산구","4. 서비스 종사자","여-현거주지","","11233",
"광산구","4. 서비스 종사자","여-근무지","","10970",
"광산구","5. 판매 종사자","취업인구-현거주지","","19786",
"광산구","5. 판매 종사자","취업인구-근무지","","18417",
"광산구","5. 판매 종사자","남-현거주지","","10610",
"광산구","5. 판매 종사자","남-근무지","","10264",
"광산구","5. 판매 종사자","여-현거주지","","9176",
"광산구","5. 판매 종사자","여-근무지","","8153",
"광산구","6. 농림어업 숙련 종사자","취업인구-현거주지","","4798",
"광산구","6. 농림어업 숙련 종사자","취업인구-근무지","","4448",
"광산구","6. 농림어업 숙련 종사자","남-현거주지","","2640",
"광산구","6. 농림어업 숙련 종사자","남-근무지","","2379",
"광산구","6. 농림어업 숙련 종사자","여-현거주지","","2158",
"광산구","6. 농림어업 숙련 종사자","여-근무지","","2069",
"광산구","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","17985",
"광산구","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","19395",
"광산구","7. 기능원 및 관련 기능 종사자","남-현거주지","","15604",
"광산구","7. 기능원 및 관련 기능 종사자","남-근무지","","17042",
"광산구","7. 기능원 및 관련 기능 종사자","여-현거주지","","2381",
"광산구","7. 기능원 및 관련 기능 종사자","여-근무지","","2353",
"광산구","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","31985",
"광산구","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","36800",
"광산구","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","25191",
"광산구","8. 장치, 기계조작 및 조립 종사자","남-근무지","","28865",
"광산구","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","6794",
"광산구","8. 장치, 기계조작 및 조립 종사자","여-근무지","","7935",
"광산구","9. 단순 노무 종사자","취업인구-현거주지","","17786",
"광산구","9. 단순 노무 종사자","취업인구-근무지","","19189",
"광산구","9. 단순 노무 종사자","남-현거주지","","10984",
"광산구","9. 단순 노무 종사자","남-근무지","","12280",
"광산구","9. 단순 노무 종사자","여-현거주지","","6802",
"광산구","9. 단순 노무 종사자","여-근무지","","6909",
"광산구","A. 기타","취업인구-현거주지","","783",
"광산구","A. 기타","취업인구-근무지","","794",
"광산구","A. 기타","남-현거주지","","609",
"광산구","A. 기타","남-근무지","","620",
"광산구","A. 기타","여-현거주지","","174",
"광산구","A. 기타","여-근무지","","174",
"대전광역시","계","취업인구-현거주지","","686900",
"대전광역시","계","취업인구-근무지","","648616",
"대전광역시","계","남-현거주지","","403407",
"대전광역시","계","남-근무지","","373099",
"대전광역시","계","여-현거주지","","283493",
"대전광역시","계","여-근무지","","275517",
"대전광역시","1. 관리자","취업인구-현거주지","","10414",
"대전광역시","1. 관리자","취업인구-근무지","","9598",
"대전광역시","1. 관리자","남-현거주지","","8599",
"대전광역시","1. 관리자","남-근무지","","7840",
"대전광역시","1. 관리자","여-현거주지","","1815",
"대전광역시","1. 관리자","여-근무지","","1758",
"대전광역시","2. 전문가 및 관련 종사자","취업인구-현거주지","","176871",
"대전광역시","2. 전문가 및 관련 종사자","취업인구-근무지","","171301",
"대전광역시","2. 전문가 및 관련 종사자","남-현거주지","","95873",
"대전광역시","2. 전문가 및 관련 종사자","남-근무지","","92284",
"대전광역시","2. 전문가 및 관련 종사자","여-현거주지","","80998",
"대전광역시","2. 전문가 및 관련 종사자","여-근무지","","79017",
"대전광역시","3. 사무 종사자","취업인구-현거주지","","124324",
"대전광역시","3. 사무 종사자","취업인구-근무지","","116100",
"대전광역시","3. 사무 종사자","남-현거주지","","65531",
"대전광역시","3. 사무 종사자","남-근무지","","59404",
"대전광역시","3. 사무 종사자","여-현거주지","","58793",
"대전광역시","3. 사무 종사자","여-근무지","","56696",
"대전광역시","4. 서비스 종사자","취업인구-현거주지","","78155",
"대전광역시","4. 서비스 종사자","취업인구-근무지","","75851",
"대전광역시","4. 서비스 종사자","남-현거주지","","28478",
"대전광역시","4. 서비스 종사자","남-근무지","","27027",
"대전광역시","4. 서비스 종사자","여-현거주지","","49677",
"대전광역시","4. 서비스 종사자","여-근무지","","48824",
"대전광역시","5. 판매 종사자","취업인구-현거주지","","89235",
"대전광역시","5. 판매 종사자","취업인구-근무지","","88162",
"대전광역시","5. 판매 종사자","남-현거주지","","45821",
"대전광역시","5. 판매 종사자","남-근무지","","45026",
"대전광역시","5. 판매 종사자","여-현거주지","","43414",
"대전광역시","5. 판매 종사자","여-근무지","","43136",
"대전광역시","6. 농림어업 숙련 종사자","취업인구-현거주지","","6424",
"대전광역시","6. 농림어업 숙련 종사자","취업인구-근무지","","5075",
"대전광역시","6. 농림어업 숙련 종사자","남-현거주지","","3859",
"대전광역시","6. 농림어업 숙련 종사자","남-근무지","","2933",
"대전광역시","6. 농림어업 숙련 종사자","여-현거주지","","2565",
"대전광역시","6. 농림어업 숙련 종사자","여-근무지","","2142",
"대전광역시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","58207",
"대전광역시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","52897",
"대전광역시","7. 기능원 및 관련 기능 종사자","남-현거주지","","50555",
"대전광역시","7. 기능원 및 관련 기능 종사자","남-근무지","","45542",
"대전광역시","7. 기능원 및 관련 기능 종사자","여-현거주지","","7652",
"대전광역시","7. 기능원 및 관련 기능 종사자","여-근무지","","7355",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","68802",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","59748",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","58987",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","51170",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","9815",
"대전광역시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","8578",
"대전광역시","9. 단순 노무 종사자","취업인구-현거주지","","71372",
"대전광역시","9. 단순 노무 종사자","취업인구-근무지","","67330",
"대전광역시","9. 단순 노무 종사자","남-현거주지","","42889",
"대전광역시","9. 단순 노무 종사자","남-근무지","","39598",
"대전광역시","9. 단순 노무 종사자","여-현거주지","","28483",
"대전광역시","9. 단순 노무 종사자","여-근무지","","27732",
"대전광역시","A. 기타","취업인구-현거주지","","3096",
"대전광역시","A. 기타","취업인구-근무지","","2554",
"대전광역시","A. 기타","남-현거주지","","2815",
"대전광역시","A. 기타","남-근무지","","2275",
"대전광역시","A. 기타","여-현거주지","","281",
"대전광역시","A. 기타","여-근무지","","279",
"동구","계","취업인구-현거주지","","105242",
"동구","계","취업인구-근무지","","87431",
"동구","계","남-현거주지","","62419",
"동구","계","남-근무지","","50137",
"동구","계","여-현거주지","","42823",
"동구","계","여-근무지","","37294",
"동구","1. 관리자","취업인구-현거주지","","1228",
"동구","1. 관리자","취업인구-근무지","","1113",
"동구","1. 관리자","남-현거주지","","1032",
"동구","1. 관리자","남-근무지","","906",
"동구","1. 관리자","여-현거주지","","196",
"동구","1. 관리자","여-근무지","","207",
"동구","2. 전문가 및 관련 종사자","취업인구-현거주지","","18715",
