"행정구역별(시군구)","산업별","항목","단위","2015 년",
"단원구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","562",
"단원구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","542",
"단원구","U.국제 및 외국기관","취업인구-현거주지","","13",
"단원구","U.국제 및 외국기관","취업인구-근무지","","12",
"단원구","U.국제 및 외국기관","남-현거주지","","13",
"단원구","U.국제 및 외국기관","남-근무지","","12",
"단원구","U.국제 및 외국기관","여-현거주지","","",
"단원구","U.국제 및 외국기관","여-근무지","","",
"고양시","계","취업인구-현거주지","","456561",
"고양시","계","취업인구-근무지","","340758",
"고양시","계","남-현거주지","","268494",
"고양시","계","남-근무지","","188459",
"고양시","계","여-현거주지","","188067",
"고양시","계","여-근무지","","152299",
"고양시","A. 농업, 임업 및 어업","취업인구-현거주지","","4889",
"고양시","A. 농업, 임업 및 어업","취업인구-근무지","","4710",
"고양시","A. 농업, 임업 및 어업","남-현거주지","","2965",
"고양시","A. 농업, 임업 및 어업","남-근무지","","2814",
"고양시","A. 농업, 임업 및 어업","여-현거주지","","1924",
"고양시","A. 농업, 임업 및 어업","여-근무지","","1896",
"고양시","B. 광업","취업인구-현거주지","","256",
"고양시","B. 광업","취업인구-근무지","","155",
"고양시","B. 광업","남-현거주지","","178",
"고양시","B. 광업","남-근무지","","90",
"고양시","B. 광업","여-현거주지","","78",
"고양시","B. 광업","여-근무지","","65",
"고양시","C. 제조업","취업인구-현거주지","","52083",
"고양시","C. 제조업","취업인구-근무지","","33933",
"고양시","C. 제조업","남-현거주지","","37048",
"고양시","C. 제조업","남-근무지","","23065",
"고양시","C. 제조업","여-현거주지","","15035",
"고양시","C. 제조업","여-근무지","","10868",
"고양시","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","1443",
"고양시","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","911",
"고양시","D. 전기,가스,증기 및 수도사업","남-현거주지","","1213",
"고양시","D. 전기,가스,증기 및 수도사업","남-근무지","","756",
"고양시","D. 전기,가스,증기 및 수도사업","여-현거주지","","230",
"고양시","D. 전기,가스,증기 및 수도사업","여-근무지","","155",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","1435",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","1327",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","1144",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","1108",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","291",
"고양시","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","219",
"고양시","F. 건설업","취업인구-현거주지","","25464",
"고양시","F. 건설업","취업인구-근무지","","19199",
"고양시","F. 건설업","남-현거주지","","22872",
"고양시","F. 건설업","남-근무지","","17102",
"고양시","F. 건설업","여-현거주지","","2592",
"고양시","F. 건설업","여-근무지","","2097",
"고양시","G. 도매 및 소매업","취업인구-현거주지","","76305",
"고양시","G. 도매 및 소매업","취업인구-근무지","","63501",
"고양시","G. 도매 및 소매업","남-현거주지","","42199",
"고양시","G. 도매 및 소매업","남-근무지","","34361",
"고양시","G. 도매 및 소매업","여-현거주지","","34106",
"고양시","G. 도매 및 소매업","여-근무지","","29140",
"고양시","H. 운수업","취업인구-현거주지","","27555",
"고양시","H. 운수업","취업인구-근무지","","19737",
"고양시","H. 운수업","남-현거주지","","23707",
"고양시","H. 운수업","남-근무지","","17731",
"고양시","H. 운수업","여-현거주지","","3848",
"고양시","H. 운수업","여-근무지","","2006",
"고양시","I. 숙박 및 음식점업","취업인구-현거주지","","34528",
"고양시","I. 숙박 및 음식점업","취업인구-근무지","","28918",
"고양시","I. 숙박 및 음식점업","남-현거주지","","14675",
"고양시","I. 숙박 및 음식점업","남-근무지","","11405",
"고양시","I. 숙박 및 음식점업","여-현거주지","","19853",
"고양시","I. 숙박 및 음식점업","여-근무지","","17513",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","25238",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","11659",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","17851",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","7782",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","7387",
"고양시","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","3877",
"고양시","K. 금융 및 보험업","취업인구-현거주지","","22866",
"고양시","K. 금융 및 보험업","취업인구-근무지","","10472",
"고양시","K. 금융 및 보험업","남-현거주지","","12949",
"고양시","K. 금융 및 보험업","남-근무지","","4669",
"고양시","K. 금융 및 보험업","여-현거주지","","9917",
"고양시","K. 금융 및 보험업","여-근무지","","5803",
"고양시","L. 부동산업 및 임대업","취업인구-현거주지","","15519",
"고양시","L. 부동산업 및 임대업","취업인구-근무지","","13389",
"고양시","L. 부동산업 및 임대업","남-현거주지","","10830",
"고양시","L. 부동산업 및 임대업","남-근무지","","9329",
"고양시","L. 부동산업 및 임대업","여-현거주지","","4689",
"고양시","L. 부동산업 및 임대업","여-근무지","","4060",
"고양시","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","26222",
"고양시","M. 전문,과학 및 기술서비스업","취업인구-근무지","","13784",
"고양시","M. 전문,과학 및 기술서비스업","남-현거주지","","17354",
"고양시","M. 전문,과학 및 기술서비스업","남-근무지","","8564",
"고양시","M. 전문,과학 및 기술서비스업","여-현거주지","","8868",
"고양시","M. 전문,과학 및 기술서비스업","여-근무지","","5220",
"고양시","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","21328",
"고양시","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","16742",
"고양시","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","13202",
"고양시","N. 사업시설관리 및 사업지원서비스업","남-근무지","","10605",
"고양시","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","8126",
"고양시","N. 사업시설관리 및 사업지원서비스업","여-근무지","","6137",
"고양시","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","15925",
"고양시","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","11580",
"고양시","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","11883",
"고양시","O. 공공행정, 국방 및 사회보장행정","남-근무지","","8570",
"고양시","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","4042",
"고양시","O. 공공행정, 국방 및 사회보장행정","여-근무지","","3010",
"고양시","P. 교육서비스업","취업인구-현거주지","","40556",
"고양시","P. 교육서비스업","취업인구-근무지","","31944",
"고양시","P. 교육서비스업","남-현거주지","","14201",
"고양시","P. 교육서비스업","남-근무지","","9568",
"고양시","P. 교육서비스업","여-현거주지","","26355",
"고양시","P. 교육서비스업","여-근무지","","22376",
"고양시","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","31890",
"고양시","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","30422",
"고양시","Q. 보건업 및 사회복지서비스업","남-현거주지","","6906",
"고양시","Q. 보건업 및 사회복지서비스업","남-근무지","","6248",
"고양시","Q. 보건업 및 사회복지서비스업","여-현거주지","","24984",
"고양시","Q. 보건업 및 사회복지서비스업","여-근무지","","24174",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","10134",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","7970",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","5718",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","4633",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","4416",
"고양시","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","3337",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","20748",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","18483",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","11307",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","9953",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","9441",
"고양시","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","8530",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","1917",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","1877",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","116",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","76",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","1801",
"고양시","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","1801",
"고양시","U.국제 및 외국기관","취업인구-현거주지","","260",
"고양시","U.국제 및 외국기관","취업인구-근무지","","45",
"고양시","U.국제 및 외국기관","남-현거주지","","176",
"고양시","U.국제 및 외국기관","남-근무지","","30",
"고양시","U.국제 및 외국기관","여-현거주지","","84",
"고양시","U.국제 및 외국기관","여-근무지","","15",
"덕양구","계","취업인구-현거주지","","198104",
"덕양구","계","취업인구-근무지","","122138",
"덕양구","계","남-현거주지","","117124",
"덕양구","계","남-근무지","","69401",
"덕양구","계","여-현거주지","","80980",
"덕양구","계","여-근무지","","52737",
"덕양구","A. 농업, 임업 및 어업","취업인구-현거주지","","2489",
"덕양구","A. 농업, 임업 및 어업","취업인구-근무지","","2460",
"덕양구","A. 농업, 임업 및 어업","남-현거주지","","1461",
"덕양구","A. 농업, 임업 및 어업","남-근무지","","1433",
"덕양구","A. 농업, 임업 및 어업","여-현거주지","","1028",
"덕양구","A. 농업, 임업 및 어업","여-근무지","","1027",
"덕양구","B. 광업","취업인구-현거주지","","173",
"덕양구","B. 광업","취업인구-근무지","","62",
"덕양구","B. 광업","남-현거주지","","109",
"덕양구","B. 광업","남-근무지","","40",
"덕양구","B. 광업","여-현거주지","","64",
"덕양구","B. 광업","여-근무지","","22",
"덕양구","C. 제조업","취업인구-현거주지","","22306",
"덕양구","C. 제조업","취업인구-근무지","","11430",
"덕양구","C. 제조업","남-현거주지","","15527",
"덕양구","C. 제조업","남-근무지","","7610",
"덕양구","C. 제조업","여-현거주지","","6779",
"덕양구","C. 제조업","여-근무지","","3820",
"덕양구","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","519",
"덕양구","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","201",
"덕양구","D. 전기,가스,증기 및 수도사업","남-현거주지","","420",
"덕양구","D. 전기,가스,증기 및 수도사업","남-근무지","","153",
"덕양구","D. 전기,가스,증기 및 수도사업","여-현거주지","","99",
"덕양구","D. 전기,가스,증기 및 수도사업","여-근무지","","48",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","603",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","586",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","502",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","484",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","101",
"덕양구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","102",
"덕양구","F. 건설업","취업인구-현거주지","","12687",
"덕양구","F. 건설업","취업인구-근무지","","8232",
"덕양구","F. 건설업","남-현거주지","","11530",
"덕양구","F. 건설업","남-근무지","","7533",
"덕양구","F. 건설업","여-현거주지","","1157",
"덕양구","F. 건설업","여-근무지","","699",
"덕양구","G. 도매 및 소매업","취업인구-현거주지","","31818",
"덕양구","G. 도매 및 소매업","취업인구-근무지","","20353",
"덕양구","G. 도매 및 소매업","남-현거주지","","17597",
"덕양구","G. 도매 및 소매업","남-근무지","","11392",
"덕양구","G. 도매 및 소매업","여-현거주지","","14221",
"덕양구","G. 도매 및 소매업","여-근무지","","8961",
"덕양구","H. 운수업","취업인구-현거주지","","13398",
"덕양구","H. 운수업","취업인구-근무지","","8737",
"덕양구","H. 운수업","남-현거주지","","11796",
"덕양구","H. 운수업","남-근무지","","7965",
"덕양구","H. 운수업","여-현거주지","","1602",
"덕양구","H. 운수업","여-근무지","","772",
"덕양구","I. 숙박 및 음식점업","취업인구-현거주지","","15756",
"덕양구","I. 숙박 및 음식점업","취업인구-근무지","","11204",
"덕양구","I. 숙박 및 음식점업","남-현거주지","","6604",
"덕양구","I. 숙박 및 음식점업","남-근무지","","4232",
"덕양구","I. 숙박 및 음식점업","여-현거주지","","9152",
"덕양구","I. 숙박 및 음식점업","여-근무지","","6972",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","9769",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","2660",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","6884",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","1761",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","2885",
"덕양구","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","899",
"덕양구","K. 금융 및 보험업","취업인구-현거주지","","9535",
"덕양구","K. 금융 및 보험업","취업인구-근무지","","2252",
"덕양구","K. 금융 및 보험업","남-현거주지","","5131",
"덕양구","K. 금융 및 보험업","남-근무지","","1119",
"덕양구","K. 금융 및 보험업","여-현거주지","","4404",
"덕양구","K. 금융 및 보험업","여-근무지","","1133",
"덕양구","L. 부동산업 및 임대업","취업인구-현거주지","","6466",
"덕양구","L. 부동산업 및 임대업","취업인구-근무지","","4470",
"덕양구","L. 부동산업 및 임대업","남-현거주지","","4549",
"덕양구","L. 부동산업 및 임대업","남-근무지","","3090",
"덕양구","L. 부동산업 및 임대업","여-현거주지","","1917",
"덕양구","L. 부동산업 및 임대업","여-근무지","","1380",
"덕양구","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","10564",
"덕양구","M. 전문,과학 및 기술서비스업","취업인구-근무지","","4106",
"덕양구","M. 전문,과학 및 기술서비스업","남-현거주지","","6740",
"덕양구","M. 전문,과학 및 기술서비스업","남-근무지","","2529",
"덕양구","M. 전문,과학 및 기술서비스업","여-현거주지","","3824",
"덕양구","M. 전문,과학 및 기술서비스업","여-근무지","","1577",
"덕양구","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","10930",
"덕양구","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","6742",
"덕양구","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","6702",
"덕양구","N. 사업시설관리 및 사업지원서비스업","남-근무지","","4214",
"덕양구","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","4228",
"덕양구","N. 사업시설관리 및 사업지원서비스업","여-근무지","","2528",
"덕양구","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","8281",
"덕양구","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","6477",
"덕양구","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","6427",
"덕양구","O. 공공행정, 국방 및 사회보장행정","남-근무지","","5118",
"덕양구","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","1854",
"덕양구","O. 공공행정, 국방 및 사회보장행정","여-근무지","","1359",
"덕양구","P. 교육서비스업","취업인구-현거주지","","15293",
"덕양구","P. 교육서비스업","취업인구-근무지","","11559",
"덕양구","P. 교육서비스업","남-현거주지","","5357",
"덕양구","P. 교육서비스업","남-근무지","","3453",
"덕양구","P. 교육서비스업","여-현거주지","","9936",
"덕양구","P. 교육서비스업","여-근무지","","8106",
"덕양구","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","12754",
"덕양구","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","10087",
"덕양구","Q. 보건업 및 사회복지서비스업","남-현거주지","","2229",
"덕양구","Q. 보건업 및 사회복지서비스업","남-근무지","","1864",
"덕양구","Q. 보건업 및 사회복지서비스업","여-현거주지","","10525",
"덕양구","Q. 보건업 및 사회복지서비스업","여-근무지","","8223",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","4209",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","3128",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","2229",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","1706",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","1980",
"덕양구","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","1422",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","9455",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","6511",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","5187",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","3661",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","4268",
"덕양구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","2850",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","967",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","874",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","55",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","37",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","912",
"덕양구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","837",
"덕양구","U.국제 및 외국기관","취업인구-현거주지","","132",
"덕양구","U.국제 및 외국기관","취업인구-근무지","","7",
"덕양구","U.국제 및 외국기관","남-현거주지","","88",
"덕양구","U.국제 및 외국기관","남-근무지","","7",
"덕양구","U.국제 및 외국기관","여-현거주지","","44",
"덕양구","U.국제 및 외국기관","여-근무지","","",
"일산동구","계","취업인구-현거주지","","130866",
"일산동구","계","취업인구-근무지","","129256",
"일산동구","계","남-현거주지","","75717",
"일산동구","계","남-근무지","","72078",
"일산동구","계","여-현거주지","","55149",
"일산동구","계","여-근무지","","57178",
"일산동구","A. 농업, 임업 및 어업","취업인구-현거주지","","1277",
"일산동구","A. 농업, 임업 및 어업","취업인구-근무지","","1309",
"일산동구","A. 농업, 임업 및 어업","남-현거주지","","805",
"일산동구","A. 농업, 임업 및 어업","남-근무지","","839",
"일산동구","A. 농업, 임업 및 어업","여-현거주지","","472",
"일산동구","A. 농업, 임업 및 어업","여-근무지","","470",
"일산동구","B. 광업","취업인구-현거주지","","54",
"일산동구","B. 광업","취업인구-근무지","","65",
"일산동구","B. 광업","남-현거주지","","48",
"일산동구","B. 광업","남-근무지","","30",
"일산동구","B. 광업","여-현거주지","","6",
"일산동구","B. 광업","여-근무지","","35",
"일산동구","C. 제조업","취업인구-현거주지","","14515",
"일산동구","C. 제조업","취업인구-근무지","","15355",
"일산동구","C. 제조업","남-현거주지","","10214",
"일산동구","C. 제조업","남-근무지","","10625",
"일산동구","C. 제조업","여-현거주지","","4301",
"일산동구","C. 제조업","여-근무지","","4730",
"일산동구","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","428",
"일산동구","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","528",
"일산동구","D. 전기,가스,증기 및 수도사업","남-현거주지","","346",
"일산동구","D. 전기,가스,증기 및 수도사업","남-근무지","","443",
"일산동구","D. 전기,가스,증기 및 수도사업","여-현거주지","","82",
"일산동구","D. 전기,가스,증기 및 수도사업","여-근무지","","85",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","392",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","520",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","323",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","467",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","69",
"일산동구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","53",
"일산동구","F. 건설업","취업인구-현거주지","","6424",
"일산동구","F. 건설업","취업인구-근무지","","6489",
"일산동구","F. 건설업","남-현거주지","","5633",
"일산동구","F. 건설업","남-근무지","","5673",
"일산동구","F. 건설업","여-현거주지","","791",
"일산동구","F. 건설업","여-근무지","","816",
"일산동구","G. 도매 및 소매업","취업인구-현거주지","","21905",
"일산동구","G. 도매 및 소매업","취업인구-근무지","","24382",
"일산동구","G. 도매 및 소매업","남-현거주지","","12059",
"일산동구","G. 도매 및 소매업","남-근무지","","13550",
"일산동구","G. 도매 및 소매업","여-현거주지","","9846",
"일산동구","G. 도매 및 소매업","여-근무지","","10832",
"일산동구","H. 운수업","취업인구-현거주지","","7411",
"일산동구","H. 운수업","취업인구-근무지","","6179",
"일산동구","H. 운수업","남-현거주지","","6178",
"일산동구","H. 운수업","남-근무지","","5393",
"일산동구","H. 운수업","여-현거주지","","1233",
"일산동구","H. 운수업","여-근무지","","786",
"일산동구","I. 숙박 및 음식점업","취업인구-현거주지","","9833",
"일산동구","I. 숙박 및 음식점업","취업인구-근무지","","10314",
"일산동구","I. 숙박 및 음식점업","남-현거주지","","4297",
"일산동구","I. 숙박 및 음식점업","남-근무지","","4388",
"일산동구","I. 숙박 및 음식점업","여-현거주지","","5536",
"일산동구","I. 숙박 및 음식점업","여-근무지","","5926",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","7963",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","6218",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","5571",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","4220",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","2392",
"일산동구","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","1998",
"일산동구","K. 금융 및 보험업","취업인구-현거주지","","6494",
"일산동구","K. 금융 및 보험업","취업인구-근무지","","5391",
"일산동구","K. 금융 및 보험업","남-현거주지","","3827",
"일산동구","K. 금융 및 보험업","남-근무지","","2182",
"일산동구","K. 금융 및 보험업","여-현거주지","","2667",
"일산동구","K. 금융 및 보험업","여-근무지","","3209",
"일산동구","L. 부동산업 및 임대업","취업인구-현거주지","","4408",
"일산동구","L. 부동산업 및 임대업","취업인구-근무지","","4880",
"일산동구","L. 부동산업 및 임대업","남-현거주지","","3071",
"일산동구","L. 부동산업 및 임대업","남-근무지","","3477",
"일산동구","L. 부동산업 및 임대업","여-현거주지","","1337",
"일산동구","L. 부동산업 및 임대업","여-근무지","","1403",
"일산동구","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","7782",
"일산동구","M. 전문,과학 및 기술서비스업","취업인구-근무지","","5672",
"일산동구","M. 전문,과학 및 기술서비스업","남-현거주지","","5102",
"일산동구","M. 전문,과학 및 기술서비스업","남-근무지","","3400",
"일산동구","M. 전문,과학 및 기술서비스업","여-현거주지","","2680",
"일산동구","M. 전문,과학 및 기술서비스업","여-근무지","","2272",
"일산동구","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","5477",
"일산동구","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","5794",
"일산동구","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","3344",
"일산동구","N. 사업시설관리 및 사업지원서비스업","남-근무지","","3593",
"일산동구","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","2133",
"일산동구","N. 사업시설관리 및 사업지원서비스업","여-근무지","","2201",
"일산동구","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","3658",
"일산동구","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","3456",
"일산동구","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","2609",
"일산동구","O. 공공행정, 국방 및 사회보장행정","남-근무지","","2399",
"일산동구","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","1049",
"일산동구","O. 공공행정, 국방 및 사회보장행정","여-근무지","","1057",
"일산동구","P. 교육서비스업","취업인구-현거주지","","12547",
"일산동구","P. 교육서비스업","취업인구-근무지","","10629",
"일산동구","P. 교육서비스업","남-현거주지","","4395",
"일산동구","P. 교육서비스업","남-근무지","","3311",
"일산동구","P. 교육서비스업","여-현거주지","","8152",
"일산동구","P. 교육서비스업","여-근무지","","7318",
"일산동구","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","10334",
"일산동구","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","11848",
"일산동구","Q. 보건업 및 사회복지서비스업","남-현거주지","","2682",
"일산동구","Q. 보건업 및 사회복지서비스업","남-근무지","","2796",
"일산동구","Q. 보건업 및 사회복지서비스업","여-현거주지","","7652",
"일산동구","Q. 보건업 및 사회복지서비스업","여-근무지","","9052",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","3390",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","2859",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","1978",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","1688",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","1412",
"일산동구","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","1171",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","5981",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","6777",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","3147",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","3568",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","2834",
"일산동구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","3209",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","525",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","563",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","45",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","23",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","480",
"일산동구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","540",
"일산동구","U.국제 및 외국기관","취업인구-현거주지","","68",
"일산동구","U.국제 및 외국기관","취업인구-근무지","","28",
"일산동구","U.국제 및 외국기관","남-현거주지","","43",
"일산동구","U.국제 및 외국기관","남-근무지","","13",
"일산동구","U.국제 및 외국기관","여-현거주지","","25",
"일산동구","U.국제 및 외국기관","여-근무지","","15",
"일산서구","계","취업인구-현거주지","","127591",
"일산서구","계","취업인구-근무지","","89176",
"일산서구","계","남-현거주지","","75653",
"일산서구","계","남-근무지","","46863",
"일산서구","계","여-현거주지","","51938",
"일산서구","계","여-근무지","","42313",
"일산서구","A. 농업, 임업 및 어업","취업인구-현거주지","","1123",
"일산서구","A. 농업, 임업 및 어업","취업인구-근무지","","941",
"일산서구","A. 농업, 임업 및 어업","남-현거주지","","699",
"일산서구","A. 농업, 임업 및 어업","남-근무지","","542",
