"시군구별(1)","시군구별(2)",성별(1),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
"시군구별(1)","시군구별(2)",성별(1),일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,고혈압당뇨병 질환의심,고혈압당뇨병 질환의심,고혈압당뇨병 질환의심
"시군구별(1)","시군구별(2)",성별(1),실인원,폐결핵,기타흉부질환,이상지질혈증,간장질환,신장질환,빈혈증,골다공증,기타질환,실인원,고혈압,당뇨병
"광주","소계",남자,94310,121,8147,24782,51206,10717,2352,-,29204,23826,13306,11843
"광주","소계",여자,58123,45,6736,14800,17261,7691,4305,2946,17413,11720,7244,4887
"광주","동구",합계,10109,5,1044,2631,4021,1463,484,222,3407,2457,1429,1152
"광주","동구",남자,5866,3,549,1534,2861,833,251,-,1928,1515,841,768
"광주","동구",여자,4243,2,495,1097,1160,630,233,222,1479,942,588,384
"광주","서구",합계,32342,39,3171,8098,14057,3785,1360,622,11294,7363,4319,3363
"광주","서구",남자,19793,20,1792,4930,10491,2286,462,-,7044,4933,2784,2391
"광주","서구",여자,12549,19,1379,3168,3566,1499,898,622,4250,2430,1535,972
"광주","남구",합계,21895,26,2132,5806,9340,2920,1043,484,6504,5534,3393,2419
"광주","남구",남자,12826,17,1100,3388,6727,1615,408,-,3891,3590,2107,1696
"광주","남구",여자,9069,9,1032,2418,2613,1305,635,484,2613,1944,1286,723
"광주","북구",합계,46600,52,5592,12007,20062,5773,2088,915,14300,10678,6027,5177
"광주","북구",남자,28200,43,3000,7441,14794,3310,776,-,8648,7115,3877,3624
"광주","북구",여자,18400,9,2592,4566,5268,2463,1312,915,5652,3563,2150,1553
"광주","광산구",합계,41487,44,2944,11040,20987,4467,1682,703,11112,9514,5382,4619
"광주","광산구",남자,27625,38,1706,7489,16333,2673,455,-,7693,6673,3697,3364
"광주","광산구",여자,13862,6,1238,3551,4654,1794,1227,703,3419,2841,1685,1255
"대전","소계",합계,168974,170,21963,41226,70817,18301,6532,2864,57520,50909,37092,16782
"대전","소계",남자,102727,114,11736,25823,52529,10416,2479,-,33961,34276,24900,11618
"대전","소계",여자,66247,56,10227,15403,18288,7885,4053,2864,23559,16633,12192,5164
"대전","동구",합계,27050,25,3823,6222,11044,2805,1029,474,10286,7700,5402,2753
"대전","동구",남자,15771,18,1998,3844,7897,1576,467,-,5636,4973,3433,1872
"대전","동구",여자,11279,7,1825,2378,3147,1229,562,474,4650,2727,1969,881
"대전","중구",합계,28932,40,4133,6694,11539,3814,1137,592,10120,8591,6090,3067
"대전","중구",남자,16748,23,2219,4031,8255,2060,493,-,5553,5520,3919,2025
"대전","중구",여자,12184,17,1914,2663,3284,1754,644,592,4567,3071,2171,1042
"대전","서구",합계,53203,55,6799,13119,22229,5626,2108,890,18284,15521,11233,5166
"대전","서구",남자,31980,41,3640,8045,16417,3219,741,-,10812,10392,7520,3536
"대전","서구",여자,21223,14,3159,5074,5812,2407,1367,890,7472,5129,3713,1630
"대전","유성구",합계,37405,34,4211,9865,16428,3811,1372,495,11451,11729,9033,3291
"대전","유성구",남자,24652,19,2279,6536,12949,2258,442,-,7679,8536,6566,2442
"대전","유성구",여자,12753,15,1932,3329,3479,1553,930,495,3772,3193,2467,849
"대전","대덕구",합계,22384,16,2997,5326,9577,2245,886,413,7379,7368,5334,2505
"대전","대덕구",남자,13576,13,1600,3367,7011,1303,336,-,4281,4855,3462,1743
"대전","대덕구",여자,8808,3,1397,1959,2566,942,550,413,3098,2513,1872,762
"울산","소계",합계,143870,161,9161,31875,64265,14568,4451,1926,53556,33106,20878,13978
"울산","소계",남자,97501,120,5169,21070,50700,8733,1791,-,35031,24505,15285,10651
"울산","소계",여자,46369,41,3992,10805,13565,5835,2660,1926,18525,8601,5593,3327
"울산","중구",합계,29551,43,1890,6444,12775,2891,945,387,11859,6826,4397,2813
"울산","중구",남자,19387,29,1101,4141,9929,1665,406,-,7402,5069,3243,2150
"울산","중구",여자,10164,14,789,2303,2846,1226,539,387,4457,1757,1154,663
"울산","남구",합계,39188,42,2598,9088,17732,3649,1203,627,14069,9485,5969,3984
"울산","남구",남자,26256,32,1441,5767,13837,2090,465,-,9468,6888,4233,3042
"울산","남구",여자,12932,10,1157,3321,3895,1559,738,627,4601,2597,1736,942
"울산","동구",합계,20426,20,1130,4457,9568,3229,605,269,5538,4410,2675,1971
"울산","동구",남자,13835,19,685,2940,7463,2181,263,-,3213,3091,1816,1438
"울산","동구",여자,6591,1,445,1517,2105,1048,342,269,2325,1319,859,533
"울산","북구",합계,27615,27,1330,5596,12132,2308,710,275,12194,6386,4169,2550
"울산","북구",남자,20027,21,783,4016,9993,1381,243,-,8660,5012,3301,2002
"울산","북구",여자,7588,6,547,1580,2139,927,467,275,3534,1374,868,548
"울산","울주군",합계,27090,29,2213,6290,12058,2491,988,368,9896,5999,3668,2660
"울산","울주군",남자,17996,19,1159,4206,9478,1416,414,-,6288,4445,2692,2019
"울산","울주군",여자,9094,10,1054,2084,2580,1075,574,368,3608,1554,976,641
"세종","소계",합계,29646,28,3859,7725,13474,2947,1185,418,8189,9689,7503,2677
"세종","소계",남자,19635,18,1970,5243,10681,1662,358,-,5561,6938,5429,1887
"세종","소계",여자,10011,10,1889,2482,2793,1285,827,418,2628,2751,2074,790
"경기","소계",합계,1469764,2535,147079,339345,647092,164647,53863,25774,546383,410066,295678,138075
"경기","소계",남자,922711,1617,76167,220511,485531,92990,19417,-,346423,282426,202058,98639
"경기","소계",여자,547053,918,70912,118834,161561,71657,34446,25774,199960,127640,93620,39436
"경기","수원시장안구",합계,33710,43,2568,7186,14175,4251,1128,502,15072,8882,6344,3052
"경기","수원시장안구",남자,20579,25,1394,4596,10461,2364,402,-,9088,6122,4398,2138
"경기","수원시장안구",여자,13131,18,1174,2590,3714,1887,726,502,5984,2760,1946,914
"경기","수원시권선구",합계,41635,73,3532,8972,19423,4446,1380,638,15942,11772,8680,3731
"경기","수원시권선구",남자,26575,43,1770,5986,14499,2595,500,-,10394,8141,5982,2661
"경기","수원시권선구",여자,15060,30,1762,2986,4924,1851,880,638,5548,3631,2698,1070
"경기","수원시팔달구",합계,22793,49,2192,5030,9836,2817,720,398,9123,6004,4262,2106
"경기","수원시팔달구",남자,13648,25,1061,3157,7131,1505,301,-,5419,4024,2843,1458
"경기","수원시팔달구",여자,9145,24,1131,1873,2705,1312,419,398,3704,1980,1419,648
"경기","수원시영통구",합계,38408,75,2448,8164,16696,3871,1193,398,17376,9710,7336,2870
"경기","수원시영통구",남자,27079,43,1395,5868,13695,2361,325,-,12783,7208,5447,2146
"경기","수원시영통구",여자,11329,32,1053,2296,3001,1510,868,398,4593,2502,1889,724
"경기","성남시수정구",합계,26889,78,3850,6285,11802,3832,974,671,7412,7732,5526,2683
"경기","성남시수정구",남자,15798,56,1821,3742,8430,1945,395,-,4581,5095,3621,1839
"경기","성남시수정구",여자,11091,22,2029,2543,3372,1887,579,671,2831,2637,1905,844
"경기","성남시중원구",합계,25153,45,3315,5953,11317,2951,982,592,6981,7751,5439,2793
"경기","성남시중원구",남자,14710,30,1519,3514,8057,1683,424,-,4097,5180,3573,1972
"경기","성남시중원구",여자,10443,15,1796,2439,3260,1268,558,592,2884,2571,1866,821
"경기","성남시분당구",합계,41777,60,4185,10347,17431,5688,1647,705,12073,11555,8520,3582
"경기","성남시분당구",남자,27265,32,2260,6771,13437,3299,445,-,9009,8228,6042,2621
"경기","성남시분당구",여자,14512,28,1925,3576,3994,2389,1202,705,3064,3327,2478,961
"경기","의정부시",합계,47979,86,7125,12032,21377,4905,1822,1138,13505,15430,11414,4905
"경기","의정부시",남자,28143,63,3381,7132,15025,2870,745,-,8054,10049,7363,3338
"경기","의정부시",여자,19836,23,3744,4900,6352,2035,1077,1138,5451,5381,4051,1567
"경기","안양시만안구",합계,30125,34,2412,7120,13032,3346,977,541,12736,8476,6236,2709
"경기","안양시만안구",남자,18334,21,1305,4476,9513,1868,403,-,7625,5704,4147,1888
"경기","안양시만안구",여자,11791,13,1107,2644,3519,1478,574,541,5111,2772,2089,821
