"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"행정구역별(1)",행정구역별(2),소계,병원수 (개),병상수 (개),병상확보율 (%),병원수,병상수,만명당종합병원수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,소계,소계,소계,소계
"경기도",의정부시,445700,517,5005,1.12,3,1172,0.07,15,2345,252,435,0,0,5,1003,140,0,1,49,97,0,1,1,3,0,0,1,0,0
"경기도",안양시,594697,823,4505,0.76,3,1443,0.05,14,1330,366,643,0,0,7,964,243,0,2,110,183,15,2,0,3,0,0,2,0,0
"경기도",부천시,871674,1072,12126,1.39,5,2123,0.06,24,2290,503,1249,0,0,30,5806,284,0,8,488,217,167,1,3,0,0,0,1,0,0
"경기도",광명시,338633,398,2082,0.61,1,399,0.03,4,281,196,624,0,0,4,749,110,0,0,0,82,29,0,0,1,0,0,1,0,0
"경기도",평택시,502870,496,3946,0.78,4,1016,0.08,12,1473,235,695,0,0,5,703,131,0,0,0,102,29,1,3,6,27,0,2,9,11
"경기도",동두천시,100266,92,2834,2.83,0,0,0.00,1,185,38,175,1,285,10,2189,26,0,0,0,16,0,0,0,0,0,0,1,0,0
"경기도",안산시,731443,729,9819,1.34,4,1709,0.05,21,1784,345,1356,2,473,19,3654,190,0,12,536,135,306,1,1,0,0,0,2,4,1
"경기도",고양시,1054236,1169,12847,1.22,5,3259,0.05,19,2067,534,1067,6,1106,28,5025,307,7,2,122,268,194,0,0,0,0,0,3,1,0
"경기도",과천시,57738,68,0,0.00,0,0,0.00,0,0,35,0,0,0,0,0,17,0,0,0,14,0,0,0,2,0,0,1,0,0
"경기도",구리시,201459,220,2906,1.44,1,581,0.05,9,1036,143,300,0,0,5,901,0,88,0,0,62,0,0,0,0,0,0,1,2,0
"경기도",남양주시,672120,608,6149,0.91,3,898,0.04,11,1140,273,600,0,0,19,3511,172,0,0,0,129,0,1,0,0,0,0,2,5,3
"경기도",오산시,221865,146,2471,1.11,3,695,0.14,3,245,98,251,1,464,4,798,1,0,0,0,36,18,0,0,0,0,0,1,0,0
"경기도",시흥시,451695,398,3781,0.84,3,627,0.07,1,95,195,779,0,0,11,1810,111,0,9,405,68,65,0,0,0,0,0,1,1,4
"경기도",군포시,287988,300,2399,0.83,2,646,0.07,3,408,131,266,1,248,6,826,93,5,0,0,64,0,0,0,0,0,0,1,1,0
"경기도",의왕시,156957,148,1972,1.26,0,0,0.00,1,176,65,134,2,1096,3,535,45,0,0,0,30,0,1,2,1,29,0,1,1,0
"경기도",하남시,234634,226,882,0.38,0,0,0.00,5,268,114,349,0,0,2,265,58,0,0,0,47,0,0,0,0,0,0,1,0,0
"경기도",용인시,1021007,990,8122,0.80,3,644,0.03,10,1018,448,684,4,1524,21,4207,296,6,0,0,207,28,0,0,1,11,0,3,7,10
"경기도",파주시,448524,376,4345,0.97,1,211,0.02,2,1156,165,318,0,0,17,2600,108,0,1,31,81,29,0,0,1,0,0,1,6,7
"경기도",이천시,220021,207,2006,0.91,1,115,0.05,4,329,101,314,2,571,4,677,53,0,0,0,41,0,0,0,1,0,0,1,7,15
"경기도",안성시,193442,155,2168,1.12,1,151,0.05,3,258,68,179,1,299,10,1281,40,0,0,0,30,0,0,0,2,0,0,1,9,15
"경기도",김포시,410432,393,3044,0.74,2,746,0.05,8,782,177,479,2,316,4,550,115,0,2,142,83,29,0,0,0,0,0,1,6,7
"경기도",화성시,727602,641,4713,0.65,3,1118,0.04,12,1104,292,602,0,0,12,1730,185,0,1,49,129,81,0,0,7,29,0,1,13,13
"경기도",광주시,358371,255,1898,0.53,1,298,0.03,2,284,120,344,0,0,7,952,66,0,0,0,59,20,0,0,0,0,0,1,3,12
"경기도",양주시,219267,147,2729,1.24,0,0,0.00,5,926,65,146,1,298,10,1322,40,-,-,-,26,37,0,0,0,0,0,1,2,3
"경기도",포천시,165339,123,1438,0.87,2,318,0.12,3,413,57,70,0,0,5,637,34,0,0,0,22,0,0,0,0,0,0,1,13,9
"경기도",여주시,115496,117,1949,1.69,0,0,0.00,4,802,50,149,0,0,4,953,34,0,0,0,23,0,0,0,2,45,0,1,9,13
"경기도",연천군,46407,33,281,0.61,0,0,0.00,0,0,13,83,0,0,1,198,12,0,0,0,7,0,0,0,0,0,1,0,7,7
"경기도",가평군,64016,64,794,1.24,0,0,0.00,3,414,24,90,0,0,3,260,18,0,1,30,15,0,0,0,0,0,0,1,5,15
"경기도",양평군,116698,106,1262,1.08,0,0,0.00,2,316,43,87,0,0,8,809,26,0,1,50,26,0,0,0,0,0,0,1,10,15
"강원도",소계,1567091,1588,17918,1.14,15,5492,0.10,40,4815,746,2131,8,1716,30,3489,388,16,3,230,349,29,1,0,8,0,2,16,102,129
"강원도",춘천시,284192,324,4162,1.46,2,1039,0.07,4,714,156,409,5,1177,6,773,80,-,1,50,67,-,-,-,3,-,-,1,10,13
"강원도",원주시,344614,412,4863,1.41,2,1092,0.06,16,1671,184,667,3,539,6,713,100,1,2,180,98,-,-,-,1,-,-,1,9,8
"강원도",강릉시,215856,230,2888,1.34,4,1581,0.19,4,681,110,152,-,-,4,459,54,15,-,-,52,-,-,-,2,-,-,1,8,9
"강원도",동해시,93657,98,1541,1.65,1,399,0.11,2,432,52,213,-,-,3,497,24,-,-,-,16,-,-,-,-,-,-,1,2,-
"강원도",태백시,46142,41,563,1.22,1,395,0.22,1,80,23,88,-,-,-,-,9,-,-,-,7,-,-,-,-,-,-,1,1,1
"강원도",속초시,83213,117,746,0.90,2,470,0.24,-,-,60,146,-,-,1,130,30,-,-,-,24,-,-,-,-,-,-,1,-,-
"강원도",삼척시,69339,55,450,0.65,1,152,0.14,1,131,26,87,-,-,1,80,14,-,-,-,12,-,-,-,-,-,-,1,8,6
"강원도",홍천군,71285,61,860,1.21,1,145,0.14,2,260,30,159,-,-,3,296,14,-,-,-,11,-,-,-,-,-,-,1,8,18
"강원도",횡성군,46912,36,289,0.62,-,-,0.00,2,209,13,29,-,-,1,51,7,-,-,-,12,-,1,-,-,-,-,1,8,8
"강원도",영월군,40327,28,389,0.96,1,219,0.25,1,71,12,21,-,-,1,78,6,-,-,-,6,-,-,-,1,-,-,1,8,5
"강원도",평창군,43592,40,167,0.38,-,-,0.00,-,-,17,28,-,-,2,139,11,-,-,-,10,-,-,-,-,-,1,-,7,15
"강원도",정선군,38429,22,261,0.68,-,-,0.00,2,261,10,-,-,-,-,-,5,-,-,-,5,-,-,-,-,-,-,1,7,11
"강원도",철원군,47921,35,354,0.74,-,-,0.00,1,95,17,60,-,-,1,199,8,-,-,-,8,-,-,-,-,-,-,1,4,7
"강원도",화천군,26252,17,26,0.10,-,-,0.00,-,-,8,26,-,-,-,-,5,-,-,-,3,-,-,-,1,-,1,-,4,6
"강원도",양구군,24098,18,221,0.92,-,-,0.00,3,168,6,24,-,-,-,-,5,-,-,-,4,29,-,-,-,-,-,1,4,3
"강원도",인제군,32901,22,138,0.42,-,-,0.00,1,42,8,22,-,-,1,74,6,-,-,-,6,-,-,-,-,-,-,1,5,5
"강원도",고성군,30871,17,0,0.00,-,-,0.00,-,-,8,-,-,-,-,-,5,-,-,-,4,-,-,-,-,-,-,1,4,9
"강원도",양양군,27490,15,0,0.00,-,-,0.00,-,-,6,-,-,-,-,-,5,-,-,-,4,-,-,-,-,-,-,1,5,5
"충청북도",소계,1631088,1762,22152,1.36,12,4684,0.07,38,4813,846,2518,6,2078,45,7650,410,0,6,326,388,25,1,0,10,58,0,14,96,158
"충청북도",청주시,847915,995,10460,1.23,6,3205,0.07,21,2367,470,1038,1,300,19,3380,243,0,3,145,224,25,1,0,7,0,0,4,15,25
