"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),총인구 (명),총인구 (명),총인구 (명),합계 (명),합계 (명),합계 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명)
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),소계,소계,소계,소계,소계,소계,소계,소계,소계,외국인근로자,외국인근로자,외국인근로자,결혼이민자,결혼이민자,결혼이민자,유학생,유학생,유학생,외국국적동포,외국국적동포,외국국적동포,기타외국인,기타외국인,기타외국인,소계,소계,소계,소계,소계,소계
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여
"인천광역시",연수구,소계,374413,186902,187511,21295,11008,10287,18884,10039,8845,3123,1881,1242,1157,316,841,2335,1136,1199,3874,1898,1976,8395,4808,3587,926,200,726,1485,769,716
"인천광역시",남동구,소계,533119,267291,265828,22736,13486,9250,17638,11535,6103,6662,5920,742,2007,503,1504,424,212,212,2560,1202,1358,5985,3698,2287,2322,566,1756,2776,1385,1391
"인천광역시",부평구,소계,514385,254711,259674,28564,13584,14980,20845,10534,10311,3745,2625,1120,2674,785,1889,381,188,193,6115,2748,3367,7930,4188,3742,4725,1505,3220,2994,1545,1449
"인천광역시",계양구,소계,298912,148434,150478,7188,3040,4148,4737,2139,2598,846,653,193,913,152,761,494,238,256,664,292,372,1820,804,1016,1012,160,852,1439,741,698
"인천광역시",서구,소계,540655,275606,265049,22948,13929,9019,17643,11895,5748,6796,6113,683,2005,416,1589,141,85,56,2276,1158,1118,6425,4123,2302,2264,445,1819,3041,1589,1452
"인천광역시",미추홀구,소계,411612,207840,203772,16693,7931,8762,12352,6284,6068,1882,1410,472,1677,339,1338,2248,1225,1023,2242,1032,1210,4303,2278,2025,2182,571,1611,2159,1076,1083
"인천광역시",강화군,소계,65235,32781,32454,1758,1015,743,1231,796,435,516,464,52,164,19,145,6,6,*,112,45,67,433,262,171,163,23,140,364,196,168
"인천광역시",옹진군,소계,19040,10926,8114,450,286,164,334,239,95,178,168,10,47,*,45,*,*,*,23,12,11,86,57,29,48,6,42,68,41,27
"광주광역시",소계,소계,1489730,741287,748443,43053,22007,21046,33286,18348,14938,7312,5851,1461,3635,510,3125,6156,3335,2821,2944,1526,1418,13239,7126,6113,3297,254,3043,6470,3405,3065
"광주광역시",동구,소계,103754,51747,52007,2968,1485,1483,2573,1326,1247,185,127,58,156,28,128,1245,680,565,81,31,50,906,460,446,121,13,108,274,146,128
"광주광역시",서구,소계,298033,147067,150966,3788,1662,2126,2432,1138,1294,513,378,135,478,52,426,96,47,49,222,101,121,1123,560,563,460,39,421,896,485,411
"광주광역시",남구,소계,217972,105267,112705,3263,1332,1931,2152,893,1259,239,158,81,402,46,356,484,238,246,125,53,72,902,398,504,322,22,300,789,417,372
"광주광역시",북구,소계,446661,222727,223934,9700,4421,5279,6924,3367,3557,807,627,180,1035,118,917,1974,1124,850,339,160,179,2769,1338,1431,890,74,816,1886,980,906
"광주광역시",광산구,소계,423310,214479,208831,23334,13107,10227,19205,11624,7581,5568,4561,1007,1564,266,1298,2357,1246,1111,2177,1181,996,7539,4370,3169,1504,106,1398,2625,1377,1248
"대전광역시",소계,소계,1498839,751585,747254,34148,15458,18690,25147,12064,13083,2879,2057,822,3457,487,2970,7009,3592,3417,1798,828,970,10004,5100,4904,3059,374,2685,5942,3020,2922
