"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계,합계,합계,아동복지시설,아동복지시설,노인복지시설,노인복지시설,장애인복지시설,장애인복지시설,여성복지시설,여성복지시설,정신질환자요양시설,정신질환자요양시설,부랑인시설,부랑인시설
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명)
"충청남도",당진시,172816,394,1241,12,233,381,978,1,30,0,0,0,0,0,0
"충청남도",금산군,55807,28,499,2,61,19,382,5,56,2,0,0,0,0,0
"충청남도",부여군,70295,19,762,1,80,17,667,1,15,0,0,0,0,0,0
"충청남도",서천군,56422,21,435,0,0,12,305,8,104,1,26,0,0,0,0
"충청남도",청양군,33426,15,271,3,68,7,203,5,0,0,0,0,0,0,0
"충청남도",홍성군,103766,408,929,1,27,402,682,3,35,0,0,2,185,0,0
"충청남도",예산군,82494,401,558,2,53,398,475,1,30,0,0,0,0,0,0
"충청남도",태안군,65276,15,307,1,12,13,265,1,30,0,0,0,0,0,0
"전라북도",소계,1883195,14449,32137,0,0,14370,29924,61,1769,13,230,0,0,5,214
"전라북도",전주시,656117,1408,5453,-,-,1386,5122,13,159,6,84,-,-,3,88
"전라북도",군산시,280263,1153,3770,-,-,1146,3557,3,109,3,60,-,-,1,44
"전라북도",익산시,305354,1589,5092,-,-,1574,4394,12,567,2,49,-,-,1,82
"전라북도",정읍시,116006,1462,2720,-,-,1454,2387,8,333,0,0,-,-,0,0
"전라북도",남원시,84257,1039,2224,-,-,1036,2156,2,61,1,7,-,-,0,0
"전라북도",김제시,88878,1336,2578,-,-,1332,2508,4,70,0,0,-,-,0,0
"전라북도",완주군,98482,965,2682,-,-,956,2426,8,226,1,30,-,-,0,0
"전라북도",진안군,26611,701,1314,-,-,700,1284,1,30,0,0,-,-,0,0
"전라북도",무주군,25059,563,721,-,-,562,690,1,31,0,0,-,-,0,0
"전라북도",장수군,23384,573,733,-,-,572,720,1,13,0,0,-,-,0,0
"전라북도",임실군,30575,725,1180,-,-,724,1151,1,29,0,0,-,-,0,0
"전라북도",순창군,30059,757,890,-,-,754,822,3,68,0,0,-,-,0,0
"전라북도",고창군,61406,1203,1751,-,-,1200,1684,3,67,0,0,-,-,0,0
"전라북도",부안군,56744,975,1029,-,-,974,1023,1,6,0,0,-,-,0,0
"전라남도",소계,1927645,890,17846,60,1293,601,12730,200,1999,15,245,7,855,7,724
"전라남도",목포시,237247,106,2535,13,354,63,1029,23,441,4,103,1,321,2,287
"전라남도",여수시,290528,106,1680,4,115,67,1177,29,265,5,67,0,0,1,56
"전라남도",순천시,281189,88,1939,4,130,58,1401,20,177,3,31,2,115,1,85
"전라남도",나주시,112674,54,1251,6,179,37,885,10,183,1,4,0,0,0,0
"전라남도",광양시,157403,57,525,1,6,41,482,14,33,1,4,0,0,0,0
"전라남도",담양군,48334,27,445,1,4,14,271,11,91,0,0,0,0,1,79
"전라남도",곡성군,30566,24,472,1,5,17,338,6,129,0,0,0,0,0,0
"전라남도",구례군,27770,18,219,1,3,14,216,3,0,0,0,0,0,0,0
"전라남도",고흥군,67631,39,927,3,16,30,911,6,0,0,0,0,0,0,0
"전라남도",보성군,44245,31,813,2,12,24,643,5,158,0,0,0,0,0,0
"전라남도",화순군,65636,46,927,1,48,36,794,9,85,0,0,0,0,0,0
"전라남도",장흥군,40686,14,231,3,17,7,185,4,29,0,0,0,0,0,0
"전라남도",강진군,37307,18,477,1,38,14,439,3,0,0,0,0,0,0,0
"전라남도",해남군,74969,37,861,4,73,21,387,9,4,0,0,1,180,2,217
"전라남도",영암군,59304,30,535,1,48,22,433,7,54,0,0,0,0,0,0
"전라남도",무안군,84558,30,527,1,54,22,427,7,46,0,0,0,0,0,0
"전라남도",함평군,34984,30,660,2,43,19,501,8,80,1,36,0,0,0,0
"전라남도",영광군,55632,48,905,9,61,30,782,7,48,0,0,2,14,0,0
"전라남도",장성군,47259,24,900,1,37,17,588,5,50,0,0,1,225,0,0
"전라남도",완도군,53878,25,491,0,0,22,428,3,63,0,0,0,0,0,0
"전라남도",진도군,33008,17,252,0,0,12,248,5,4,0,0,0,0,0,0
"전라남도",신안군,42837,21,274,1,50,14,165,6,59,0,0,0,0,0,0
"경상북도",소계,2745070,8707,20577,0,0,8596,16722,88,2543,13,423,5,864,5,25
"경상북도",포항시,519216,685,2176,-,-,661,1705,19,299,4,171,-,-,1,1
"경상북도",경주시,268091,653,1455,-,-,645,1238,6,183,1,13,-,-,1,21
"경상북도",김천시,145068,569,1207,-,-,560,934,6,121,1,18,1,134,1,-
"경상북도",안동시,167737,575,1838,-,-,560,993,13,513,1,68,1,264,-,-
"경상북도",구미시,427248,463,1706,-,-,457,1654,4,41,2,11,-,-,-,-
"경상북도",영주시,109468,389,1454,-,-,381,1124,7,180,-,-,1,150,-,-
"경상북도",영천시,104161,445,737,-,-,440,447,3,101,-,-,1,187,1,2
"경상북도",상주시,101860,621,1589,-,-,616,1342,3,78,1,40,1,129,-,-
"경상북도",문경시,73926,415,813,-,-,411,765,4,48,-,-,-,-,-,-
"경상북도",경산시,268679,470,1869,-,-,461,1329,8,534,1,6,-,-,-,-
"경상북도",군위군,24780,219,357,-,-,218,327,1,30,-,-,-,-,-,-
"경상북도",의성군,54080,510,917,-,-,508,867,2,50,-,-,-,-,-,-
