"강남구","자기집",34817,9278,8912,7143,4645,2760,2079
"강남구","전세(월세없음)",11093,3637,2599,1741,1409,903,804
"강남구","보증금 있는 월세",11419,3736,2756,1908,1265,950,804
"강남구","보증금 없는 월세",992,400,218,116,105,103,50
"강남구","사글세",108,28,36,15,9,14,6
"강남구","무상(관사, 사택 등)",2178,515,539,434,340,171,179
"송파구","계",72189,23238,17256,12843,9008,5755,4089
"송파구","자기집",43745,13584,10826,8213,5490,3261,2371
"송파구","전세(월세없음)",15547,5009,3499,2699,2054,1400,886
"송파구","보증금 있는 월세",10367,3825,2389,1441,1199,875,638
"송파구","보증금 없는 월세",860,319,188,145,84,57,67
"송파구","사글세",163,38,56,41,,14,14
"송파구","무상(관사, 사택 등)",1507,463,298,304,181,148,113
"강동구","계",55337,17130,13498,10150,6964,4420,3175
"강동구","자기집",30941,9015,7836,6182,3913,2229,1766
"강동구","전세(월세없음)",13143,3924,3016,2269,1783,1384,767
"강동구","보증금 있는 월세",9555,3561,2263,1379,1071,733,548
"강동구","보증금 없는 월세",904,429,202,139,78,14,42
"강동구","사글세",122,56,9,18,18,13,8
"강동구","무상(관사, 사택 등)",672,145,172,163,101,47,44
"부산광역시","계",530040,147808,123512,104322,80512,48401,25485
"부산광역시","자기집",384659,104917,91953,77490,58694,34023,17582
"부산광역시","전세(월세없음)",43844,12283,9268,8167,7073,4560,2493
"부산광역시","보증금 있는 월세",82028,25109,18389,15201,11630,7762,3937
"부산광역시","보증금 없는 월세",8393,2680,1806,1377,1277,749,504
"부산광역시","사글세",683,248,130,123,90,49,43
"부산광역시","무상(관사, 사택 등)",10433,2571,1966,1964,1748,1258,926
"동부","계",510952,143013,119174,100380,77509,46431,24445
"동부","자기집",372176,101995,89121,74867,56602,32679,16912
"동부","전세(월세없음)",42831,11982,9050,7991,6895,4465,2448
"동부","보증금 있는 월세",77334,23767,17261,14232,11047,7337,3690
"동부","보증금 없는 월세",7997,2602,1722,1289,1224,701,459
"동부","사글세",644,242,121,106,83,49,43
"동부","무상(관사, 사택 등)",9970,2425,1899,1895,1658,1200,893
"읍부","계",15225,3974,3546,3107,2281,1548,769
"읍부","자기집",9834,2463,2299,2049,1577,984,462
"읍부","전세(월세없음)",877,253,184,146,154,95,45
"읍부","보증금 있는 월세",3845,1090,927,779,449,396,204
"읍부","보증금 없는 월세",268,45,67,66,30,31,29
"읍부","사글세",36,6,6,17,7,,
"읍부","무상(관사, 사택 등)",365,117,63,50,64,42,29
"면부","계",3863,821,792,835,722,422,271
"면부","자기집",2649,459,533,574,515,360,208
"면부","전세(월세없음)",136,48,34,30,24,,
"면부","보증금 있는 월세",849,252,201,190,134,29,43
"면부","보증금 없는 월세",128,33,17,22,23,17,16
"면부","사글세",3,,3,,,,
"면부","무상(관사, 사택 등)",98,29,4,19,26,16,4
"중구","계",9321,2316,2121,1864,1567,938,515
"중구","자기집",6127,1323,1408,1237,1125,649,385
"중구","전세(월세없음)",893,255,189,170,123,104,52
"중구","보증금 있는 월세",1664,560,362,348,221,115,58
"중구","보증금 없는 월세",293,99,79,39,50,19,7
"중구","사글세",24,3,18,1,,2,
"중구","무상(관사, 사택 등)",320,76,65,69,48,49,13
"서구","계",22668,5426,5191,4504,3837,2436,1274
"서구","자기집",16532,3610,3768,3419,2955,1809,971
"서구","전세(월세없음)",2193,558,442,430,383,270,110
"서구","보증금 있는 월세",2943,951,751,494,343,262,142
"서구","보증금 없는 월세",462,144,114,68,77,37,22
"서구","사글세",26,,,19,2,,5
"서구","무상(관사, 사택 등)",512,163,116,74,77,58,24
"동구","계",19434,4437,4139,4014,3751,2060,1033
"동구","자기집",13950,2939,3039,3063,2683,1523,703
"동구","전세(월세없음)",1958,524,349,305,446,188,146
"동구","보증금 있는 월세",2470,665,545,454,448,229,129
"동구","보증금 없는 월세",523,173,91,117,88,43,11
"동구","사글세",26,19,,4,,3,
"동구","무상(관사, 사택 등)",507,117,115,71,86,74,44
"영도구","계",26410,6524,6059,5577,4426,2573,1251
"영도구","자기집",18906,4472,4498,4081,3128,1813,914
"영도구","전세(월세없음)",2019,510,383,476,347,189,114
"영도구","보증금 있는 월세",4383,1231,942,840,763,449,158
"영도구","보증금 없는 월세",407,120,97,66,60,54,10
"영도구","사글세",62,31,5,7,14,5,
"영도구","무상(관사, 사택 등)",633,160,134,107,114,63,55
"부산진구","계",60282,15969,13545,12418,10018,5532,2800
"부산진구","자기집",43020,11121,9708,9056,7291,3917,1927
"부산진구","전세(월세없음)",5798,1504,1304,1147,973,597,273
"부산진구","보증금 있는 월세",8614,2728,2034,1607,1132,748,365
"부산진구","보증금 없는 월세",1339,378,255,292,249,94,71
"부산진구","사글세",154,30,6,33,47,26,12
"부산진구","무상(관사, 사택 등)",1357,208,238,283,326,150,152
"동래구","계",40570,11356,9691,7740,6151,3641,1991
"동래구","자기집",29933,8243,7282,5954,4503,2570,1381
"동래구","전세(월세없음)",3658,934,802,633,649,429,211
"동래구","보증금 있는 월세",5902,1897,1349,1009,838,513,296
"동래구","보증금 없는 월세",369,142,111,26,32,35,23
"동래구","사글세",28,22,6,,,,
"동래구","무상(관사, 사택 등)",680,118,141,118,129,94,80
"남구","계",44920,12021,10317,9597,6714,4081,2190
"남구","자기집",35134,8824,8484,7791,5364,3017,1654
"남구","전세(월세없음)",3454,1049,619,704,422,444,216
"남구","보증금 있는 월세",4778,1677,940,831,673,425,232
"남구","보증금 없는 월세",773,219,173,123,147,86,25
"남구","사글세",31,19,,12,,,
"남구","무상(관사, 사택 등)",750,233,101,136,108,109,63
"북구","계",39299,12474,9228,7174,5393,3313,1717
"북구","자기집",27515,8918,6905,4992,3614,2019,1067
"북구","전세(월세없음)",2603,819,511,465,421,263,124
"북구","보증금 있는 월세",8328,2474,1668,1532,1244,930,480
"북구","보증금 없는 월세",262,119,46,45,44,8,
"북구","사글세",22,8,8,6,,,
"북구","무상(관사, 사택 등)",569,136,90,134,70,93,46
"해운대구","계",55591,16121,12168,10459,8686,5379,2778
"해운대구","자기집",40787,11810,9254,7700,6329,3835,1859
"해운대구","전세(월세없음)",4592,1385,941,846,752,414,254
"해운대구","보증금 있는 월세",8393,2396,1678,1563,1315,938,503
"해운대구","보증금 없는 월세",689,245,74,129,146,49,46
"해운대구","사글세",34,14,14,,,,6
"해운대구","무상(관사, 사택 등)",1096,271,207,221,144,143,110
"사하구","계",47258,14287,11431,9013,6504,3874,2149
"사하구","자기집",35273,10843,8724,6935,4744,2627,1400
"사하구","전세(월세없음)",3479,1036,826,500,533,354,230
"사하구","보증금 있는 월세",6815,1963,1541,1279,969,695,368
