"충북",음성군,8651,6660,887,18,1086,22
"충북",단양군,3047,2298,313,5,431,11
"충남",소계,175179,130913,25359,447,18460,607
"충남",천안시동남구,20682,15498,3426,159,1599,85
"충남",천안시서북구,26055,18587,4786,91,2591,85
"충남",공주시,9212,6245,2110,6,851,32
"충남",보령시,9771,7716,1198,10,847,28
"충남",아산시,21591,15801,2945,39,2806,50
"충남",서산시,14320,9985,2030,27,2278,40
"충남",논산시,11635,9454,1231,15,935,63
"충남",계룡시,3640,2482,911,4,243,20
"충남",당진시,13037,9936,1843,19,1239,41
"충남",금산군,5301,3948,805,2,546,37
"충남",부여군,7420,6042,727,14,637,27
"충남",서천군,5563,4383,348,7,825,17
"충남",청양군,3399,2577,547,3,272,10
"충남",홍성군,9667,7899,698,22,1048,33
"충남",예산군,7724,6241,676,17,790,25
"충남",태안군,6162,4119,1078,12,953,14
"전북",소계,162196,126112,17377,318,18389,649
"전북",전주시완산구,29879,25090,2841,84,1864,151
"전북",전주시덕진구,24987,20477,1787,77,2646,119
"전북",군산시,21799,13302,2992,23,5482,87
"전북",익산시,24712,18226,4493,39,1954,98
"전북",정읍시,10906,8617,1006,24,1259,29
"전북",남원시,8000,6482,768,9,741,22
"전북",김제시,7806,6647,531,15,613,20
"전북",완주군,8480,6801,532,17,1130,51
"전북",진안군,2755,2004,548,4,199,6
"전북",무주군,2663,2091,379,1,192,14
"전북",장수군,2515,1913,316,3,283,7
"전북",임실군,2919,2418,143,6,352,11
"전북",순창군,3256,2626,235,1,394,8
"전북",고창군,6100,5021,440,4,635,16
"전북",부안군,5419,4397,366,11,645,10
"전남",소계,179187,145295,17714,284,15894,455
"전남",목포시,19789,15504,2066,84,2135,57
"전남",여수시,24298,19852,1327,20,3099,89
"전남",순천시,25847,18797,3741,35,3274,54
"전남",나주시,10422,8583,1136,13,690,33
"전남",광양시,12838,9916,1987,12,923,35
"전남",담양군,5045,4325,442,4,274,13
"전남",곡성군,3517,3120,211,1,185,10
"전남",구례군,2968,2391,342,1,234,11
"전남",고흥군,7290,5955,998,13,324,7
"전남",보성군,4685,3738,654,10,283,13
"전남",화순군,6684,4910,1161,5,608,7
"전남",장흥군,4283,3788,238,4,253,10
"전남",강진군,3760,3419,163,8,170,3
"전남",해남군,7564,6590,431,3,540,11
"전남",영암군,5543,4620,486,13,424,11
"전남",무안군,7488,6100,701,21,666,21
"전남",함평군,3535,3108,219,4,204,10
"전남",영광군,5274,4735,246,6,287,18
"전남",장성군,4615,3867,357,6,385,12
"전남",완도군,5666,4928,293,6,439,14
"전남",진도군,3630,3178,217,8,227,8
"전남",신안군,4446,3871,298,7,270,8
"경북",소계,226040,178280,27019,312,20429,820
"경북",포항시남구,18812,14548,2233,33,1998,82
"경북",포항시북구,21698,14154,2505,50,4989,78
"경북",경주시,21817,17174,2716,68,1859,93
"경북",김천시,12431,10050,1642,7,732,53
"경북",안동시,14292,10527,2547,6,1212,13
"경북",구미시,28602,24592,2289,29,1692,126
"경북",영주시,10601,8061,1524,12,1004,21
"경북",영천시,8144,7243,410,11,480,37
"경북",상주시,9863,7421,1753,4,685,17
"경북",문경시,7041,6043,589,11,398,25
"경북",경산시,20593,17049,2103,14,1427,93
"경북",군위군,2722,2327,209,1,185,11
"경북",의성군,5907,4688,754,4,461,16
