"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),지방세(결산징수실적) (천원),주민등록인구수 (명),1인당부담액 (천원),주민등록세대수 (세대),세대당부담액 (천원),재정자립도(예산액기준) (%)
"전라북도",완주군,127027315,95975,1323.55,41835,3036.39,23.3
"전라북도",진안군,16012285,26271,609.50,12927,1238.67,5.6
"전라북도",무주군,21891784,24809,882.41,12001,1824.16,7.2
"전라북도",장수군,13493482,23003,586.60,11144,1210.83,5.3
"전라북도",임실군,23007519,30162,762.80,14557,1580.51,7.9
"전라북도",순창군,18013614,29698,606.56,13872,1298.56,7.5
"전라북도",고창군,40380527,60472,667.76,29159,1384.84,5.5
"전라북도",부안군,48811089,56086,870.29,27628,1766.73,7.6
"전라남도",소계,2319014122,1896424,1222.84,851376,2723.84,-
"전라남도",전라남도본청,281539739,-,-,-,-,25.2
"전라남도",목포시,190220253,234379,811.59,100845,1886.26,27.3
"전라남도",여수시,433820571,286382,1514.83,119684,3624.72,43.9
"전라남도",순천시,232865813,279331,833.66,111677,2085.17,28.9
"전라남도",나주시,177328916,110110,1610.47,52303,3390.42,28.9
"전라남도",광양시,226078601,155857,1450.55,62790,3600.55,33.7
"전라남도",담양군,52069346,47285,1101.18,22710,2292.79,20.7
"전라남도",곡성군,24793769,30131,822.87,15090,1643.06,23.2
"전라남도",구례군,18125085,27525,658.50,13106,1382.96,10.1
"전라남도",고흥군,38839737,66736,581.99,34516,1125.27,20.8
"전라남도",보성군,50610667,43755,1156.68,22428,2256.58,20.7
"전라남도",화순군,85410176,64680,1320.50,29671,2878.57,28.4
"전라남도",장흥군,24170434,40136,602.21,20232,1194.66,12.1
"전라남도",강진군,28542196,36868,774.17,18358,1554.76,19.5
"전라남도",해남군,54979595,73604,746.96,35071,1567.67,23.6
"전라남도",영암군,68024780,55616,1223.12,26885,2530.21,18.9
"전라남도",무안군,87514090,82872,1056.02,36235,2415.18,32.1
"전라남도",함평군,23359437,34328,680.48,17790,1313.07,13.1
"전라남도",영광군,98744291,54774,1802.76,26244,3762.55,29.2
"전라남도",장성군,45274972,46111,981.87,21885,2068.77,23.6
"전라남도",완도군,30207803,52109,579.70,25750,1173.12,16.3
"전라남도",진도군,19247278,31765,605.93,16060,1198.46,21.3
"전라남도",신안군,27246573,42070,647.65,22046,1235.90,22.9
"경상북도",소계,3719931194,2691706,1382.00,1193261,3117.45,34.5
"경상북도",경상북도본청,438793164,-,-,-,-,28.1
"경상북도",포항시,585687914,513832,1139.84,214012,2736.71,33.9
"경상북도",경주시,405788216,257903,1573.41,114942,3530.37,34.9
"경상북도",김천시,146457204,142908,1024.84,63360,2311.51,31.4
"경상북도",안동시,155598058,166272,935.80,73816,2107.92,19.9
"경상북도",구미시,633593036,421799,1502.12,171387,3696.86,51.9
"경상북도",영주시,86044687,108371,793.98,48845,1761.59,19.3
"경상북도",영천시,139328461,100615,1384.77,48564,2868.97,19.9
"경상북도",상주시,81052644,100947,802.92,47048,1722.76,15.3
"경상북도",문경시,54625441,73294,745.29,34555,1580.83,19.6
"경상북도",경산시,327528657,259485,1262.23,109849,2981.63,31.6
"경상북도",군위군,26347813,24215,1088.08,12670,2079.54,12.2
"경상북도",의성군,41142158,53474,769.39,27574,1492.06,19.0
"경상북도",청송군,24668940,26006,948.59,13562,1818.98,13.5
"경상북도",영양군,8598861,17479,491.95,8827,974.15,16.0
"경상북도",영덕군,38062256,38529,987.89,20045,1898.84,13.6
"경상북도",청도군,48761573,43346,1124.94,21912,2225.34,19.2
"경상북도",고령군,41338608,33768,1224.19,16241,2545.32,20.1
"경상북도",성주군,60769753,45138,1346.31,22389,2714.27,20.0
"경상북도",칠곡군,163736494,120864,1354.72,52993,3089.78,31.1
"경상북도",예천군,68367250,49253,1388.08,23504,2908.75,14.1
"경상북도",봉화군,22516925,33259,677.02,16583,1357.83,13.6
"경상북도",울진군,113035964,50974,2217.52,25148,4494.83,29.4
"경상북도",울릉군,8087117,9975,810.74,5435,1487.97,16.0
"경상남도",소계,4818214961,3380404,1425.34,1406011,3426.87,45.0
"경상남도",경상남도본청,598480341,-,-,-,-,-
"경상남도",창원시,1331373109,1057032,1259.54,420517,3166.04,43.7
"경상남도",진주시,378908587,346681,1092.96,142865,2652.21,34.1
"경상남도",통영시,116557143,135833,858.09,58941,1977.52,23.2
"경상남도",사천시,144375607,114252,1263.66,51348,2811.71,22.6
"경상남도",김해시,780967395,532132,1467.62,204894,3811.57,41.6
"경상남도",밀양시,134398896,107898,1245.61,50597,2656.26,19.5
"경상남도",거제시,286266662,254073,1126.71,101279,2826.52,37.9
"경상남도",양산시,543163995,338535,1604.45,135821,3999.12,42.2
"경상남도",의령군,26275380,27849,943.49,14436,1820.13,17.2
"경상남도",함안군,103704734,68207,1520.44,31076,3337.13,27.3
"경상남도",창녕군,69806357,64101,1089.01,31256,2233.37,19.4
"경상남도",고성군,64616991,54060,1195.28,25827,2501.92,16.0
"경상남도",남해군,33275324,44642,745.38,22135,1503.29,15.0
"경상남도",하동군,49257290,48831,1008.73,23805,2069.20,15.0
"경상남도",산청군,34241874,36340,942.26,18740,1827.21,13.2
"경상남도",함양군,38667998,40175,962.49,19915,1941.65,17.0
"경상남도",거창군,50159847,62763,799.19,28353,1769.12,19.4
"경상남도",합천군,33717431,47000,717.39,24206,1392.94,14.9
"제주특별자치도",소계,1448694708,657083,2204.74,278203,5207.33,33.7
"제주특별자치도",제주도본청,330250535,-,-,-,-,-
"제주특별자치도",제주시,783713553,478700,1637.17,198454,3949.09,-
"제주특별자치도",서귀포시,334730620,178383,1876.47,79749,4197.30,-
