"충북",단양군,2798,1288,1458,39,10,-,3,1
"충남",소계,205696,86415,113701,4657,664,11,248,121
"충남",천안시동남구,26603,12086,13717,664,120,-,16,17
"충남",천안시서북구,38271,14247,22857,988,155,1,23,20
"충남",공주시,10969,5244,5369,306,42,2,6,3
"충남",보령시,10425,2622,7522,225,46,1,9,5
"충남",아산시,28418,14075,13514,689,115,2,23,6
"충남",서산시,16305,4906,10952,397,23,-,27,5
"충남",논산시,12050,3821,7993,191,31,-,14,31
"충남",계룡시,4642,2236,2307,76,8,-,15,4
"충남",당진시,14529,8752,5292,398,35,2,50,5
"충남",금산군,5164,2458,2611,77,12,1,5,5
"충남",부여군,6321,2680,3530,92,11,1,7,4
"충남",서천군,5113,2673,2318,110,4,-,8,-
"충남",청양군,3046,1110,1848,71,9,-,8,1
"충남",홍성군,10153,3288,6660,158,29,-,18,9
"충남",예산군,7854,3757,3942,130,18,1,6,6
"충남",태안군,5833,2460,3269,85,6,-,13,-
"전북",소계,184567,95946,84464,3508,507,16,126,71
"전북",전주시완산구,36446,17603,18005,685,127,4,22,15
"전북",전주시덕진구,33340,16120,16520,571,98,-,31,9
"전북",군산시,25316,15827,9013,410,46,2,18,7
"전북",익산시,29231,12857,15376,887,96,2,13,12
"전북",정읍시,10710,6625,3897,155,24,1,8,5
"전북",남원시,8388,4940,3294,135,9,4,6,3
"전북",김제시,7325,3594,3556,147,25,1,2,5
"전북",완주군,9830,5359,4263,170,30,-,8,3
"전북",진안군,2811,1565,1204,33,6,1,2,-
"전북",무주군,2013,968,1004,37,2,-,2,3
"전북",장수군,1926,1053,827,37,6,-,3,-
"전북",임실군,2994,1963,999,26,6,-,-,1
"전북",순창군,3294,2272,970,42,10,-,-,-
"전북",고창군,5431,3487,1840,87,12,-,5,2
"전북",부안군,5512,1713,3696,86,10,1,6,6
"전남",소계,180234,79205,95912,3604,512,15,986,112
"전남",목포시,21312,12584,8296,370,53,1,8,12
"전남",여수시,28280,10989,16683,453,121,2,32,38
"전남",순천시,29200,7251,20432,668,79,1,769,13
"전남",나주시,11395,5450,5661,247,26,1,10,5
"전남",광양시,14081,4574,9101,323,59,4,20,12
"전남",담양군,4363,2558,1719,70,11,-,5,2
"전남",곡성군,2849,1805,971,58,3,2,10,1
"전남",구례군,2650,1316,1268,50,7,-,9,-
"전남",고흥군,6758,3450,3133,154,11,1,9,4
"전남",보성군,4197,1667,2437,77,7,-,9,1
"전남",화순군,6351,2601,3544,181,21,1,3,2
"전남",장흥군,3255,1757,1438,47,9,1,3,-
"전남",강진군,3198,1914,1230,43,7,-,4,2
"전남",해남군,6784,3422,3141,152,12,1,56,5
"전남",영암군,4769,2849,1828,73,16,-,3,1
"전남",무안군,7535,4284,3109,119,17,-,6,2
"전남",함평군,3180,1562,1551,57,7,-,3,3
"전남",영광군,5811,2692,2993,121,2,-,3,4
"전남",장성군,4883,1636,3075,150,16,-,6,3
"전남",완도군,4184,1679,2383,95,19,-,8,1
"전남",진도군,2355,1401,901,42,5,-,6,-
"전남",신안군,2844,1764,1018,54,4,-,4,1
"경북",소계,257750,122713,130202,3668,794,23,350,295
"경북",포항시남구,24652,12276,12020,283,64,1,8,50
"경북",포항시북구,28191,10240,17529,300,108,-,14,52
"경북",경주시,24392,9708,14023,474,79,4,104,33
"경북",김천시,14557,9656,4726,123,31,3,18,19
"경북",안동시,16006,5287,10506,156,32,2,23,7
"경북",구미시,39889,19280,19570,826,189,2,22,54
"경북",영주시,11166,5358,5635,138,17,2,16,9
"경북",영천시,8411,5046,3236,93,27,-,9,9
"경북",상주시,10095,7722,2235,109,17,-,12,6
"경북",문경시,7417,4976,2294,88,19,-,40,21
"경북",경산시,25570,11506,13510,449,75,4,26,12
"경북",군위군,1947,1042,874,25,3,-,3,2
"경북",의성군,4768,2040,2683,35,4,-,6,1
"경북",청송군,2260,889,1339,22,6,-,4,1
"경북",영양군,1461,494,950,14,2,-,1,-
"경북",영덕군,3708,1275,2378,41,10,2,2,4
"경북",청도군,3283,1527,1693,49,5,-,9,1
"경북",고령군,2908,1167,1660,66,11,-,4,-
"경북",성주군,3816,1975,1771,50,18,2,-,1
"경북",칠곡군,10072,5052,4825,157,35,-,3,9
"경북",예천군,5301,1966,3263,50,11,1,10,-
"경북",봉화군,2832,1040,1738,38,9,-,7,1
"경북",울진군,4233,2841,1299,69,18,-,6,2
"경북",울릉군,815,350,445,13,4,-,3,1
"경남",소계,335191,162310,164350,6611,1032,32,856,233
"경남",창원시 의창구,25589,11182,13706,564,80,4,53,9
"경남",창원시 성산구,23862,10434,12424,852,39,2,111,12
"경남",창원시 마산합포구,18132,9595,8169,301,49,3,15,18
"경남",창원시 마산회원구,20918,11275,9177,375,73,-,18,12
"경남",창원시 진해구,18663,9558,8753,298,37,1,16,7
"경남",진주시,38344,20665,16944,581,132,3,19,14
"경남",통영시,9948,5741,3966,196,40,1,4,9
"경남",사천시,10249,4776,5287,137,37,1,11,5
"경남",김해시,53764,24655,27760,1095,195,8,51,45
"경남",밀양시,10075,5001,4458,154,23,1,438,9
"경남",거제시,26600,9419,16350,758,56,-,17,36
"경남",양산시,35637,15681,19146,663,109,2,36,27
"경남",의령군,2411,1297,1057,40,10,-,7,1
