"경기","고양시일산서구",합계,44453,17447,17985,35,39,8947,107
"경기","고양시일산서구",남자,20247,7214,8630,23,21,4359,51
"경기","고양시일산서구",여자,24206,10233,9355,12,18,4588,56
"경기","과천시",합계,7722,2412,4929,6,10,365,7
"경기","과천시",남자,3668,1080,2366,4,5,213,5
"경기","과천시",여자,4054,1332,2563,2,5,152,2
"경기","구리시",합계,30859,11695,14951,24,41,4148,39
"경기","구리시",남자,14469,5025,7357,19,26,2042,26
"경기","구리시",여자,16390,6670,7594,5,15,2106,13
"경기","남양주시",합계,104306,29398,57425,56,121,17306,179
"경기","남양주시",남자,49498,12804,27889,42,82,8681,124
"경기","남양주시",여자,54808,16594,29536,14,39,8625,55
"경기","오산시",합계,28852,10146,16546,27,24,2109,67
"경기","오산시",남자,13634,4279,8141,20,18,1176,47
"경기","오산시",여자,15218,5867,8405,7,6,933,20
"경기","시흥시",합계,66666,23651,33034,64,67,9850,92
"경기","시흥시",남자,32187,10261,16653,48,46,5179,58
"경기","시흥시",여자,34479,13390,16381,16,21,4671,34
"경기","군포시",합계,40995,16239,22014,42,42,2658,92
"경기","군포시",남자,19026,6686,10807,27,33,1473,56
"경기","군포시",여자,21969,9553,11207,15,9,1185,36
"경기","의왕시",합계,22673,9524,11644,48,22,1435,57
"경기","의왕시",남자,10621,3983,5748,21,14,855,43
"경기","의왕시",여자,12052,5541,5896,27,8,580,14
"경기","하남시",합계,38393,13674,21605,31,44,3039,61
"경기","하남시",남자,18370,5941,10761,22,25,1621,34
"경기","하남시",여자,20023,7733,10844,9,19,1418,27
"경기","용인시처인구",합계,37290,14076,20772,47,33,2362,84
"경기","용인시처인구",남자,17356,5929,9964,28,24,1411,55
"경기","용인시처인구",여자,19934,8147,10808,19,9,951,29
"경기","용인시기흥구",합계,58020,18077,35531,58,56,4298,93
"경기","용인시기흥구",남자,27140,7750,16919,44,45,2382,56
"경기","용인시기흥구",여자,30880,10327,18612,14,11,1916,37
"경기","용인시수지구",합계,48540,15855,29206,41,41,3397,100
"경기","용인시수지구",남자,23246,7060,14241,29,34,1882,68
"경기","용인시수지구",여자,25294,8795,14965,12,7,1515,32
"경기","파주시",합계,66650,27251,33230,48,98,6023,106
"경기","파주시",남자,31695,11562,16668,33,69,3363,65
"경기","파주시",여자,34955,15689,16562,15,29,2660,41
"경기","이천시",합계,30963,16328,12415,32,54,2134,69
"경기","이천시",남자,14322,6514,6522,24,38,1224,39
"경기","이천시",여자,16641,9814,5893,8,16,910,30
"경기","안성시",합계,30765,12251,16986,34,42,1452,60
"경기","안성시",남자,14819,5487,8348,23,26,935,29
"경기","안성시",여자,15946,6764,8638,11,16,517,31
"경기","김포시",합계,63614,23436,36150,37,68,3923,113
"경기","김포시",남자,31333,10543,18592,25,45,2128,78
"경기","김포시",여자,32281,12893,17558,12,23,1795,35
"경기","화성시",합계,99464,38503,50404,69,111,10377,199
"경기","화성시",남자,48888,17156,25877,41,71,5743,129
"경기","화성시",여자,50576,21347,24527,28,40,4634,70
"경기","광주시",합계,55462,15905,35764,57,54,3682,121
"경기","광주시",남자,26534,7068,17318,37,37,2074,86
"경기","광주시",여자,28928,8837,18446,20,17,1608,35
"경기","양주시",합계,34149,12938,18962,23,44,2182,55
"경기","양주시",남자,16336,5639,9439,14,32,1212,36
"경기","양주시",여자,17813,7299,9523,9,12,970,19
"경기","포천시",합계,24870,9159,13158,17,40,2496,59
"경기","포천시",남자,12138,4064,6545,12,24,1493,44
"경기","포천시",여자,12732,5095,6613,5,16,1003,15
"경기","여주시",합계,18726,7109,10774,17,27,799,46
"경기","여주시",남자,8943,3090,5392,12,20,429,32
"경기","여주시",여자,9783,4019,5382,5,7,370,14
"경기","연천군",합계,6962,3574,2942,4,10,432,16
"경기","연천군",남자,3313,1620,1417,3,10,263,12
"경기","연천군",여자,3649,1954,1525,1,-,169,4
"경기","가평군",합계,10816,5074,4506,15,7,1214,26
"경기","가평군",남자,5245,2378,2197,11,5,654,22
"경기","가평군",여자,5571,2696,2309,4,2,560,4
"경기","양평군",합계,19370,7422,10690,27,18,1213,51
"경기","양평군",남자,9238,3119,5417,23,14,665,30
"경기","양평군",여자,10132,4303,5273,4,4,548,21
"강원","소계",합계,253904,119623,113075,641,301,20264,565
"강원","소계",남자,118870,52335,55555,431,195,10354,376
"강원","소계",여자,135034,67288,57520,210,106,9910,189
"강원","춘천시",합계,45259,28863,11738,137,41,4480,35
"강원","춘천시",남자,20810,12628,5975,98,26,2083,20
"강원","춘천시",여자,24449,16235,5763,39,15,2397,15
"강원","원주시",합계,51488,17659,26949,60,76,6744,90
"강원","원주시",남자,24222,7910,12923,43,53,3293,59
"강원","원주시",여자,27266,9749,14026,17,23,3451,31
"강원","강릉시",합계,38524,12747,24169,62,34,1512,150
"강원","강릉시",남자,17677,5298,11403,41,20,915,100
"강원","강릉시",여자,20847,7449,12766,21,14,597,50
"강원","동해시",합계,14311,5530,8278,22,24,457,29
"강원","동해시",남자,6644,2342,3997,11,15,279,19
"강원","동해시",여자,7667,3188,4281,11,9,178,10
"강원","태백시",합계,7239,4585,2381,4,13,256,20
"강원","태백시",남자,3342,1924,1271,2,7,138,13
"강원","태백시",여자,3897,2661,1110,2,6,118,7
"강원","속초시",합계,11688,4730,6534,9,16,399,33
"강원","속초시",남자,5378,2084,3046,4,9,235,25
"강원","속초시",여자,6310,2646,3488,5,7,164,8
"강원","삼척시",합계,11502,4776,6354,12,14,346,44
"강원","삼척시",남자,5368,2212,2942,10,10,194,26
"강원","삼척시",여자,6134,2564,3412,2,4,152,18
