"행정구역(시군구)별","연령별","항목","단위","2021. 02 월",
"곡성군","69세","여자인구수","명","230",
"곡성군","70세","총인구수","명","391",
"곡성군","70세","남자인구수","명","194",
"곡성군","70세","여자인구수","명","197",
"곡성군","71세","총인구수","명","443",
"곡성군","71세","남자인구수","명","224",
"곡성군","71세","여자인구수","명","219",
"곡성군","72세","총인구수","명","434",
"곡성군","72세","남자인구수","명","192",
"곡성군","72세","여자인구수","명","242",
"곡성군","73세","총인구수","명","443",
"곡성군","73세","남자인구수","명","202",
"곡성군","73세","여자인구수","명","241",
"곡성군","74세","총인구수","명","471",
"곡성군","74세","남자인구수","명","211",
"곡성군","74세","여자인구수","명","260",
"곡성군","75세","총인구수","명","314",
"곡성군","75세","남자인구수","명","126",
"곡성군","75세","여자인구수","명","188",
"곡성군","76세","총인구수","명","354",
"곡성군","76세","남자인구수","명","140",
"곡성군","76세","여자인구수","명","214",
"곡성군","77세","총인구수","명","332",
"곡성군","77세","남자인구수","명","138",
"곡성군","77세","여자인구수","명","194",
"곡성군","78세","총인구수","명","545",
"곡성군","78세","남자인구수","명","202",
"곡성군","78세","여자인구수","명","343",
"곡성군","79세","총인구수","명","510",
"곡성군","79세","남자인구수","명","181",
"곡성군","79세","여자인구수","명","329",
"곡성군","80세","총인구수","명","399",
"곡성군","80세","남자인구수","명","118",
"곡성군","80세","여자인구수","명","281",
"곡성군","81세","총인구수","명","467",
"곡성군","81세","남자인구수","명","168",
"곡성군","81세","여자인구수","명","299",
"곡성군","82세","총인구수","명","392",
"곡성군","82세","남자인구수","명","137",
"곡성군","82세","여자인구수","명","255",
"곡성군","83세","총인구수","명","383",
"곡성군","83세","남자인구수","명","131",
"곡성군","83세","여자인구수","명","252",
"곡성군","84세","총인구수","명","400",
"곡성군","84세","남자인구수","명","121",
"곡성군","84세","여자인구수","명","279",
"곡성군","85세","총인구수","명","306",
"곡성군","85세","남자인구수","명","76",
"곡성군","85세","여자인구수","명","230",
"곡성군","86세","총인구수","명","308",
"곡성군","86세","남자인구수","명","97",
"곡성군","86세","여자인구수","명","211",
"곡성군","87세","총인구수","명","223",
"곡성군","87세","남자인구수","명","67",
"곡성군","87세","여자인구수","명","156",
"곡성군","88세","총인구수","명","172",
"곡성군","88세","남자인구수","명","52",
"곡성군","88세","여자인구수","명","120",
"곡성군","89세","총인구수","명","160",
"곡성군","89세","남자인구수","명","34",
"곡성군","89세","여자인구수","명","126",
"곡성군","90세","총인구수","명","121",
"곡성군","90세","남자인구수","명","22",
"곡성군","90세","여자인구수","명","99",
"곡성군","91세","총인구수","명","104",
"곡성군","91세","남자인구수","명","22",
"곡성군","91세","여자인구수","명","82",
"곡성군","92세","총인구수","명","77",
"곡성군","92세","남자인구수","명","11",
"곡성군","92세","여자인구수","명","66",
"곡성군","93세","총인구수","명","67",
"곡성군","93세","남자인구수","명","16",
"곡성군","93세","여자인구수","명","51",
"곡성군","94세","총인구수","명","56",
"곡성군","94세","남자인구수","명","12",
"곡성군","94세","여자인구수","명","44",
"곡성군","95세","총인구수","명","31",
"곡성군","95세","남자인구수","명","5",
"곡성군","95세","여자인구수","명","26",
"곡성군","96세","총인구수","명","24",
"곡성군","96세","남자인구수","명","5",
"곡성군","96세","여자인구수","명","19",
"곡성군","97세","총인구수","명","15",
"곡성군","97세","남자인구수","명","0",
"곡성군","97세","여자인구수","명","15",
"곡성군","98세","총인구수","명","23",
"곡성군","98세","남자인구수","명","3",
"곡성군","98세","여자인구수","명","20",
"곡성군","99세","총인구수","명","9",
"곡성군","99세","남자인구수","명","2",
"곡성군","99세","여자인구수","명","7",
"곡성군","100세 이상","총인구수","명","15",
"곡성군","100세 이상","남자인구수","명","3",
"곡성군","100세 이상","여자인구수","명","12",
"구례군","계","총인구수","명","25505",
"구례군","계","남자인구수","명","12397",
"구례군","계","여자인구수","명","13108",
"구례군","0세","총인구수","명","79",
"구례군","0세","남자인구수","명","38",
"구례군","0세","여자인구수","명","41",
"구례군","1세","총인구수","명","99",
"구례군","1세","남자인구수","명","54",
"구례군","1세","여자인구수","명","45",
"구례군","2세","총인구수","명","65",
"구례군","2세","남자인구수","명","26",
"구례군","2세","여자인구수","명","39",
"구례군","3세","총인구수","명","79",
"구례군","3세","남자인구수","명","42",
"구례군","3세","여자인구수","명","37",
"구례군","4세","총인구수","명","102",
"구례군","4세","남자인구수","명","43",
"구례군","4세","여자인구수","명","59",
"구례군","5세","총인구수","명","120",
"구례군","5세","남자인구수","명","61",
"구례군","5세","여자인구수","명","59",
"구례군","6세","총인구수","명","117",
"구례군","6세","남자인구수","명","58",
"구례군","6세","여자인구수","명","59",
"구례군","7세","총인구수","명","152",
"구례군","7세","남자인구수","명","79",
"구례군","7세","여자인구수","명","73",
"구례군","8세","총인구수","명","144",
"구례군","8세","남자인구수","명","68",
"구례군","8세","여자인구수","명","76",
"구례군","9세","총인구수","명","171",
"구례군","9세","남자인구수","명","89",
"구례군","9세","여자인구수","명","82",
"구례군","10세","총인구수","명","163",
"구례군","10세","남자인구수","명","79",
"구례군","10세","여자인구수","명","84",
"구례군","11세","총인구수","명","157",
"구례군","11세","남자인구수","명","79",
"구례군","11세","여자인구수","명","78",
"구례군","12세","총인구수","명","168",
"구례군","12세","남자인구수","명","89",
"구례군","12세","여자인구수","명","79",
"구례군","13세","총인구수","명","192",
"구례군","13세","남자인구수","명","105",
"구례군","13세","여자인구수","명","87",
"구례군","14세","총인구수","명","159",
"구례군","14세","남자인구수","명","79",
"구례군","14세","여자인구수","명","80",
"구례군","15세","총인구수","명","183",
"구례군","15세","남자인구수","명","91",
"구례군","15세","여자인구수","명","92",
"구례군","16세","총인구수","명","165",
"구례군","16세","남자인구수","명","95",
"구례군","16세","여자인구수","명","70",
"구례군","17세","총인구수","명","191",
"구례군","17세","남자인구수","명","99",
"구례군","17세","여자인구수","명","92",
"구례군","18세","총인구수","명","206",
"구례군","18세","남자인구수","명","108",
"구례군","18세","여자인구수","명","98",
"구례군","19세","총인구수","명","222",
"구례군","19세","남자인구수","명","122",
"구례군","19세","여자인구수","명","100",
"구례군","20세","총인구수","명","242",
"구례군","20세","남자인구수","명","123",
"구례군","20세","여자인구수","명","119",
"구례군","21세","총인구수","명","269",
"구례군","21세","남자인구수","명","157",
"구례군","21세","여자인구수","명","112",
"구례군","22세","총인구수","명","207",
"구례군","22세","남자인구수","명","110",
"구례군","22세","여자인구수","명","97",
"구례군","23세","총인구수","명","179",
"구례군","23세","남자인구수","명","85",
"구례군","23세","여자인구수","명","94",
"구례군","24세","총인구수","명","197",
"구례군","24세","남자인구수","명","122",
"구례군","24세","여자인구수","명","75",
"구례군","25세","총인구수","명","165",
"구례군","25세","남자인구수","명","98",
"구례군","25세","여자인구수","명","67",
"구례군","26세","총인구수","명","189",
"구례군","26세","남자인구수","명","98",
"구례군","26세","여자인구수","명","91",
"구례군","27세","총인구수","명","158",
"구례군","27세","남자인구수","명","89",
"구례군","27세","여자인구수","명","69",
"구례군","28세","총인구수","명","173",
"구례군","28세","남자인구수","명","100",
"구례군","28세","여자인구수","명","73",
"구례군","29세","총인구수","명","145",
"구례군","29세","남자인구수","명","57",
"구례군","29세","여자인구수","명","88",
"구례군","30세","총인구수","명","140",
"구례군","30세","남자인구수","명","72",
"구례군","30세","여자인구수","명","68",
"구례군","31세","총인구수","명","147",
"구례군","31세","남자인구수","명","70",
"구례군","31세","여자인구수","명","77",
"구례군","32세","총인구수","명","137",
"구례군","32세","남자인구수","명","67",
"구례군","32세","여자인구수","명","70",
"구례군","33세","총인구수","명","130",
"구례군","33세","남자인구수","명","66",
"구례군","33세","여자인구수","명","64",
"구례군","34세","총인구수","명","145",
"구례군","34세","남자인구수","명","66",
"구례군","34세","여자인구수","명","79",
"구례군","35세","총인구수","명","162",
"구례군","35세","남자인구수","명","82",
"구례군","35세","여자인구수","명","80",
"구례군","36세","총인구수","명","158",
"구례군","36세","남자인구수","명","87",
"구례군","36세","여자인구수","명","71",
"구례군","37세","총인구수","명","178",
"구례군","37세","남자인구수","명","98",
"구례군","37세","여자인구수","명","80",
"구례군","38세","총인구수","명","226",
"구례군","38세","남자인구수","명","133",
"구례군","38세","여자인구수","명","93",
"구례군","39세","총인구수","명","227",
"구례군","39세","남자인구수","명","139",
"구례군","39세","여자인구수","명","88",
"구례군","40세","총인구수","명","222",
"구례군","40세","남자인구수","명","112",
"구례군","40세","여자인구수","명","110",
"구례군","41세","총인구수","명","236",
"구례군","41세","남자인구수","명","123",
"구례군","41세","여자인구수","명","113",
"구례군","42세","총인구수","명","217",
"구례군","42세","남자인구수","명","120",
"구례군","42세","여자인구수","명","97",
"구례군","43세","총인구수","명","260",
"구례군","43세","남자인구수","명","132",
"구례군","43세","여자인구수","명","128",
"구례군","44세","총인구수","명","232",
"구례군","44세","남자인구수","명","120",
"구례군","44세","여자인구수","명","112",
"구례군","45세","총인구수","명","269",
"구례군","45세","남자인구수","명","146",
"구례군","45세","여자인구수","명","123",
"구례군","46세","총인구수","명","292",
"구례군","46세","남자인구수","명","165",
"구례군","46세","여자인구수","명","127",
"구례군","47세","총인구수","명","370",
"구례군","47세","남자인구수","명","206",
"구례군","47세","여자인구수","명","164",
"구례군","48세","총인구수","명","369",
"구례군","48세","남자인구수","명","199",
"구례군","48세","여자인구수","명","170",
"구례군","49세","총인구수","명","394",
"구례군","49세","남자인구수","명","234",
"구례군","49세","여자인구수","명","160",
"구례군","50세","총인구수","명","408",
"구례군","50세","남자인구수","명","247",
"구례군","50세","여자인구수","명","161",
"구례군","51세","총인구수","명","438",
"구례군","51세","남자인구수","명","243",
"구례군","51세","여자인구수","명","195",
"구례군","52세","총인구수","명","470",
"구례군","52세","남자인구수","명","270",
"구례군","52세","여자인구수","명","200",
"구례군","53세","총인구수","명","432",
"구례군","53세","남자인구수","명","238",
"구례군","53세","여자인구수","명","194",
"구례군","54세","총인구수","명","421",
"구례군","54세","남자인구수","명","240",
"구례군","54세","여자인구수","명","181",
"구례군","55세","총인구수","명","469",
"구례군","55세","남자인구수","명","250",
"구례군","55세","여자인구수","명","219",
"구례군","56세","총인구수","명","466",
"구례군","56세","남자인구수","명","252",
"구례군","56세","여자인구수","명","214",
"구례군","57세","총인구수","명","427",
"구례군","57세","남자인구수","명","223",
"구례군","57세","여자인구수","명","204",
"구례군","58세","총인구수","명","488",
"구례군","58세","남자인구수","명","270",
"구례군","58세","여자인구수","명","218",
"구례군","59세","총인구수","명","545",
"구례군","59세","남자인구수","명","304",
"구례군","59세","여자인구수","명","241",
"구례군","60세","총인구수","명","665",
"구례군","60세","남자인구수","명","355",
"구례군","60세","여자인구수","명","310",
"구례군","61세","총인구수","명","572",
"구례군","61세","남자인구수","명","291",
"구례군","61세","여자인구수","명","281",
"구례군","62세","총인구수","명","548",
"구례군","62세","남자인구수","명","269",
"구례군","62세","여자인구수","명","279",
"구례군","63세","총인구수","명","487",
"구례군","63세","남자인구수","명","248",
"구례군","63세","여자인구수","명","239",
"구례군","64세","총인구수","명","416",
"구례군","64세","남자인구수","명","206",
"구례군","64세","여자인구수","명","210",
"구례군","65세","총인구수","명","454",
"구례군","65세","남자인구수","명","217",
"구례군","65세","여자인구수","명","237",
"구례군","66세","총인구수","명","455",
"구례군","66세","남자인구수","명","213",
"구례군","66세","여자인구수","명","242",
"구례군","67세","총인구수","명","356",
"구례군","67세","남자인구수","명","163",
"구례군","67세","여자인구수","명","193",
"구례군","68세","총인구수","명","404",
"구례군","68세","남자인구수","명","193",
"구례군","68세","여자인구수","명","211",
"구례군","69세","총인구수","명","396",
"구례군","69세","남자인구수","명","189",
"구례군","69세","여자인구수","명","207",
"구례군","70세","총인구수","명","380",
"구례군","70세","남자인구수","명","186",
"구례군","70세","여자인구수","명","194",
"구례군","71세","총인구수","명","388",
"구례군","71세","남자인구수","명","177",
"구례군","71세","여자인구수","명","211",
"구례군","72세","총인구수","명","372",
"구례군","72세","남자인구수","명","177",
"구례군","72세","여자인구수","명","195",
"구례군","73세","총인구수","명","405",
"구례군","73세","남자인구수","명","184",
"구례군","73세","여자인구수","명","221",
"구례군","74세","총인구수","명","419",
"구례군","74세","남자인구수","명","193",
"구례군","74세","여자인구수","명","226",
"구례군","75세","총인구수","명","327",
"구례군","75세","남자인구수","명","131",
"구례군","75세","여자인구수","명","196",
"구례군","76세","총인구수","명","298",
"구례군","76세","남자인구수","명","123",
"구례군","76세","여자인구수","명","175",
"구례군","77세","총인구수","명","329",
"구례군","77세","남자인구수","명","114",
"구례군","77세","여자인구수","명","215",
"구례군","78세","총인구수","명","486",
"구례군","78세","남자인구수","명","162",
"구례군","78세","여자인구수","명","324",
"구례군","79세","총인구수","명","487",
"구례군","79세","남자인구수","명","183",
"구례군","79세","여자인구수","명","304",
"구례군","80세","총인구수","명","359",
"구례군","80세","남자인구수","명","113",
"구례군","80세","여자인구수","명","246",
"구례군","81세","총인구수","명","370",
"구례군","81세","남자인구수","명","138",
"구례군","81세","여자인구수","명","232",
"구례군","82세","총인구수","명","345",
"구례군","82세","남자인구수","명","127",
"구례군","82세","여자인구수","명","218",
"구례군","83세","총인구수","명","313",
"구례군","83세","남자인구수","명","100",
"구례군","83세","여자인구수","명","213",
"구례군","84세","총인구수","명","283",
"구례군","84세","남자인구수","명","95",
"구례군","84세","여자인구수","명","188",
"구례군","85세","총인구수","명","245",
"구례군","85세","남자인구수","명","79",
"구례군","85세","여자인구수","명","166",
"구례군","86세","총인구수","명","211",
"구례군","86세","남자인구수","명","59",
"구례군","86세","여자인구수","명","152",
"구례군","87세","총인구수","명","158",
"구례군","87세","남자인구수","명","41",
"구례군","87세","여자인구수","명","117",
"구례군","88세","총인구수","명","135",
"구례군","88세","남자인구수","명","47",
"구례군","88세","여자인구수","명","88",
"구례군","89세","총인구수","명","102",
"구례군","89세","남자인구수","명","23",
"구례군","89세","여자인구수","명","79",
"구례군","90세","총인구수","명","114",
"구례군","90세","남자인구수","명","26",
"구례군","90세","여자인구수","명","88",
"구례군","91세","총인구수","명","86",
"구례군","91세","남자인구수","명","14",
"구례군","91세","여자인구수","명","72",
"구례군","92세","총인구수","명","55",
"구례군","92세","남자인구수","명","16",
"구례군","92세","여자인구수","명","39",
"구례군","93세","총인구수","명","46",
"구례군","93세","남자인구수","명","12",
"구례군","93세","여자인구수","명","34",
"구례군","94세","총인구수","명","25",
"구례군","94세","남자인구수","명","4",
"구례군","94세","여자인구수","명","21",
"구례군","95세","총인구수","명","23",
"구례군","95세","남자인구수","명","4",
"구례군","95세","여자인구수","명","19",
"구례군","96세","총인구수","명","9",
"구례군","96세","남자인구수","명","2",
"구례군","96세","여자인구수","명","7",
"구례군","97세","총인구수","명","11",
"구례군","97세","남자인구수","명","1",
"구례군","97세","여자인구수","명","10",
"구례군","98세","총인구수","명","12",
"구례군","98세","남자인구수","명","1",
"구례군","98세","여자인구수","명","11",
"구례군","99세","총인구수","명","2",
"구례군","99세","남자인구수","명","1",
"구례군","99세","여자인구수","명","1",
"구례군","100세 이상","총인구수","명","24",
"구례군","100세 이상","남자인구수","명","3",
"구례군","100세 이상","여자인구수","명","21",
"고흥군","계","총인구수","명","63814",
"고흥군","계","남자인구수","명","31004",
"고흥군","계","여자인구수","명","32810",
"고흥군","0세","총인구수","명","215",
"고흥군","0세","남자인구수","명","117",
"고흥군","0세","여자인구수","명","98",
"고흥군","1세","총인구수","명","256",
"고흥군","1세","남자인구수","명","131",
"고흥군","1세","여자인구수","명","125",
"고흥군","2세","총인구수","명","223",
"고흥군","2세","남자인구수","명","103",
"고흥군","2세","여자인구수","명","120",
"고흥군","3세","총인구수","명","211",
"고흥군","3세","남자인구수","명","94",
"고흥군","3세","여자인구수","명","117",
"고흥군","4세","총인구수","명","274",
"고흥군","4세","남자인구수","명","129",
"고흥군","4세","여자인구수","명","145",
"고흥군","5세","총인구수","명","223",
"고흥군","5세","남자인구수","명","118",
"고흥군","5세","여자인구수","명","105",
"고흥군","6세","총인구수","명","263",
"고흥군","6세","남자인구수","명","123",
"고흥군","6세","여자인구수","명","140",
"고흥군","7세","총인구수","명","283",
"고흥군","7세","남자인구수","명","151",
"고흥군","7세","여자인구수","명","132",
"고흥군","8세","총인구수","명","328",
"고흥군","8세","남자인구수","명","153",
"고흥군","8세","여자인구수","명","175",
"고흥군","9세","총인구수","명","332",
"고흥군","9세","남자인구수","명","173",
"고흥군","9세","여자인구수","명","159",
"고흥군","10세","총인구수","명","307",
"고흥군","10세","남자인구수","명","169",
"고흥군","10세","여자인구수","명","138",
"고흥군","11세","총인구수","명","341",
"고흥군","11세","남자인구수","명","184",
"고흥군","11세","여자인구수","명","157",
"고흥군","12세","총인구수","명","326",
"고흥군","12세","남자인구수","명","165",
"고흥군","12세","여자인구수","명","161",
"고흥군","13세","총인구수","명","384",
"고흥군","13세","남자인구수","명","204",
"고흥군","13세","여자인구수","명","180",
"고흥군","14세","총인구수","명","356",
"고흥군","14세","남자인구수","명","193",
"고흥군","14세","여자인구수","명","163",
"고흥군","15세","총인구수","명","375",
"고흥군","15세","남자인구수","명","196",
"고흥군","15세","여자인구수","명","179",
"고흥군","16세","총인구수","명","396",
"고흥군","16세","남자인구수","명","209",
"고흥군","16세","여자인구수","명","187",
"고흥군","17세","총인구수","명","391",
"고흥군","17세","남자인구수","명","224",
"고흥군","17세","여자인구수","명","167",
"고흥군","18세","총인구수","명","466",
"고흥군","18세","남자인구수","명","256",
"고흥군","18세","여자인구수","명","210",
"고흥군","19세","총인구수","명","448",
"고흥군","19세","남자인구수","명","231",
"고흥군","19세","여자인구수","명","217",
"고흥군","20세","총인구수","명","546",
"고흥군","20세","남자인구수","명","304",
"고흥군","20세","여자인구수","명","242",
"고흥군","21세","총인구수","명","520",
"고흥군","21세","남자인구수","명","291",
"고흥군","21세","여자인구수","명","229",
"고흥군","22세","총인구수","명","499",
"고흥군","22세","남자인구수","명","291",
"고흥군","22세","여자인구수","명","208",
"고흥군","23세","총인구수","명","446",
"고흥군","23세","남자인구수","명","265",
"고흥군","23세","여자인구수","명","181",
"고흥군","24세","총인구수","명","397",
"고흥군","24세","남자인구수","명","255",
"고흥군","24세","여자인구수","명","142",
"고흥군","25세","총인구수","명","385",
"고흥군","25세","남자인구수","명","239",
"고흥군","25세","여자인구수","명","146",
"고흥군","26세","총인구수","명","370",
"고흥군","26세","남자인구수","명","237",
"고흥군","26세","여자인구수","명","133",
"고흥군","27세","총인구수","명","340",
"고흥군","27세","남자인구수","명","196",
"고흥군","27세","여자인구수","명","144",
"고흥군","28세","총인구수","명","324",
"고흥군","28세","남자인구수","명","180",
"고흥군","28세","여자인구수","명","144",
"고흥군","29세","총인구수","명","303",
"고흥군","29세","남자인구수","명","173",
"고흥군","29세","여자인구수","명","130",
"고흥군","30세","총인구수","명","297",
"고흥군","30세","남자인구수","명","158",
"고흥군","30세","여자인구수","명","139",
"고흥군","31세","총인구수","명","302",
"고흥군","31세","남자인구수","명","171",
"고흥군","31세","여자인구수","명","131",
"고흥군","32세","총인구수","명","309",
"고흥군","32세","남자인구수","명","177",
"고흥군","32세","여자인구수","명","132",
"고흥군","33세","총인구수","명","328",
"고흥군","33세","남자인구수","명","170",
"고흥군","33세","여자인구수","명","158",
"고흥군","34세","총인구수","명","325",
"고흥군","34세","남자인구수","명","175",
"고흥군","34세","여자인구수","명","150",
"고흥군","35세","총인구수","명","342",
"고흥군","35세","남자인구수","명","189",
"고흥군","35세","여자인구수","명","153",
"고흥군","36세","총인구수","명","365",
"고흥군","36세","남자인구수","명","193",
"고흥군","36세","여자인구수","명","172",
"고흥군","37세","총인구수","명","427",
"고흥군","37세","남자인구수","명","218",
"고흥군","37세","여자인구수","명","209",
"고흥군","38세","총인구수","명","471",
"고흥군","38세","남자인구수","명","257",
"고흥군","38세","여자인구수","명","214",
"고흥군","39세","총인구수","명","469",
"고흥군","39세","남자인구수","명","276",
"고흥군","39세","여자인구수","명","193",
"고흥군","40세","총인구수","명","497",
"고흥군","40세","남자인구수","명","257",
"고흥군","40세","여자인구수","명","240",
"고흥군","41세","총인구수","명","534",
"고흥군","41세","남자인구수","명","278",
"고흥군","41세","여자인구수","명","256",
"고흥군","42세","총인구수","명","529",
"고흥군","42세","남자인구수","명","304",
"고흥군","42세","여자인구수","명","225",
"고흥군","43세","총인구수","명","543",
"고흥군","43세","남자인구수","명","323",
"고흥군","43세","여자인구수","명","220",
"고흥군","44세","총인구수","명","596",
"고흥군","44세","남자인구수","명","344",
"고흥군","44세","여자인구수","명","252",
"고흥군","45세","총인구수","명","589",
"고흥군","45세","남자인구수","명","348",
"고흥군","45세","여자인구수","명","241",
"고흥군","46세","총인구수","명","686",
"고흥군","46세","남자인구수","명","381",
"고흥군","46세","여자인구수","명","305",
"고흥군","47세","총인구수","명","747",
"고흥군","47세","남자인구수","명","437",
"고흥군","47세","여자인구수","명","310",
"고흥군","48세","총인구수","명","755",
"고흥군","48세","남자인구수","명","459",
"고흥군","48세","여자인구수","명","296",
"고흥군","49세","총인구수","명","843",
"고흥군","49세","남자인구수","명","517",
"고흥군","49세","여자인구수","명","326",
"고흥군","50세","총인구수","명","877",
"고흥군","50세","남자인구수","명","525",
"고흥군","50세","여자인구수","명","352",
"고흥군","51세","총인구수","명","886",
"고흥군","51세","남자인구수","명","524",
"고흥군","51세","여자인구수","명","362",
"고흥군","52세","총인구수","명","965",
"고흥군","52세","남자인구수","명","555",
"고흥군","52세","여자인구수","명","410",
"고흥군","53세","총인구수","명","919",
"고흥군","53세","남자인구수","명","528",
"고흥군","53세","여자인구수","명","391",
"고흥군","54세","총인구수","명","943",
"고흥군","54세","남자인구수","명","533",
"고흥군","54세","여자인구수","명","410",
"고흥군","55세","총인구수","명","1001",
"고흥군","55세","남자인구수","명","537",
"고흥군","55세","여자인구수","명","464",
"고흥군","56세","총인구수","명","1013",
"고흥군","56세","남자인구수","명","543",
"고흥군","56세","여자인구수","명","470",
"고흥군","57세","총인구수","명","1059",
"고흥군","57세","남자인구수","명","585",
"고흥군","57세","여자인구수","명","474",
"고흥군","58세","총인구수","명","1242",
"고흥군","58세","남자인구수","명","680",
"고흥군","58세","여자인구수","명","562",
"고흥군","59세","총인구수","명","1247",
"고흥군","59세","남자인구수","명","656",
"고흥군","59세","여자인구수","명","591",
"고흥군","60세","총인구수","명","1545",
"고흥군","60세","남자인구수","명","770",
"고흥군","60세","여자인구수","명","775",
"고흥군","61세","총인구수","명","1500",
"고흥군","61세","남자인구수","명","772",
"고흥군","61세","여자인구수","명","728",
"고흥군","62세","총인구수","명","1348",
"고흥군","62세","남자인구수","명","678",
"고흥군","62세","여자인구수","명","670",
"고흥군","63세","총인구수","명","1236",
"고흥군","63세","남자인구수","명","638",
"고흥군","63세","여자인구수","명","598",
"고흥군","64세","총인구수","명","1200",
"고흥군","64세","남자인구수","명","586",
"고흥군","64세","여자인구수","명","614",
"고흥군","65세","총인구수","명","1284",
"고흥군","65세","남자인구수","명","626",
"고흥군","65세","여자인구수","명","658",
"고흥군","66세","총인구수","명","1304",
"고흥군","66세","남자인구수","명","655",
"고흥군","66세","여자인구수","명","649",
"고흥군","67세","총인구수","명","1054",
"고흥군","67세","남자인구수","명","492",
"고흥군","67세","여자인구수","명","562",
"고흥군","68세","총인구수","명","1158",
"고흥군","68세","남자인구수","명","560",
"고흥군","68세","여자인구수","명","598",
"고흥군","69세","총인구수","명","1193",
"고흥군","69세","남자인구수","명","584",
"고흥군","69세","여자인구수","명","609",
"고흥군","70세","총인구수","명","1220",
"고흥군","70세","남자인구수","명","569",
"고흥군","70세","여자인구수","명","651",
"고흥군","71세","총인구수","명","1224",
"고흥군","71세","남자인구수","명","580",
"고흥군","71세","여자인구수","명","644",
"고흥군","72세","총인구수","명","1193",
"고흥군","72세","남자인구수","명","551",
"고흥군","72세","여자인구수","명","642",
"고흥군","73세","총인구수","명","1280",
"고흥군","73세","남자인구수","명","585",
"고흥군","73세","여자인구수","명","695",
"고흥군","74세","총인구수","명","1123",
"고흥군","74세","남자인구수","명","506",
"고흥군","74세","여자인구수","명","617",
"고흥군","75세","총인구수","명","893",
"고흥군","75세","남자인구수","명","338",
"고흥군","75세","여자인구수","명","555",
"고흥군","76세","총인구수","명","1006",
"고흥군","76세","남자인구수","명","423",
"고흥군","76세","여자인구수","명","583",
"고흥군","77세","총인구수","명","782",
"고흥군","77세","남자인구수","명","302",
"고흥군","77세","여자인구수","명","480",
"고흥군","78세","총인구수","명","1572",
"고흥군","78세","남자인구수","명","654",
"고흥군","78세","여자인구수","명","918",
"고흥군","79세","총인구수","명","1196",
"고흥군","79세","남자인구수","명","457",
"고흥군","79세","여자인구수","명","739",
"고흥군","80세","총인구수","명","1074",
"고흥군","80세","남자인구수","명","386",
"고흥군","80세","여자인구수","명","688",
"고흥군","81세","총인구수","명","1121",
"고흥군","81세","남자인구수","명","383",
"고흥군","81세","여자인구수","명","738",
"고흥군","82세","총인구수","명","906",
"고흥군","82세","남자인구수","명","295",
"고흥군","82세","여자인구수","명","611",
"고흥군","83세","총인구수","명","921",
"고흥군","83세","남자인구수","명","281",
"고흥군","83세","여자인구수","명","640",
"고흥군","84세","총인구수","명","832",
"고흥군","84세","남자인구수","명","277",
"고흥군","84세","여자인구수","명","555",
"고흥군","85세","총인구수","명","674",
"고흥군","85세","남자인구수","명","203",
"고흥군","85세","여자인구수","명","471",
"고흥군","86세","총인구수","명","639",
"고흥군","86세","남자인구수","명","178",
"고흥군","86세","여자인구수","명","461",
"고흥군","87세","총인구수","명","565",
"고흥군","87세","남자인구수","명","144",
"고흥군","87세","여자인구수","명","421",
"고흥군","88세","총인구수","명","448",
"고흥군","88세","남자인구수","명","115",
"고흥군","88세","여자인구수","명","333",
"고흥군","89세","총인구수","명","387",
"고흥군","89세","남자인구수","명","87",
"고흥군","89세","여자인구수","명","300",
"고흥군","90세","총인구수","명","303",
"고흥군","90세","남자인구수","명","65",
"고흥군","90세","여자인구수","명","238",
"고흥군","91세","총인구수","명","307",
"고흥군","91세","남자인구수","명","86",
"고흥군","91세","여자인구수","명","221",
"고흥군","92세","총인구수","명","199",
"고흥군","92세","남자인구수","명","48",
"고흥군","92세","여자인구수","명","151",
"고흥군","93세","총인구수","명","115",
"고흥군","93세","남자인구수","명","20",
"고흥군","93세","여자인구수","명","95",
"고흥군","94세","총인구수","명","86",
"고흥군","94세","남자인구수","명","16",
"고흥군","94세","여자인구수","명","70",
"고흥군","95세","총인구수","명","63",
"고흥군","95세","남자인구수","명","13",
"고흥군","95세","여자인구수","명","50",
"고흥군","96세","총인구수","명","55",
"고흥군","96세","남자인구수","명","6",
"고흥군","96세","여자인구수","명","49",
"고흥군","97세","총인구수","명","59",
"고흥군","97세","남자인구수","명","7",
"고흥군","97세","여자인구수","명","52",
"고흥군","98세","총인구수","명","43",
"고흥군","98세","남자인구수","명","6",
"고흥군","98세","여자인구수","명","37",
"고흥군","99세","총인구수","명","22",
"고흥군","99세","남자인구수","명","4",
"고흥군","99세","여자인구수","명","18",
"고흥군","100세 이상","총인구수","명","50",
"고흥군","100세 이상","남자인구수","명","6",
"고흥군","100세 이상","여자인구수","명","44",
"보성군","계","총인구수","명","40305",
"보성군","계","남자인구수","명","19650",
"보성군","계","여자인구수","명","20655",
"보성군","0세","총인구수","명","128",
"보성군","0세","남자인구수","명","68",
"보성군","0세","여자인구수","명","60",
"보성군","1세","총인구수","명","131",
"보성군","1세","남자인구수","명","72",
"보성군","1세","여자인구수","명","59",
"보성군","2세","총인구수","명","153",
"보성군","2세","남자인구수","명","77",
"보성군","2세","여자인구수","명","76",
"보성군","3세","총인구수","명","150",
"보성군","3세","남자인구수","명","72",
"보성군","3세","여자인구수","명","78",
"보성군","4세","총인구수","명","158",
"보성군","4세","남자인구수","명","76",
"보성군","4세","여자인구수","명","82",
