"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계(A+B+C) (명),근로자,근로자,근로자,근로자,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,지역 (명),지역 (명)
"행정구역별(1)",행정구역별(2),소계,사업장수 (개소),적용인구(A) (명),적용인구(A) (명),적용인구(A) (명),사업장수 (개소),적용인구(B) (명),적용인구(B) (명),적용인구(B) (명),세대주,가입자(C)
"행정구역별(1)",행정구역별(2),소계,소계,소계,가입자,피부양자,소계,소계,가입자,피부양자,소계,소계
"강원도",양구군,22820,545,8315,3524,4791,9,7834,3743,4091,3831,6671
"강원도",인제군,31581,891,11891,5307,6584,15,9705,4519,5186,5766,9985
"강원도",고성군,28558,751,12681,5407,7274,10,5406,2635,2771,6386,10471
"강원도",양양군,25947,795,12413,5209,7204,8,3727,1354,2373,5807,9807
"충청북도",소계,1570987,45512,998089,457609,540480,468,149056,54295,94761,239671,423842
"충청북도",청주시,823380,23541,543101,256009,287092,292,78500,30002,48498,113283,201779
"충청북도",충주시,203479,5216,122271,54400,67871,48,21452,7588,13864,33246,59756
"충청북도",제천시,130887,3590,78874,33151,45723,27,12051,4233,7818,22781,39962
"충청북도",보은군,32696,885,18310,6678,11632,9,3481,997,2484,6170,10905
"충청북도",옥천군,50095,1571,30081,11925,18156,12,4818,1413,3405,8774,15196
"충청북도",영동군,48495,1191,26164,9327,16837,18,6520,2107,4413,9004,15811
"충청북도",증평군,37159,893,22313,10508,11805,10,4687,1949,2738,5754,10159
"충청북도",진천군,77045,2763,53270,27289,25981,17,4177,1417,2760,11186,19598
"충청북도",괴산군,37781,866,20317,7277,13040,10,4642,1501,3141,7426,12822
"충청북도",음성군,101126,4232,67340,34763,32577,19,5503,1944,3559,16277,28283
"충청북도",단양군,28844,764,16048,6282,9766,6,3225,1144,2081,5770,9571
"충청남도",소계,2103767,56986,1326613,592682,733931,443,179240,64224,115016,333394,597914
"충청남도",천안시,634561,18619,437669,214127,223542,109,37190,15686,21504,89705,159702
"충청남도",공주시,105299,2999,59443,25104,34339,35,12664,4014,8650,18529,33192
"충청남도",보령시,100267,2606,57929,24044,33885,22,9697,3479,6218,18557,32641
"충청남도",아산시,316386,8831,221100,104427,116673,50,16712,6725,9987,43273,78574
"충청남도",서산시,171643,4039,109397,46852,62545,36,16020,5963,10057,25355,46226
"충청남도",논산시,116951,3118,63852,25980,37872,31,13208,4117,9091,22088,39891
"충청남도",계룡시,43845,777,18470,8358,10112,19,16680,5820,10860,4534,8695
"충청남도",당진시,169547,4418,113702,51102,62600,25,9366,3424,5942,26462,46479
"충청남도",금산군,52747,1912,28486,10617,17869,11,4948,1361,3587,10766,19313
"충청남도",부여군,66061,1452,35750,12249,23501,15,7590,2113,5477,12452,22721
"충청남도",서천군,53110,1312,29628,10564,19064,15,5692,1519,4173,10186,17790
"충청남도",청양군,32288,763,17739,6216,11523,11,4022,1222,2800,5965,10527
"충청남도",홍성군,98695,2579,55238,22706,32532,31,12586,4698,7888,16776,30871
"충청남도",예산군,79848,2023,45653,18226,27427,21,7197,2193,5004,15001,26998
"충청남도",태안군,62519,1538,32557,12110,20447,12,5668,1890,3778,13745,24294
"전라북도",소계,1777761,50090,1056479,438391,618088,910,205486,67505,137981,291406,515796
"전라북도",전주시,627038,20098,386905,171707,215198,281,81841,28793,53048,88523,158292
"전라북도",군산시,264190,7119,164001,69671,94330,58,22946,7878,15068,43265,77243
"전라북도",익산시,286999,7477,176766,75180,101586,161,28285,9507,18778,45677,81948
"전라북도",정읍시,107483,2549,58705,22825,35880,87,12742,3692,9050,20897,36036
"전라북도",남원시,78649,2070,43225,15968,27257,34,9599,2870,6729,14201,25825
"전라북도",김제시,81173,2439,45728,17168,28560,29,9046,2429,6617,15633,26399
"전라북도",완주군,92777,2888,56623,23029,33594,73,9119,3068,6051,15070,27035
"전라북도",진안군,25110,684,13078,4539,8539,34,3785,1154,2631,4815,8247
"전라북도",무주군,23792,673,12845,4555,8290,12,2878,881,1997,4624,8069
"전라북도",장수군,21868,533,11417,3739,7678,25,3099,941,2158,4170,7352
"전라북도",임실군,28697,660,15289,5329,9960,37,4443,1309,3134,5278,8965
"전라북도",순창군,28594,603,15139,5154,9985,10,4340,1208,3132,5114,9115
"전라북도",고창군,58004,1204,29835,10000,19835,48,6851,1907,4944,12313,21318
"전라북도",부안군,53387,1093,26923,9527,17396,21,6512,1868,4644,11826,19952
"전라남도",소계,1830920,46793,1040535,410492,630043,426,202456,68330,134126,330961,587929
"전라남도",목포시,223837,5403,125207,53002,72205,62,25397,8406,16991,41339,73233
"전라남도",여수시,277971,7435,174109,73081,101028,45,21133,7464,13669,45431,82729
"전라남도",순천시,273252,6744,167654,70331,97323,45,30638,10612,20026,40215,74960
"전라남도",나주시,105975,3227,62028,25701,36327,30,12129,4362,7767,18556,31818
"전라남도",광양시,153457,4067,104871,45127,59744,22,9664,3615,6049,21251,38922
"전라남도",담양군,45648,1701,24748,9494,15254,10,6281,1998,4283,8263,14619
"전라남도",곡성군,28622,616,15561,5158,10403,8,4124,1327,2797,5179,8937
"전라남도",구례군,26217,568,13302,4794,8508,6,3908,1249,2659,5123,9007
"전라남도",고흥군,63177,1380,30839,9045,21794,14,7575,2135,5440,14773,24763
"전라남도",보성군,41394,957,20785,6402,14383,13,5475,1623,3852,8888,15134
"전라남도",화순군,62128,1777,36140,14165,21975,12,7324,2362,4962,10592,18664
"전라남도",장흥군,37894,868,18493,6282,12211,9,5674,1821,3853,8036,13727
"전라남도",강진군,34953,808,18149,6015,12134,8,4730,1508,3222,7025,12074
"전라남도",해남군,70296,1510,34053,10690,23363,11,8238,2435,5803,15496,28005
"전라남도",영암군,56082,1924,32202,12687,19515,19,5435,1847,3588,10546,18445
"전라남도",무안군,80465,1917,42572,16171,26401,42,12587,4787,7800,13824,25306
"전라남도",함평군,32815,828,16898,5897,11001,10,4335,1331,3004,6930,11582
"전라남도",영광군,51761,1371,27972,10455,17517,12,5249,1751,3498,10891,18540
"전라남도",장성군,44587,1520,23664,9152,14512,19,7382,2527,4855,7886,13541
"전라남도",완도군,50291,1088,21347,7362,13985,11,5695,1857,3838,12885,23249
"전라남도",진도군,29874,648,13118,4103,9015,10,4208,1365,2843,7228,12548
"전라남도",신안군,40224,436,16823,5378,11445,8,5275,1948,3327,10604,18126
"경상북도",소계,2619786,72417,1616186,673393,942793,718,244238,82446,161792,367694,759362
"경상북도",포항시,498252,12563,320540,136491,184049,133,42382,15694,26688,63337,135330
"경상북도",경주시,254477,8096,163286,71152,92134,55,19841,6665,13176,34632,71350
"경상북도",김천시,138255,3014,86293,34857,51436,40,14472,4803,9669,17631,37490
"경상북도",안동시,159155,4359,89108,35303,53805,52,24173,7709,16464,22103,45874
"경상북도",구미시,418108,11510,293455,136333,157122,99,21359,8730,12629,48061,103294
"경상북도",영주시,103037,2426,58799,21862,36937,32,12558,3884,8674,15142,31680
"경상북도",영천시,97317,3107,57675,23037,34638,28,9577,2993,6584,15199,30065
"경상북도",상주시,97308,2112,52183,17656,34527,26,12468,3640,8828,15585,32657
"경상북도",문경시,70388,1721,38048,13746,24302,20,9779,3251,6528,11168,22561
"경상북도",경산시,254828,7527,159786,70185,89601,75,21787,7665,14122,33520,73255
