"울산","북구",여자,16792,5393,7741,2948,1072,4177,577,2016,476,3438
"울산","울주군",합계,56042,24214,29727,9066,6352,16084,1345,3359,648,11379
"울산","울주군",남자,35614,16788,21029,5556,4782,11337,817,684,-,6217
"울산","울주군",여자,20428,7426,8698,3510,1570,4747,528,2675,648,5162
"세종","소계",합계,62494,26949,27882,11360,7514,20089,3004,4205,697,9039
"세종","소계",남자,38946,19232,19219,6801,5553,13616,1718,577,-,5474
"세종","소계",여자,23548,7717,8663,4559,1961,6473,1286,3628,697,3565
"경기","소계",합계,2890460,1208193,1239598,501370,329791,946706,133283,174554,40484,518196
"경기","소계",남자,1692840,793505,788438,285813,225970,604231,76819,31314,-,307368
"경기","소계",여자,1197620,414688,451160,215557,103821,342475,56464,143240,40484,210828
"경기","수원시장안구",합계,66217,29028,26821,10973,8040,21835,3022,4142,940,12496
"경기","수원시장안구",남자,37620,18385,17090,5969,5353,13566,1750,639,-,6762
"경기","수원시장안구",여자,28597,10643,9731,5004,2687,8269,1272,3503,940,5734
"경기","수원시권선구",합계,82987,35131,36743,13373,9989,27407,4447,4810,1073,14060
"경기","수원시권선구",남자,48836,22926,23640,7710,6836,17535,2491,760,-,8304
"경기","수원시권선구",여자,34151,12205,13103,5663,3153,9872,1956,4050,1073,5756
"경기","수원시팔달구",합계,44624,19073,18697,7314,5223,14577,2593,2572,715,8344
"경기","수원시팔달구",남자,24801,11633,11486,4024,3441,8868,1412,429,-,4555
"경기","수원시팔달구",여자,19823,7440,7211,3290,1782,5709,1181,2143,715,3789
"경기","수원시영통구",합계,80660,33341,35589,13281,9537,26227,6292,3916,831,11098
"경기","수원시영통구",남자,52263,24367,25112,8669,7162,18483,4065,528,-,6460
"경기","수원시영통구",여자,28397,8974,10477,4612,2375,7744,2227,3388,831,4638
"경기","성남시수정구",합계,53172,23024,21856,9263,6139,17866,2358,2974,841,10364
"경기","성남시수정구",남자,29051,13745,13075,5018,3890,10518,1286,586,-,5683
"경기","성남시수정구",여자,24121,9279,8781,4245,2249,7348,1072,2388,841,4681
"경기","성남시중원구",합계,52450,22982,20527,8941,5838,18614,2082,3094,839,12507
"경기","성남시중원구",남자,28384,13547,12266,4908,3720,10797,1116,636,-,6383
"경기","성남시중원구",여자,24066,9435,8261,4033,2118,7817,966,2458,839,6124
