"시도별(1)","시도별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도별(1)","시도별(2)",성별(1),계,계,계,65~69세,65~69세,65~69세,70~74세,70~74세,70~74세,75~79세,75~79세,75~79세,80~84세,80~84세,80~84세,85세 이상,85세 이상,85세 이상
"시도별(1)","시도별(2)",성별(1),계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심
"부산","사하구",남자,6790,6332,458,2391,2282,109,2624,2455,169,1075,984,91,600,534,66,100,77,23
"부산","사하구",여자,7423,6642,781,2675,2468,207,2803,2544,259,1086,940,146,727,606,121,132,84,48
"부산","금정구",합계,12268,11030,1238,4174,3864,310,4602,4159,443,2029,1788,241,1262,1064,198,201,155,46
"부산","금정구",남자,5810,5333,477,1931,1818,113,2147,1972,175,1029,936,93,620,536,84,83,71,12
"부산","금정구",여자,6458,5697,761,2243,2046,197,2455,2187,268,1000,852,148,642,528,114,118,84,34
"부산","강서구",합계,3739,3290,449,1412,1303,109,1380,1224,156,515,441,74,344,267,77,88,55,33
"부산","강서구",남자,1828,1646,182,698,656,42,688,608,80,265,237,28,147,119,28,30,26,4
"부산","강서구",여자,1911,1644,267,714,647,67,692,616,76,250,204,46,197,148,49,58,29,29
"부산","연제구",합계,10066,9046,1020,3300,3042,258,3854,3514,340,1694,1491,203,1047,886,161,171,113,58
"부산","연제구",남자,4719,4360,359,1478,1389,89,1785,1663,122,836,768,68,549,487,62,71,53,18
"부산","연제구",여자,5347,4686,661,1822,1653,169,2069,1851,218,858,723,135,498,399,99,100,60,40
"부산","수영구",합계,9171,8220,951,2985,2760,225,3525,3169,356,1488,1310,178,962,829,133,211,152,59
"부산","수영구",남자,4308,3972,336,1358,1279,79,1650,1507,143,729,671,58,478,442,36,93,73,20
"부산","수영구",여자,4863,4248,615,1627,1481,146,1875,1662,213,759,639,120,484,387,97,118,79,39
"부산","사상구",합계,9564,8622,942,3638,3384,254,3638,3298,340,1421,1223,198,737,626,111,130,91,39
"부산","사상구",남자,4535,4178,357,1735,1654,81,1738,1583,155,693,614,79,324,294,30,45,33,12
"부산","사상구",여자,5029,4444,585,1903,1730,173,1900,1715,185,728,609,119,413,332,81,85,58,27
"부산","기장군",합계,6351,5633,718,2069,1940,129,2355,2143,212,1013,883,130,711,560,151,203,107,96
"부산","기장군",남자,2906,2681,225,909,877,32,1118,1032,86,491,449,42,316,268,48,72,55,17
"부산","기장군",여자,3445,2952,493,1160,1063,97,1237,1111,126,522,434,88,395,292,103,131,52,79
"대구","소계",합계,99962,90094,9868,32759,30418,2341,36444,33456,2988,16782,14875,1907,11589,9771,1818,2388,1574,814
"대구","소계",남자,44721,41392,3329,14748,13941,807,16210,15143,1067,7529,6885,644,5258,4657,601,976,766,210
