"행정구역별","연령별","항목","단위","2015 년",
"평창군","85세 이상","여자-배우자있음","","34",
"평창군","85세 이상","여자-사별","","515",
"평창군","85세 이상","여자-이혼","","2",
"정선군","합계","내국인(60세 이상)-계","","11058",
"정선군","합계","혼인상태-계","","11058",
"정선군","합계","미혼","","129",
"정선군","합계","배우자 있음","","6733",
"정선군","합계","사별","","3811",
"정선군","합계","이혼","","385",
"정선군","합계","남자-계","","4850",
"정선군","합계","남자-미혼","","95",
"정선군","합계","남자-배우자 있음","","4021",
"정선군","합계","남자-사별","","471",
"정선군","합계","남자-이혼","","263",
"정선군","합계","여자-계","","6208",
"정선군","합계","여자-미혼","","34",
"정선군","합계","여자-배우자있음","","2712",
"정선군","합계","여자-사별","","3340",
"정선군","합계","여자-이혼","","122",
"정선군","60~64","내국인(60세 이상)-계","","2860",
"정선군","60~64","혼인상태-계","","2860",
"정선군","60~64","미혼","","67",
"정선군","60~64","배우자 있음","","2246",
"정선군","60~64","사별","","389",
"정선군","60~64","이혼","","158",
"정선군","60~64","남자-계","","1456",
"정선군","60~64","남자-미혼","","60",
"정선군","60~64","남자-배우자 있음","","1254",
"정선군","60~64","남자-사별","","39",
"정선군","60~64","남자-이혼","","103",
"정선군","60~64","여자-계","","1404",
"정선군","60~64","여자-미혼","","7",
"정선군","60~64","여자-배우자있음","","992",
"정선군","60~64","여자-사별","","350",
"정선군","60~64","여자-이혼","","55",
"정선군","65~69","내국인(60세 이상)-계","","2335",
"정선군","65~69","혼인상태-계","","2335",
"정선군","65~69","미혼","","13",
"정선군","65~69","배우자 있음","","1603",
"정선군","65~69","사별","","589",
"정선군","65~69","이혼","","130",
"정선군","65~69","남자-계","","1141",
"정선군","65~69","남자-미혼","","8",
"정선군","65~69","남자-배우자 있음","","940",
"정선군","65~69","남자-사별","","103",
"정선군","65~69","남자-이혼","","90",
"정선군","65~69","여자-계","","1194",
"정선군","65~69","여자-미혼","","5",
"정선군","65~69","여자-배우자있음","","663",
"정선군","65~69","여자-사별","","486",
"정선군","65~69","여자-이혼","","40",
"정선군","70~74","내국인(60세 이상)-계","","2272",
"정선군","70~74","혼인상태-계","","2272",
"정선군","70~74","미혼","","26",
"정선군","70~74","배우자 있음","","1410",
"정선군","70~74","사별","","780",
"정선군","70~74","이혼","","56",
"정선군","70~74","남자-계","","997",
"정선군","70~74","남자-미혼","","19",
"정선군","70~74","남자-배우자 있음","","838",
"정선군","70~74","남자-사별","","97",
"정선군","70~74","남자-이혼","","43",
"정선군","70~74","여자-계","","1275",
"정선군","70~74","여자-미혼","","7",
"정선군","70~74","여자-배우자있음","","572",
"정선군","70~74","여자-사별","","683",
"정선군","70~74","여자-이혼","","13",
"정선군","75~79","내국인(60세 이상)-계","","1884",
"정선군","75~79","혼인상태-계","","1884",
"정선군","75~79","미혼","","7",
"정선군","75~79","배우자 있음","","979",
"정선군","75~79","사별","","867",
"정선군","75~79","이혼","","31",
"정선군","75~79","남자-계","","762",
"정선군","75~79","남자-미혼","","1",
"정선군","75~79","남자-배우자 있음","","631",
"정선군","75~79","남자-사별","","109",
"정선군","75~79","남자-이혼","","21",
"정선군","75~79","여자-계","","1122",
"정선군","75~79","여자-미혼","","6",
"정선군","75~79","여자-배우자있음","","348",
"정선군","75~79","여자-사별","","758",
"정선군","75~79","여자-이혼","","10",
"정선군","80~84","내국인(60세 이상)-계","","1040",
"정선군","80~84","혼인상태-계","","1040",
"정선군","80~84","미혼","","16",
"정선군","80~84","배우자 있음","","367",
"정선군","80~84","사별","","648",
"정선군","80~84","이혼","","9",
"정선군","80~84","남자-계","","345",
"정선군","80~84","남자-미혼","","7",
"정선군","80~84","남자-배우자 있음","","257",
"정선군","80~84","남자-사별","","75",
"정선군","80~84","남자-이혼","","6",
"정선군","80~84","여자-계","","695",
"정선군","80~84","여자-미혼","","9",
"정선군","80~84","여자-배우자있음","","110",
"정선군","80~84","여자-사별","","573",
"정선군","80~84","여자-이혼","","3",
"정선군","85세 이상","내국인(60세 이상)-계","","667",
"정선군","85세 이상","혼인상태-계","","667",
"정선군","85세 이상","미혼","","",
"정선군","85세 이상","배우자 있음","","128",
"정선군","85세 이상","사별","","538",
"정선군","85세 이상","이혼","","1",
"정선군","85세 이상","남자-계","","149",
"정선군","85세 이상","남자-미혼","","",
"정선군","85세 이상","남자-배우자 있음","","101",
"정선군","85세 이상","남자-사별","","48",
"정선군","85세 이상","남자-이혼","","",
"정선군","85세 이상","여자-계","","518",
"정선군","85세 이상","여자-미혼","","",
"정선군","85세 이상","여자-배우자있음","","27",
"정선군","85세 이상","여자-사별","","490",
"정선군","85세 이상","여자-이혼","","1",
"철원군","합계","내국인(60세 이상)-계","","11235",
"철원군","합계","혼인상태-계","","11235",
"철원군","합계","미혼","","97",
"철원군","합계","배우자 있음","","6816",
"철원군","합계","사별","","3931",
"철원군","합계","이혼","","391",
"철원군","합계","남자-계","","4793",
"철원군","합계","남자-미혼","","36",
"철원군","합계","남자-배우자 있음","","4128",
"철원군","합계","남자-사별","","396",
"철원군","합계","남자-이혼","","233",
"철원군","합계","여자-계","","6442",
"철원군","합계","여자-미혼","","61",
"철원군","합계","여자-배우자있음","","2688",
"철원군","합계","여자-사별","","3535",
"철원군","합계","여자-이혼","","158",
"철원군","60~64","내국인(60세 이상)-계","","2687",
"철원군","60~64","혼인상태-계","","2687",
"철원군","60~64","미혼","","44",
"철원군","60~64","배우자 있음","","2134",
"철원군","60~64","사별","","350",
"철원군","60~64","이혼","","159",
"철원군","60~64","남자-계","","1246",
"철원군","60~64","남자-미혼","","19",
"철원군","60~64","남자-배우자 있음","","1115",
"철원군","60~64","남자-사별","","21",
"철원군","60~64","남자-이혼","","91",
"철원군","60~64","여자-계","","1441",
"철원군","60~64","여자-미혼","","25",
"철원군","60~64","여자-배우자있음","","1019",
"철원군","60~64","여자-사별","","329",
"철원군","60~64","여자-이혼","","68",
"철원군","65~69","내국인(60세 이상)-계","","2385",
"철원군","65~69","혼인상태-계","","2385",
"철원군","65~69","미혼","","35",
"철원군","65~69","배우자 있음","","1649",
"철원군","65~69","사별","","581",
"철원군","65~69","이혼","","120",
"철원군","65~69","남자-계","","1118",
"철원군","65~69","남자-미혼","","12",
"철원군","65~69","남자-배우자 있음","","984",
"철원군","65~69","남자-사별","","46",
"철원군","65~69","남자-이혼","","76",
"철원군","65~69","여자-계","","1267",
"철원군","65~69","여자-미혼","","23",
"철원군","65~69","여자-배우자있음","","665",
"철원군","65~69","여자-사별","","535",
"철원군","65~69","여자-이혼","","44",
"철원군","70~74","내국인(60세 이상)-계","","2573",
"철원군","70~74","혼인상태-계","","2573",
"철원군","70~74","미혼","","7",
"철원군","70~74","배우자 있음","","1637",
"철원군","70~74","사별","","852",
"철원군","70~74","이혼","","77",
"철원군","70~74","남자-계","","1163",
"철원군","70~74","남자-미혼","","",
"철원군","70~74","남자-배우자 있음","","1043",
"철원군","70~74","남자-사별","","79",
"철원군","70~74","남자-이혼","","41",
"철원군","70~74","여자-계","","1410",
"철원군","70~74","여자-미혼","","7",
"철원군","70~74","여자-배우자있음","","594",
"철원군","70~74","여자-사별","","773",
"철원군","70~74","여자-이혼","","36",
"철원군","75~79","내국인(60세 이상)-계","","1853",
"철원군","75~79","혼인상태-계","","1853",
"철원군","75~79","미혼","","5",
"철원군","75~79","배우자 있음","","934",
"철원군","75~79","사별","","886",
"철원군","75~79","이혼","","28",
"철원군","75~79","남자-계","","745",
"철원군","75~79","남자-미혼","","4",
"철원군","75~79","남자-배우자 있음","","636",
"철원군","75~79","남자-사별","","82",
"철원군","75~79","남자-이혼","","23",
"철원군","75~79","여자-계","","1108",
"철원군","75~79","여자-미혼","","1",
"철원군","75~79","여자-배우자있음","","298",
"철원군","75~79","여자-사별","","804",
"철원군","75~79","여자-이혼","","5",
"철원군","80~84","내국인(60세 이상)-계","","939",
"철원군","80~84","혼인상태-계","","939",
"철원군","80~84","미혼","","4",
"철원군","80~84","배우자 있음","","318",
"철원군","80~84","사별","","611",
"철원군","80~84","이혼","","6",
"철원군","80~84","남자-계","","313",
"철원군","80~84","남자-미혼","","1",
"철원군","80~84","남자-배우자 있음","","238",
"철원군","80~84","남자-사별","","73",
"철원군","80~84","남자-이혼","","1",
"철원군","80~84","여자-계","","626",
"철원군","80~84","여자-미혼","","3",
"철원군","80~84","여자-배우자있음","","80",
"철원군","80~84","여자-사별","","538",
"철원군","80~84","여자-이혼","","5",
"철원군","85세 이상","내국인(60세 이상)-계","","798",
"철원군","85세 이상","혼인상태-계","","798",
"철원군","85세 이상","미혼","","2",
"철원군","85세 이상","배우자 있음","","144",
"철원군","85세 이상","사별","","651",
"철원군","85세 이상","이혼","","1",
"철원군","85세 이상","남자-계","","208",
"철원군","85세 이상","남자-미혼","","",
"철원군","85세 이상","남자-배우자 있음","","112",
"철원군","85세 이상","남자-사별","","95",
"철원군","85세 이상","남자-이혼","","1",
"철원군","85세 이상","여자-계","","590",
"철원군","85세 이상","여자-미혼","","2",
"철원군","85세 이상","여자-배우자있음","","32",
"철원군","85세 이상","여자-사별","","556",
"철원군","85세 이상","여자-이혼","","",
"화천군","합계","내국인(60세 이상)-계","","6003",
"화천군","합계","혼인상태-계","","6003",
"화천군","합계","미혼","","56",
"화천군","합계","배우자 있음","","3538",
"화천군","합계","사별","","2212",
"화천군","합계","이혼","","197",
"화천군","합계","남자-계","","2548",
"화천군","합계","남자-미혼","","17",
"화천군","합계","남자-배우자 있음","","2195",
"화천군","합계","남자-사별","","234",
"화천군","합계","남자-이혼","","102",
"화천군","합계","여자-계","","3455",
"화천군","합계","여자-미혼","","39",
"화천군","합계","여자-배우자있음","","1343",
"화천군","합계","여자-사별","","1978",
"화천군","합계","여자-이혼","","95",
"화천군","60~64","내국인(60세 이상)-계","","1324",
"화천군","60~64","혼인상태-계","","1324",
"화천군","60~64","미혼","","20",
"화천군","60~64","배우자 있음","","1031",
"화천군","60~64","사별","","197",
"화천군","60~64","이혼","","76",
"화천군","60~64","남자-계","","666",
"화천군","60~64","남자-미혼","","10",
"화천군","60~64","남자-배우자 있음","","586",
"화천군","60~64","남자-사별","","35",
"화천군","60~64","남자-이혼","","35",
"화천군","60~64","여자-계","","658",
"화천군","60~64","여자-미혼","","10",
"화천군","60~64","여자-배우자있음","","445",
"화천군","60~64","여자-사별","","162",
"화천군","60~64","여자-이혼","","41",
"화천군","65~69","내국인(60세 이상)-계","","1122",
"화천군","65~69","혼인상태-계","","1122",
"화천군","65~69","미혼","","23",
"화천군","65~69","배우자 있음","","738",
"화천군","65~69","사별","","297",
"화천군","65~69","이혼","","64",
"화천군","65~69","남자-계","","499",
"화천군","65~69","남자-미혼","","4",
"화천군","65~69","남자-배우자 있음","","423",
"화천군","65~69","남자-사별","","38",
"화천군","65~69","남자-이혼","","34",
"화천군","65~69","여자-계","","623",
"화천군","65~69","여자-미혼","","19",
"화천군","65~69","여자-배우자있음","","315",
"화천군","65~69","여자-사별","","259",
"화천군","65~69","여자-이혼","","30",
"화천군","70~74","내국인(60세 이상)-계","","1383",
"화천군","70~74","혼인상태-계","","1383",
"화천군","70~74","미혼","","7",
"화천군","70~74","배우자 있음","","888",
"화천군","70~74","사별","","445",
"화천군","70~74","이혼","","43",
"화천군","70~74","남자-계","","639",
"화천군","70~74","남자-미혼","","1",
"화천군","70~74","남자-배우자 있음","","560",
"화천군","70~74","남자-사별","","52",
"화천군","70~74","남자-이혼","","26",
"화천군","70~74","여자-계","","744",
"화천군","70~74","여자-미혼","","6",
"화천군","70~74","여자-배우자있음","","328",
"화천군","70~74","여자-사별","","393",
"화천군","70~74","여자-이혼","","17",
"화천군","75~79","내국인(60세 이상)-계","","1199",
"화천군","75~79","혼인상태-계","","1199",
"화천군","75~79","미혼","","1",
"화천군","75~79","배우자 있음","","567",
"화천군","75~79","사별","","620",
"화천군","75~79","이혼","","11",
"화천군","75~79","남자-계","","433",
"화천군","75~79","남자-미혼","","",
"화천군","75~79","남자-배우자 있음","","389",
"화천군","75~79","남자-사별","","39",
"화천군","75~79","남자-이혼","","5",
"화천군","75~79","여자-계","","766",
"화천군","75~79","여자-미혼","","1",
"화천군","75~79","여자-배우자있음","","178",
"화천군","75~79","여자-사별","","581",
"화천군","75~79","여자-이혼","","6",
"화천군","80~84","내국인(60세 이상)-계","","574",
"화천군","80~84","혼인상태-계","","574",
"화천군","80~84","미혼","","1",
"화천군","80~84","배우자 있음","","224",
"화천군","80~84","사별","","346",
"화천군","80~84","이혼","","3",
"화천군","80~84","남자-계","","207",
"화천군","80~84","남자-미혼","","1",
"화천군","80~84","남자-배우자 있음","","163",
"화천군","80~84","남자-사별","","41",
"화천군","80~84","남자-이혼","","2",
"화천군","80~84","여자-계","","367",
"화천군","80~84","여자-미혼","","",
"화천군","80~84","여자-배우자있음","","61",
"화천군","80~84","여자-사별","","305",
"화천군","80~84","여자-이혼","","1",
"화천군","85세 이상","내국인(60세 이상)-계","","401",
"화천군","85세 이상","혼인상태-계","","401",
"화천군","85세 이상","미혼","","4",
"화천군","85세 이상","배우자 있음","","90",
"화천군","85세 이상","사별","","307",
"화천군","85세 이상","이혼","","",
"화천군","85세 이상","남자-계","","104",
"화천군","85세 이상","남자-미혼","","1",
"화천군","85세 이상","남자-배우자 있음","","74",
"화천군","85세 이상","남자-사별","","29",
"화천군","85세 이상","남자-이혼","","",
"화천군","85세 이상","여자-계","","297",
"화천군","85세 이상","여자-미혼","","3",
"화천군","85세 이상","여자-배우자있음","","16",
"화천군","85세 이상","여자-사별","","278",
"화천군","85세 이상","여자-이혼","","",
"양구군","합계","내국인(60세 이상)-계","","5057",
"양구군","합계","혼인상태-계","","5057",
"양구군","합계","미혼","","84",
"양구군","합계","배우자 있음","","3115",
"양구군","합계","사별","","1714",
"양구군","합계","이혼","","144",
"양구군","합계","남자-계","","2131",
"양구군","합계","남자-미혼","","37",
"양구군","합계","남자-배우자 있음","","1828",
"양구군","합계","남자-사별","","193",
"양구군","합계","남자-이혼","","73",
"양구군","합계","여자-계","","2926",
"양구군","합계","여자-미혼","","47",
"양구군","합계","여자-배우자있음","","1287",
"양구군","합계","여자-사별","","1521",
"양구군","합계","여자-이혼","","71",
"양구군","60~64","내국인(60세 이상)-계","","1207",
"양구군","60~64","혼인상태-계","","1207",
"양구군","60~64","미혼","","39",
"양구군","60~64","배우자 있음","","964",
"양구군","60~64","사별","","137",
"양구군","60~64","이혼","","67",
"양구군","60~64","남자-계","","644",
"양구군","60~64","남자-미혼","","21",
"양구군","60~64","남자-배우자 있음","","568",
"양구군","60~64","남자-사별","","19",
"양구군","60~64","남자-이혼","","36",
"양구군","60~64","여자-계","","563",
"양구군","60~64","여자-미혼","","18",
"양구군","60~64","여자-배우자있음","","396",
"양구군","60~64","여자-사별","","118",
"양구군","60~64","여자-이혼","","31",
"양구군","65~69","내국인(60세 이상)-계","","960",
"양구군","65~69","혼인상태-계","","960",
"양구군","65~69","미혼","","28",
"양구군","65~69","배우자 있음","","684",
"양구군","65~69","사별","","201",
"양구군","65~69","이혼","","47",
"양구군","65~69","남자-계","","443",
"양구군","65~69","남자-미혼","","12",
"양구군","65~69","남자-배우자 있음","","384",
"양구군","65~69","남자-사별","","31",
"양구군","65~69","남자-이혼","","16",
"양구군","65~69","여자-계","","517",
"양구군","65~69","여자-미혼","","16",
"양구군","65~69","여자-배우자있음","","300",
"양구군","65~69","여자-사별","","170",
"양구군","65~69","여자-이혼","","31",
"양구군","70~74","내국인(60세 이상)-계","","1140",
"양구군","70~74","혼인상태-계","","1140",
"양구군","70~74","미혼","","9",
"양구군","70~74","배우자 있음","","667",
"양구군","70~74","사별","","444",
"양구군","70~74","이혼","","20",
"양구군","70~74","남자-계","","434",
"양구군","70~74","남자-미혼","","3",
"양구군","70~74","남자-배우자 있음","","374",
"양구군","70~74","남자-사별","","41",
"양구군","70~74","남자-이혼","","16",
"양구군","70~74","여자-계","","706",
"양구군","70~74","여자-미혼","","6",
"양구군","70~74","여자-배우자있음","","293",
"양구군","70~74","여자-사별","","403",
"양구군","70~74","여자-이혼","","4",
"양구군","75~79","내국인(60세 이상)-계","","881",
"양구군","75~79","혼인상태-계","","881",
"양구군","75~79","미혼","","3",
"양구군","75~79","배우자 있음","","506",
"양구군","75~79","사별","","371",
"양구군","75~79","이혼","","1",
"양구군","75~79","남자-계","","348",
"양구군","75~79","남자-미혼","","1",
"양구군","75~79","남자-배우자 있음","","305",
"양구군","75~79","남자-사별","","42",
"양구군","75~79","남자-이혼","","",
"양구군","75~79","여자-계","","533",
"양구군","75~79","여자-미혼","","2",
"양구군","75~79","여자-배우자있음","","201",
"양구군","75~79","여자-사별","","329",
"양구군","75~79","여자-이혼","","1",
"양구군","80~84","내국인(60세 이상)-계","","532",
"양구군","80~84","혼인상태-계","","532",
"양구군","80~84","미혼","","2",
"양구군","80~84","배우자 있음","","191",
"양구군","80~84","사별","","330",
"양구군","80~84","이혼","","9",
"양구군","80~84","남자-계","","172",
"양구군","80~84","남자-미혼","","",
"양구군","80~84","남자-배우자 있음","","135",
"양구군","80~84","남자-사별","","32",
"양구군","80~84","남자-이혼","","5",
"양구군","80~84","여자-계","","360",
"양구군","80~84","여자-미혼","","2",
"양구군","80~84","여자-배우자있음","","56",
"양구군","80~84","여자-사별","","298",
"양구군","80~84","여자-이혼","","4",
"양구군","85세 이상","내국인(60세 이상)-계","","337",
"양구군","85세 이상","혼인상태-계","","337",
"양구군","85세 이상","미혼","","3",
"양구군","85세 이상","배우자 있음","","103",
"양구군","85세 이상","사별","","231",
"양구군","85세 이상","이혼","","",
"양구군","85세 이상","남자-계","","90",
"양구군","85세 이상","남자-미혼","","",
"양구군","85세 이상","남자-배우자 있음","","62",
"양구군","85세 이상","남자-사별","","28",
"양구군","85세 이상","남자-이혼","","",
"양구군","85세 이상","여자-계","","247",
"양구군","85세 이상","여자-미혼","","3",
"양구군","85세 이상","여자-배우자있음","","41",
"양구군","85세 이상","여자-사별","","203",
"양구군","85세 이상","여자-이혼","","",
"인제군","합계","내국인(60세 이상)-계","","7376",
"인제군","합계","혼인상태-계","","7376",
"인제군","합계","미혼","","82",
"인제군","합계","배우자 있음","","4520",
"인제군","합계","사별","","2475",
"인제군","합계","이혼","","299",
"인제군","합계","남자-계","","3286",
"인제군","합계","남자-미혼","","54",
"인제군","합계","남자-배우자 있음","","2751",
"인제군","합계","남자-사별","","299",
"인제군","합계","남자-이혼","","182",
"인제군","합계","여자-계","","4090",
"인제군","합계","여자-미혼","","28",
"인제군","합계","여자-배우자있음","","1769",
"인제군","합계","여자-사별","","2176",
"인제군","합계","여자-이혼","","117",
"인제군","60~64","내국인(60세 이상)-계","","1906",
"인제군","60~64","혼인상태-계","","1906",
"인제군","60~64","미혼","","48",
"인제군","60~64","배우자 있음","","1505",
"인제군","60~64","사별","","208",
"인제군","60~64","이혼","","145",
"인제군","60~64","남자-계","","960",
"인제군","60~64","남자-미혼","","35",
"인제군","60~64","남자-배우자 있음","","811",
"인제군","60~64","남자-사별","","23",
"인제군","60~64","남자-이혼","","91",
"인제군","60~64","여자-계","","946",
"인제군","60~64","여자-미혼","","13",
"인제군","60~64","여자-배우자있음","","694",
"인제군","60~64","여자-사별","","185",
"인제군","60~64","여자-이혼","","54",
"인제군","65~69","내국인(60세 이상)-계","","1342",
"인제군","65~69","혼인상태-계","","1342",
"인제군","65~69","미혼","","13",
"인제군","65~69","배우자 있음","","968",
"인제군","65~69","사별","","302",
"인제군","65~69","이혼","","59",
"인제군","65~69","남자-계","","648",
"인제군","65~69","남자-미혼","","4",
"인제군","65~69","남자-배우자 있음","","568",
"인제군","65~69","남자-사별","","38",
"인제군","65~69","남자-이혼","","38",
"인제군","65~69","여자-계","","694",
"인제군","65~69","여자-미혼","","9",
"인제군","65~69","여자-배우자있음","","400",
"인제군","65~69","여자-사별","","264",
"인제군","65~69","여자-이혼","","21",
"인제군","70~74","내국인(60세 이상)-계","","1627",
"인제군","70~74","혼인상태-계","","1627",
"인제군","70~74","미혼","","4",
"인제군","70~74","배우자 있음","","1067",
"인제군","70~74","사별","","499",
"인제군","70~74","이혼","","57",
"인제군","70~74","남자-계","","807",
"인제군","70~74","남자-미혼","","2",
"인제군","70~74","남자-배우자 있음","","716",
"인제군","70~74","남자-사별","","64",
"인제군","70~74","남자-이혼","","25",
"인제군","70~74","여자-계","","820",
"인제군","70~74","여자-미혼","","2",
"인제군","70~74","여자-배우자있음","","351",
"인제군","70~74","여자-사별","","435",
"인제군","70~74","여자-이혼","","32",
"인제군","75~79","내국인(60세 이상)-계","","1287",
"인제군","75~79","혼인상태-계","","1287",
"인제군","75~79","미혼","","12",
"인제군","75~79","배우자 있음","","617",
"인제군","75~79","사별","","628",
"인제군","75~79","이혼","","30",
"인제군","75~79","남자-계","","518",
"인제군","75~79","남자-미혼","","9",
"인제군","75~79","남자-배우자 있음","","398",
"인제군","75~79","남자-사별","","83",
"인제군","75~79","남자-이혼","","28",
"인제군","75~79","여자-계","","769",
"인제군","75~79","여자-미혼","","3",
"인제군","75~79","여자-배우자있음","","219",
"인제군","75~79","여자-사별","","545",
"인제군","75~79","여자-이혼","","2",
"인제군","80~84","내국인(60세 이상)-계","","682",
"인제군","80~84","혼인상태-계","","682",
"인제군","80~84","미혼","","1",
"인제군","80~84","배우자 있음","","233",
"인제군","80~84","사별","","440",
"인제군","80~84","이혼","","8",
"인제군","80~84","남자-계","","192",
"인제군","80~84","남자-미혼","","",
"인제군","80~84","남자-배우자 있음","","156",
"인제군","80~84","남자-사별","","36",
"인제군","80~84","남자-이혼","","",
"인제군","80~84","여자-계","","490",
"인제군","80~84","여자-미혼","","1",
"인제군","80~84","여자-배우자있음","","77",
"인제군","80~84","여자-사별","","404",
"인제군","80~84","여자-이혼","","8",
"인제군","85세 이상","내국인(60세 이상)-계","","532",
"인제군","85세 이상","혼인상태-계","","532",
"인제군","85세 이상","미혼","","4",
"인제군","85세 이상","배우자 있음","","130",
"인제군","85세 이상","사별","","398",
"인제군","85세 이상","이혼","","",
"인제군","85세 이상","남자-계","","161",
"인제군","85세 이상","남자-미혼","","4",
"인제군","85세 이상","남자-배우자 있음","","102",
"인제군","85세 이상","남자-사별","","55",
"인제군","85세 이상","남자-이혼","","",
"인제군","85세 이상","여자-계","","371",
"인제군","85세 이상","여자-미혼","","",
"인제군","85세 이상","여자-배우자있음","","28",
"인제군","85세 이상","여자-사별","","343",
"인제군","85세 이상","여자-이혼","","",
"고성군","합계","내국인(60세 이상)-계","","8725",
"고성군","합계","혼인상태-계","","8725",
"고성군","합계","미혼","","73",
"고성군","합계","배우자 있음","","5075",
"고성군","합계","사별","","3249",
"고성군","합계","이혼","","328",
"고성군","합계","남자-계","","3625",
"고성군","합계","남자-미혼","","36",
"고성군","합계","남자-배우자 있음","","3083",
"고성군","합계","남자-사별","","295",
"고성군","합계","남자-이혼","","211",
"고성군","합계","여자-계","","5100",
"고성군","합계","여자-미혼","","37",
"고성군","합계","여자-배우자있음","","1992",
"고성군","합계","여자-사별","","2954",
"고성군","합계","여자-이혼","","117",
"고성군","60~64","내국인(60세 이상)-계","","2076",
"고성군","60~64","혼인상태-계","","2076",
"고성군","60~64","미혼","","42",
"고성군","60~64","배우자 있음","","1564",
"고성군","60~64","사별","","308",
"고성군","60~64","이혼","","162",
"고성군","60~64","남자-계","","989",
"고성군","60~64","남자-미혼","","19",
"고성군","60~64","남자-배우자 있음","","815",
"고성군","60~64","남자-사별","","34",
"고성군","60~64","남자-이혼","","121",
"고성군","60~64","여자-계","","1087",
"고성군","60~64","여자-미혼","","23",
"고성군","60~64","여자-배우자있음","","749",
"고성군","60~64","여자-사별","","274",
"고성군","60~64","여자-이혼","","41",
"고성군","65~69","내국인(60세 이상)-계","","1691",
"고성군","65~69","혼인상태-계","","1691",
"고성군","65~69","미혼","","17",
"고성군","65~69","배우자 있음","","1125",
"고성군","65~69","사별","","469",
"고성군","65~69","이혼","","80",
"고성군","65~69","남자-계","","718",
"고성군","65~69","남자-미혼","","7",
"고성군","65~69","남자-배우자 있음","","623",
"고성군","65~69","남자-사별","","37",
"고성군","65~69","남자-이혼","","51",
"고성군","65~69","여자-계","","973",
"고성군","65~69","여자-미혼","","10",
"고성군","65~69","여자-배우자있음","","502",
"고성군","65~69","여자-사별","","432",
"고성군","65~69","여자-이혼","","29",
"고성군","70~74","내국인(60세 이상)-계","","1909",
"고성군","70~74","혼인상태-계","","1909",
"고성군","70~74","미혼","","10",
"고성군","70~74","배우자 있음","","1158",
"고성군","70~74","사별","","694",
"고성군","70~74","이혼","","47",
"고성군","70~74","남자-계","","833",
"고성군","70~74","남자-미혼","","10",
"고성군","70~74","남자-배우자 있음","","731",
"고성군","70~74","남자-사별","","69",
"고성군","70~74","남자-이혼","","23",
"고성군","70~74","여자-계","","1076",
"고성군","70~74","여자-미혼","","",
"고성군","70~74","여자-배우자있음","","427",
"고성군","70~74","여자-사별","","625",
"고성군","70~74","여자-이혼","","24",
"고성군","75~79","내국인(60세 이상)-계","","1584",
"고성군","75~79","혼인상태-계","","1584",
"고성군","75~79","미혼","","3",
"고성군","75~79","배우자 있음","","829",
"고성군","75~79","사별","","730",
"고성군","75~79","이혼","","22",
"고성군","75~79","남자-계","","657",
"고성군","75~79","남자-미혼","","",
"고성군","75~79","남자-배우자 있음","","595",
"고성군","75~79","남자-사별","","55",
"고성군","75~79","남자-이혼","","7",
"고성군","75~79","여자-계","","927",
"고성군","75~79","여자-미혼","","3",
"고성군","75~79","여자-배우자있음","","234",
"고성군","75~79","여자-사별","","675",
"고성군","75~79","여자-이혼","","15",
"고성군","80~84","내국인(60세 이상)-계","","763",
"고성군","80~84","혼인상태-계","","763",
"고성군","80~84","미혼","","",
"고성군","80~84","배우자 있음","","275",
"고성군","80~84","사별","","479",
"고성군","80~84","이혼","","9",
"고성군","80~84","남자-계","","267",
"고성군","80~84","남자-미혼","","",
"고성군","80~84","남자-배우자 있음","","209",
"고성군","80~84","남자-사별","","49",
"고성군","80~84","남자-이혼","","9",
"고성군","80~84","여자-계","","496",
"고성군","80~84","여자-미혼","","",
"고성군","80~84","여자-배우자있음","","66",
"고성군","80~84","여자-사별","","430",
"고성군","80~84","여자-이혼","","",
"고성군","85세 이상","내국인(60세 이상)-계","","702",
"고성군","85세 이상","혼인상태-계","","702",
"고성군","85세 이상","미혼","","1",
"고성군","85세 이상","배우자 있음","","124",
"고성군","85세 이상","사별","","569",
"고성군","85세 이상","이혼","","8",
"고성군","85세 이상","남자-계","","161",
"고성군","85세 이상","남자-미혼","","",
"고성군","85세 이상","남자-배우자 있음","","110",
"고성군","85세 이상","남자-사별","","51",
"고성군","85세 이상","남자-이혼","","",
"고성군","85세 이상","여자-계","","541",
"고성군","85세 이상","여자-미혼","","1",
"고성군","85세 이상","여자-배우자있음","","14",
"고성군","85세 이상","여자-사별","","518",
"고성군","85세 이상","여자-이혼","","8",
"양양군","합계","내국인(60세 이상)-계","","8925",
"양양군","합계","혼인상태-계","","8925",
"양양군","합계","미혼","","157",
"양양군","합계","배우자 있음","","5597",
"양양군","합계","사별","","2785",
"양양군","합계","이혼","","386",
"양양군","합계","남자-계","","3901",
"양양군","합계","남자-미혼","","82",
"양양군","합계","남자-배우자 있음","","3275",
"양양군","합계","남자-사별","","299",
"양양군","합계","남자-이혼","","245",
"양양군","합계","여자-계","","5024",
"양양군","합계","여자-미혼","","75",
"양양군","합계","여자-배우자있음","","2322",
"양양군","합계","여자-사별","","2486",
"양양군","합계","여자-이혼","","141",
"양양군","60~64","내국인(60세 이상)-계","","2232",
"양양군","60~64","혼인상태-계","","2232",
"양양군","60~64","미혼","","70",
"양양군","60~64","배우자 있음","","1714",
"양양군","60~64","사별","","275",
"양양군","60~64","이혼","","173",
