"행정구역별","연령별","항목","단위","2010 년",
"남양주시","15~19세","남자(15세이상)-계","","18072",
"남양주시","15~19세","남자-미혼","","18019",
"남양주시","15~19세","남자-배우자있음","","46",
"남양주시","15~19세","남자-사별","","2",
"남양주시","15~19세","남자-이혼","","5",
"남양주시","15~19세","여자(15세이상)-계","","16536",
"남양주시","15~19세","여자-미혼","","16465",
"남양주시","15~19세","여자-배우자있음","","62",
"남양주시","15~19세","여자-사별","","4",
"남양주시","15~19세","여자-이혼","","5",
"남양주시","20~24세","내국인(15세이상)-계","","26087",
"남양주시","20~24세","내국인-미혼","","25263",
"남양주시","20~24세","내국인-배우자있음","","796",
"남양주시","20~24세","내국인-사별","","6",
"남양주시","20~24세","내국인-이혼","","22",
"남양주시","20~24세","남자(15세이상)-계","","13951",
"남양주시","20~24세","남자-미혼","","13728",
"남양주시","20~24세","남자-배우자있음","","209",
"남양주시","20~24세","남자-사별","","3",
"남양주시","20~24세","남자-이혼","","11",
"남양주시","20~24세","여자(15세이상)-계","","12136",
"남양주시","20~24세","여자-미혼","","11535",
"남양주시","20~24세","여자-배우자있음","","587",
"남양주시","20~24세","여자-사별","","3",
"남양주시","20~24세","여자-이혼","","11",
"남양주시","25~29세","내국인(15세이상)-계","","31864",
"남양주시","25~29세","내국인-미혼","","22311",
"남양주시","25~29세","내국인-배우자있음","","9351",
"남양주시","25~29세","내국인-사별","","10",
"남양주시","25~29세","내국인-이혼","","192",
"남양주시","25~29세","남자(15세이상)-계","","15586",
"남양주시","25~29세","남자-미혼","","12478",
"남양주시","25~29세","남자-배우자있음","","3037",
"남양주시","25~29세","남자-사별","","3",
"남양주시","25~29세","남자-이혼","","68",
"남양주시","25~29세","여자(15세이상)-계","","16278",
"남양주시","25~29세","여자-미혼","","9833",
"남양주시","25~29세","여자-배우자있음","","6314",
"남양주시","25~29세","여자-사별","","7",
"남양주시","25~29세","여자-이혼","","124",
"남양주시","30~34세","내국인(15세이상)-계","","43045",
"남양주시","30~34세","내국인-미혼","","12639",
"남양주시","30~34세","내국인-배우자있음","","29693",
"남양주시","30~34세","내국인-사별","","44",
"남양주시","30~34세","내국인-이혼","","669",
"남양주시","30~34세","남자(15세이상)-계","","20324",
"남양주시","30~34세","남자-미혼","","8052",
"남양주시","30~34세","남자-배우자있음","","12032",
"남양주시","30~34세","남자-사별","","11",
"남양주시","30~34세","남자-이혼","","229",
"남양주시","30~34세","여자(15세이상)-계","","22721",
"남양주시","30~34세","여자-미혼","","4587",
"남양주시","30~34세","여자-배우자있음","","17661",
"남양주시","30~34세","여자-사별","","33",
"남양주시","30~34세","여자-이혼","","440",
"남양주시","35~39세","내국인(15세이상)-계","","55001",
"남양주시","35~39세","내국인-미혼","","7847",
"남양주시","35~39세","내국인-배우자있음","","45011",
"남양주시","35~39세","내국인-사별","","171",
"남양주시","35~39세","내국인-이혼","","1972",
"남양주시","35~39세","남자(15세이상)-계","","27426",
"남양주시","35~39세","남자-미혼","","5428",
"남양주시","35~39세","남자-배우자있음","","21173",
"남양주시","35~39세","남자-사별","","43",
"남양주시","35~39세","남자-이혼","","782",
"남양주시","35~39세","여자(15세이상)-계","","27575",
"남양주시","35~39세","여자-미혼","","2419",
"남양주시","35~39세","여자-배우자있음","","23838",
"남양주시","35~39세","여자-사별","","128",
"남양주시","35~39세","여자-이혼","","1190",
"남양주시","40~44세","내국인(15세이상)-계","","50800",
"남양주시","40~44세","내국인-미혼","","4384",
"남양주시","40~44세","내국인-배우자있음","","42775",
"남양주시","40~44세","내국인-사별","","413",
"남양주시","40~44세","내국인-이혼","","3228",
"남양주시","40~44세","남자(15세이상)-계","","26249",
"남양주시","40~44세","남자-미혼","","3101",
"남양주시","40~44세","남자-배우자있음","","21631",
"남양주시","40~44세","남자-사별","","101",
"남양주시","40~44세","남자-이혼","","1416",
"남양주시","40~44세","여자(15세이상)-계","","24551",
"남양주시","40~44세","여자-미혼","","1283",
"남양주시","40~44세","여자-배우자있음","","21144",
"남양주시","40~44세","여자-사별","","312",
"남양주시","40~44세","여자-이혼","","1812",
"남양주시","45~49세","내국인(15세이상)-계","","44299",
"남양주시","45~49세","내국인-미혼","","2259",
"남양주시","45~49세","내국인-배우자있음","","37479",
"남양주시","45~49세","내국인-사별","","907",
"남양주시","45~49세","내국인-이혼","","3654",
"남양주시","45~49세","남자(15세이상)-계","","22921",
"남양주시","45~49세","남자-미혼","","1561",
"남양주시","45~49세","남자-배우자있음","","19510",
"남양주시","45~49세","남자-사별","","214",
"남양주시","45~49세","남자-이혼","","1636",
"남양주시","45~49세","여자(15세이상)-계","","21378",
"남양주시","45~49세","여자-미혼","","698",
"남양주시","45~49세","여자-배우자있음","","17969",
"남양주시","45~49세","여자-사별","","693",
"남양주시","45~49세","여자-이혼","","2018",
"남양주시","50~54세","내국인(15세이상)-계","","37671",
"남양주시","50~54세","내국인-미혼","","1239",
"남양주시","50~54세","내국인-배우자있음","","31633",
"남양주시","50~54세","내국인-사별","","1553",
"남양주시","50~54세","내국인-이혼","","3246",
"남양주시","50~54세","남자(15세이상)-계","","19049",
"남양주시","50~54세","남자-미혼","","769",
"남양주시","50~54세","남자-배우자있음","","16470",
"남양주시","50~54세","남자-사별","","310",
"남양주시","50~54세","남자-이혼","","1500",
"남양주시","50~54세","여자(15세이상)-계","","18622",
"남양주시","50~54세","여자-미혼","","470",
"남양주시","50~54세","여자-배우자있음","","15163",
"남양주시","50~54세","여자-사별","","1243",
"남양주시","50~54세","여자-이혼","","1746",
"남양주시","55~59세","내국인(15세이상)-계","","26673",
"남양주시","55~59세","내국인-미혼","","530",
"남양주시","55~59세","내국인-배우자있음","","22245",
"남양주시","55~59세","내국인-사별","","1938",
"남양주시","55~59세","내국인-이혼","","1960",
"남양주시","55~59세","남자(15세이상)-계","","13007",
"남양주시","55~59세","남자-미혼","","297",
"남양주시","55~59세","남자-배우자있음","","11496",
"남양주시","55~59세","남자-사별","","317",
"남양주시","55~59세","남자-이혼","","897",
"남양주시","55~59세","여자(15세이상)-계","","13666",
"남양주시","55~59세","여자-미혼","","233",
"남양주시","55~59세","여자-배우자있음","","10749",
"남양주시","55~59세","여자-사별","","1621",
"남양주시","55~59세","여자-이혼","","1063",
"남양주시","60~64세","내국인(15세이상)-계","","21341",
"남양주시","60~64세","내국인-미혼","","236",
"남양주시","60~64세","내국인-배우자있음","","17138",
"남양주시","60~64세","내국인-사별","","2765",
"남양주시","60~64세","내국인-이혼","","1202",
"남양주시","60~64세","남자(15세이상)-계","","10128",
"남양주시","60~64세","남자-미혼","","103",
"남양주시","60~64세","남자-배우자있음","","9087",
"남양주시","60~64세","남자-사별","","395",
"남양주시","60~64세","남자-이혼","","543",
"남양주시","60~64세","여자(15세이상)-계","","11213",
"남양주시","60~64세","여자-미혼","","133",
"남양주시","60~64세","여자-배우자있음","","8051",
"남양주시","60~64세","여자-사별","","2370",
"남양주시","60~64세","여자-이혼","","659",
"남양주시","65~69세","내국인(15세이상)-계","","18307",
"남양주시","65~69세","내국인-미혼","","135",
"남양주시","65~69세","내국인-배우자있음","","13515",
"남양주시","65~69세","내국인-사별","","3917",
"남양주시","65~69세","내국인-이혼","","740",
"남양주시","65~69세","남자(15세이상)-계","","8432",
"남양주시","65~69세","남자-미혼","","59",
"남양주시","65~69세","남자-배우자있음","","7481",
"남양주시","65~69세","남자-사별","","522",
"남양주시","65~69세","남자-이혼","","370",
"남양주시","65~69세","여자(15세이상)-계","","9875",
"남양주시","65~69세","여자-미혼","","76",
"남양주시","65~69세","여자-배우자있음","","6034",
"남양주시","65~69세","여자-사별","","3395",
"남양주시","65~69세","여자-이혼","","370",
"남양주시","70~74세","내국인(15세이상)-계","","14819",
"남양주시","70~74세","내국인-미혼","","76",
"남양주시","70~74세","내국인-배우자있음","","9612",
"남양주시","70~74세","내국인-사별","","4781",
"남양주시","70~74세","내국인-이혼","","350",
"남양주시","70~74세","남자(15세이상)-계","","6643",
"남양주시","70~74세","남자-미혼","","28",
"남양주시","70~74세","남자-배우자있음","","5741",
"남양주시","70~74세","남자-사별","","715",
"남양주시","70~74세","남자-이혼","","159",
"남양주시","70~74세","여자(15세이상)-계","","8176",
"남양주시","70~74세","여자-미혼","","48",
"남양주시","70~74세","여자-배우자있음","","3871",
"남양주시","70~74세","여자-사별","","4066",
"남양주시","70~74세","여자-이혼","","191",
"남양주시","75~79세","내국인(15세이상)-계","","9002",
"남양주시","75~79세","내국인-미혼","","40",
"남양주시","75~79세","내국인-배우자있음","","4643",
"남양주시","75~79세","내국인-사별","","4208",
"남양주시","75~79세","내국인-이혼","","111",
"남양주시","75~79세","남자(15세이상)-계","","3599",
"남양주시","75~79세","남자-미혼","","14",
"남양주시","75~79세","남자-배우자있음","","3015",
"남양주시","75~79세","남자-사별","","510",
"남양주시","75~79세","남자-이혼","","60",
"남양주시","75~79세","여자(15세이상)-계","","5403",
"남양주시","75~79세","여자-미혼","","26",
"남양주시","75~79세","여자-배우자있음","","1628",
"남양주시","75~79세","여자-사별","","3698",
"남양주시","75~79세","여자-이혼","","51",
"남양주시","80~84세","내국인(15세이상)-계","","4750",
"남양주시","80~84세","내국인-미혼","","36",
"남양주시","80~84세","내국인-배우자있음","","1658",
"남양주시","80~84세","내국인-사별","","2999",
"남양주시","80~84세","내국인-이혼","","57",
"남양주시","80~84세","남자(15세이상)-계","","1563",
"남양주시","80~84세","남자-미혼","","8",
"남양주시","80~84세","남자-배우자있음","","1184",
"남양주시","80~84세","남자-사별","","351",
"남양주시","80~84세","남자-이혼","","20",
"남양주시","80~84세","여자(15세이상)-계","","3187",
"남양주시","80~84세","여자-미혼","","28",
"남양주시","80~84세","여자-배우자있음","","474",
"남양주시","80~84세","여자-사별","","2648",
"남양주시","80~84세","여자-이혼","","37",
"남양주시","85세 이상","내국인(15세이상)-계","","3050",
"남양주시","85세 이상","내국인-미혼","","19",
"남양주시","85세 이상","내국인-배우자있음","","649",
"남양주시","85세 이상","내국인-사별","","2372",
"남양주시","85세 이상","내국인-이혼","","10",
"남양주시","85세 이상","남자(15세이상)-계","","863",
"남양주시","85세 이상","남자-미혼","","1",
"남양주시","85세 이상","남자-배우자있음","","519",
"남양주시","85세 이상","남자-사별","","337",
"남양주시","85세 이상","남자-이혼","","6",
"남양주시","85세 이상","여자(15세이상)-계","","2187",
"남양주시","85세 이상","여자-미혼","","18",
"남양주시","85세 이상","여자-배우자있음","","130",
"남양주시","85세 이상","여자-사별","","2035",
"남양주시","85세 이상","여자-이혼","","4",
"오산시","합계","내국인(15세이상)-계","","143378",
"오산시","합계","내국인-미혼","","44539",
"오산시","합계","내국인-배우자있음","","85512",
"오산시","합계","내국인-사별","","7176",
"오산시","합계","내국인-이혼","","6151",
"오산시","합계","남자(15세이상)-계","","72897",
"오산시","합계","남자-미혼","","26101",
"오산시","합계","남자-배우자있음","","42977",
"오산시","합계","남자-사별","","1111",
"오산시","합계","남자-이혼","","2708",
"오산시","합계","여자(15세이상)-계","","70481",
"오산시","합계","여자-미혼","","18438",
"오산시","합계","여자-배우자있음","","42535",
"오산시","합계","여자-사별","","6065",
"오산시","합계","여자-이혼","","3443",
"오산시","15~19세","내국인(15세이상)-계","","11051",
"오산시","15~19세","내국인-미혼","","10999",
"오산시","15~19세","내국인-배우자있음","","49",
"오산시","15~19세","내국인-사별","","2",
"오산시","15~19세","내국인-이혼","","1",
"오산시","15~19세","남자(15세이상)-계","","5631",
"오산시","15~19세","남자-미혼","","5612",
"오산시","15~19세","남자-배우자있음","","17",
"오산시","15~19세","남자-사별","","2",
"오산시","15~19세","남자-이혼","","0",
"오산시","15~19세","여자(15세이상)-계","","5420",
"오산시","15~19세","여자-미혼","","5387",
"오산시","15~19세","여자-배우자있음","","32",
"오산시","15~19세","여자-사별","","0",
"오산시","15~19세","여자-이혼","","1",
"오산시","20~24세","내국인(15세이상)-계","","11159",
"오산시","20~24세","내국인-미혼","","10348",
"오산시","20~24세","내국인-배우자있음","","797",
"오산시","20~24세","내국인-사별","","3",
"오산시","20~24세","내국인-이혼","","11",
"오산시","20~24세","남자(15세이상)-계","","5413",
"오산시","20~24세","남자-미혼","","5198",
"오산시","20~24세","남자-배우자있음","","212",
"오산시","20~24세","남자-사별","","0",
"오산시","20~24세","남자-이혼","","3",
"오산시","20~24세","여자(15세이상)-계","","5746",
"오산시","20~24세","여자-미혼","","5150",
"오산시","20~24세","여자-배우자있음","","585",
"오산시","20~24세","여자-사별","","3",
"오산시","20~24세","여자-이혼","","8",
"오산시","25~29세","내국인(15세이상)-계","","17720",
"오산시","25~29세","내국인-미혼","","11184",
"오산시","25~29세","내국인-배우자있음","","6427",
"오산시","25~29세","내국인-사별","","8",
"오산시","25~29세","내국인-이혼","","101",
"오산시","25~29세","남자(15세이상)-계","","9046",
"오산시","25~29세","남자-미혼","","6690",
"오산시","25~29세","남자-배우자있음","","2313",
"오산시","25~29세","남자-사별","","2",
"오산시","25~29세","남자-이혼","","41",
"오산시","25~29세","여자(15세이상)-계","","8674",
"오산시","25~29세","여자-미혼","","4494",
"오산시","25~29세","여자-배우자있음","","4114",
"오산시","25~29세","여자-사별","","6",
"오산시","25~29세","여자-이혼","","60",
"오산시","30~34세","내국인(15세이상)-계","","20766",
"오산시","30~34세","내국인-미혼","","6205",
"오산시","30~34세","내국인-배우자있음","","14163",
"오산시","30~34세","내국인-사별","","21",
"오산시","30~34세","내국인-이혼","","377",
"오산시","30~34세","남자(15세이상)-계","","10947",
"오산시","30~34세","남자-미혼","","4408",
"오산시","30~34세","남자-배우자있음","","6406",
"오산시","30~34세","남자-사별","","5",
"오산시","30~34세","남자-이혼","","128",
"오산시","30~34세","여자(15세이상)-계","","9819",
"오산시","30~34세","여자-미혼","","1797",
"오산시","30~34세","여자-배우자있음","","7757",
"오산시","30~34세","여자-사별","","16",
"오산시","30~34세","여자-이혼","","249",
"오산시","35~39세","내국인(15세이상)-계","","19892",
"오산시","35~39세","내국인-미혼","","3074",
"오산시","35~39세","내국인-배우자있음","","15916",
"오산시","35~39세","내국인-사별","","75",
"오산시","35~39세","내국인-이혼","","827",
"오산시","35~39세","남자(15세이상)-계","","10465",
"오산시","35~39세","남자-미혼","","2236",
"오산시","35~39세","남자-배우자있음","","7880",
"오산시","35~39세","남자-사별","","19",
"오산시","35~39세","남자-이혼","","330",
"오산시","35~39세","여자(15세이상)-계","","9427",
"오산시","35~39세","여자-미혼","","838",
"오산시","35~39세","여자-배우자있음","","8036",
"오산시","35~39세","여자-사별","","56",
"오산시","35~39세","여자-이혼","","497",
"오산시","40~44세","내국인(15세이상)-계","","16281",
"오산시","40~44세","내국인-미혼","","1460",
"오산시","40~44세","내국인-배우자있음","","13436",
"오산시","40~44세","내국인-사별","","166",
"오산시","40~44세","내국인-이혼","","1219",
"오산시","40~44세","남자(15세이상)-계","","8638",
"오산시","40~44세","남자-미혼","","1076",
"오산시","40~44세","남자-배우자있음","","7003",
"오산시","40~44세","남자-사별","","39",
"오산시","40~44세","남자-이혼","","520",
"오산시","40~44세","여자(15세이상)-계","","7643",
"오산시","40~44세","여자-미혼","","384",
"오산시","40~44세","여자-배우자있음","","6433",
"오산시","40~44세","여자-사별","","127",
"오산시","40~44세","여자-이혼","","699",
"오산시","45~49세","내국인(15세이상)-계","","13402",
"오산시","45~49세","내국인-미혼","","680",
"오산시","45~49세","내국인-배우자있음","","11090",
"오산시","45~49세","내국인-사별","","340",
"오산시","45~49세","내국인-이혼","","1292",
"오산시","45~49세","남자(15세이상)-계","","7135",
"오산시","45~49세","남자-미혼","","496",
"오산시","45~49세","남자-배우자있음","","6006",
"오산시","45~49세","남자-사별","","65",
"오산시","45~49세","남자-이혼","","568",
"오산시","45~49세","여자(15세이상)-계","","6267",
"오산시","45~49세","여자-미혼","","184",
"오산시","45~49세","여자-배우자있음","","5084",
"오산시","45~49세","여자-사별","","275",
"오산시","45~49세","여자-이혼","","724",
"오산시","50~54세","내국인(15세이상)-계","","10506",
"오산시","50~54세","내국인-미혼","","340",
"오산시","50~54세","내국인-배우자있음","","8498",
"오산시","50~54세","내국인-사별","","546",
"오산시","50~54세","내국인-이혼","","1122",
"오산시","50~54세","남자(15세이상)-계","","5428",
"오산시","50~54세","남자-미혼","","237",
"오산시","50~54세","남자-배우자있음","","4573",
"오산시","50~54세","남자-사별","","105",
"오산시","50~54세","남자-이혼","","513",
"오산시","50~54세","여자(15세이상)-계","","5078",
"오산시","50~54세","여자-미혼","","103",
"오산시","50~54세","여자-배우자있음","","3925",
"오산시","50~54세","여자-사별","","441",
"오산시","50~54세","여자-이혼","","609",
"오산시","55~59세","내국인(15세이상)-계","","6665",
"오산시","55~59세","내국인-미혼","","131",
"오산시","55~59세","내국인-배우자있음","","5290",
"오산시","55~59세","내국인-사별","","650",
"오산시","55~59세","내국인-이혼","","594",
"오산시","55~59세","남자(15세이상)-계","","3362",
"오산시","55~59세","남자-미혼","","83",
"오산시","55~59세","남자-배우자있음","","2886",
"오산시","55~59세","남자-사별","","100",
"오산시","55~59세","남자-이혼","","293",
"오산시","55~59세","여자(15세이상)-계","","3303",
"오산시","55~59세","여자-미혼","","48",
"오산시","55~59세","여자-배우자있음","","2404",
"오산시","55~59세","여자-사별","","550",
"오산시","55~59세","여자-이혼","","301",
"오산시","60~64세","내국인(15세이상)-계","","4907",
"오산시","60~64세","내국인-미혼","","59",
"오산시","60~64세","내국인-배우자있음","","3773",
"오산시","60~64세","내국인-사별","","779",
"오산시","60~64세","내국인-이혼","","296",
"오산시","60~64세","남자(15세이상)-계","","2376",
"오산시","60~64세","남자-미혼","","36",
"오산시","60~64세","남자-배우자있음","","2058",
"오산시","60~64세","남자-사별","","123",
"오산시","60~64세","남자-이혼","","159",
"오산시","60~64세","여자(15세이상)-계","","2531",
"오산시","60~64세","여자-미혼","","23",
"오산시","60~64세","여자-배우자있음","","1715",
"오산시","60~64세","여자-사별","","656",
"오산시","60~64세","여자-이혼","","137",
"오산시","65~69세","내국인(15세이상)-계","","3960",
"오산시","65~69세","내국인-미혼","","29",
"오산시","65~69세","내국인-배우자있음","","2684",
"오산시","65~69세","내국인-사별","","1071",
"오산시","65~69세","내국인-이혼","","176",
"오산시","65~69세","남자(15세이상)-계","","1753",
"오산시","65~69세","남자-미혼","","16",
"오산시","65~69세","남자-배우자있음","","1487",
"오산시","65~69세","남자-사별","","166",
"오산시","65~69세","남자-이혼","","84",
"오산시","65~69세","여자(15세이상)-계","","2207",
"오산시","65~69세","여자-미혼","","13",
"오산시","65~69세","여자-배우자있음","","1197",
"오산시","65~69세","여자-사별","","905",
"오산시","65~69세","여자-이혼","","92",
"오산시","70~74세","내국인(15세이상)-계","","3291",
"오산시","70~74세","내국인-미혼","","13",
"오산시","70~74세","내국인-배우자있음","","1972",
"오산시","70~74세","내국인-사별","","1214",
"오산시","70~74세","내국인-이혼","","92",
"오산시","70~74세","남자(15세이상)-계","","1423",
"오산시","70~74세","남자-미혼","","8",
"오산시","70~74세","남자-배우자있음","","1190",
"오산시","70~74세","남자-사별","","180",
"오산시","70~74세","남자-이혼","","45",
"오산시","70~74세","여자(15세이상)-계","","1868",
"오산시","70~74세","여자-미혼","","5",
"오산시","70~74세","여자-배우자있음","","782",
"오산시","70~74세","여자-사별","","1034",
"오산시","70~74세","여자-이혼","","47",
"오산시","75~79세","내국인(15세이상)-계","","2071",
"오산시","75~79세","내국인-미혼","","11",
"오산시","75~79세","내국인-배우자있음","","995",
"오산시","75~79세","내국인-사별","","1032",
"오산시","75~79세","내국인-이혼","","33",
"오산시","75~79세","남자(15세이상)-계","","808",
"오산시","75~79세","남자-미혼","","5",
"오산시","75~79세","남자-배우자있음","","634",
"오산시","75~79세","남자-사별","","151",
"오산시","75~79세","남자-이혼","","18",
"오산시","75~79세","여자(15세이상)-계","","1263",
"오산시","75~79세","여자-미혼","","6",
"오산시","75~79세","여자-배우자있음","","361",
"오산시","75~79세","여자-사별","","881",
"오산시","75~79세","여자-이혼","","15",
"오산시","80~84세","내국인(15세이상)-계","","1059",
"오산시","80~84세","내국인-미혼","","5",
"오산시","80~84세","내국인-배우자있음","","310",
"오산시","80~84세","내국인-사별","","739",
"오산시","80~84세","내국인-이혼","","5",
"오산시","80~84세","남자(15세이상)-계","","317",
"오산시","80~84세","남자-미혼","","0",
"오산시","80~84세","남자-배우자있음","","219",
"오산시","80~84세","남자-사별","","95",
"오산시","80~84세","남자-이혼","","3",
"오산시","80~84세","여자(15세이상)-계","","742",
"오산시","80~84세","여자-미혼","","5",
"오산시","80~84세","여자-배우자있음","","91",
"오산시","80~84세","여자-사별","","644",
"오산시","80~84세","여자-이혼","","2",
"오산시","85세 이상","내국인(15세이상)-계","","648",
"오산시","85세 이상","내국인-미혼","","1",
"오산시","85세 이상","내국인-배우자있음","","112",
"오산시","85세 이상","내국인-사별","","530",
"오산시","85세 이상","내국인-이혼","","5",
"오산시","85세 이상","남자(15세이상)-계","","155",
"오산시","85세 이상","남자-미혼","","0",
"오산시","85세 이상","남자-배우자있음","","93",
"오산시","85세 이상","남자-사별","","59",
"오산시","85세 이상","남자-이혼","","3",
"오산시","85세 이상","여자(15세이상)-계","","493",
"오산시","85세 이상","여자-미혼","","1",
"오산시","85세 이상","여자-배우자있음","","19",
"오산시","85세 이상","여자-사별","","471",
"오산시","85세 이상","여자-이혼","","2",
"시흥시","합계","내국인(15세이상)-계","","314649",
"시흥시","합계","내국인-미혼","","100685",
"시흥시","합계","내국인-배우자있음","","182849",
"시흥시","합계","내국인-사별","","15419",
"시흥시","합계","내국인-이혼","","15696",
"시흥시","합계","남자(15세이상)-계","","164917",
"시흥시","합계","남자-미혼","","62896",
"시흥시","합계","남자-배우자있음","","92112",
"시흥시","합계","남자-사별","","2355",
"시흥시","합계","남자-이혼","","7554",
"시흥시","합계","여자(15세이상)-계","","149732",
"시흥시","합계","여자-미혼","","37789",
"시흥시","합계","여자-배우자있음","","90737",
"시흥시","합계","여자-사별","","13064",
"시흥시","합계","여자-이혼","","8142",
"시흥시","15~19세","내국인(15세이상)-계","","30911",
"시흥시","15~19세","내국인-미혼","","30746",
"시흥시","15~19세","내국인-배우자있음","","158",
"시흥시","15~19세","내국인-사별","","4",
"시흥시","15~19세","내국인-이혼","","3",
"시흥시","15~19세","남자(15세이상)-계","","16528",
"시흥시","15~19세","남자-미혼","","16468",
"시흥시","15~19세","남자-배우자있음","","56",
"시흥시","15~19세","남자-사별","","3",
"시흥시","15~19세","남자-이혼","","1",
"시흥시","15~19세","여자(15세이상)-계","","14383",
"시흥시","15~19세","여자-미혼","","14278",
"시흥시","15~19세","여자-배우자있음","","102",
"시흥시","15~19세","여자-사별","","1",
"시흥시","15~19세","여자-이혼","","2",
"시흥시","20~24세","내국인(15세이상)-계","","24229",
"시흥시","20~24세","내국인-미혼","","22957",
"시흥시","20~24세","내국인-배우자있음","","1239",
"시흥시","20~24세","내국인-사별","","3",
"시흥시","20~24세","내국인-이혼","","30",
"시흥시","20~24세","남자(15세이상)-계","","13157",
"시흥시","20~24세","남자-미혼","","12794",
"시흥시","20~24세","남자-배우자있음","","356",
"시흥시","20~24세","남자-사별","","0",
"시흥시","20~24세","남자-이혼","","7",
"시흥시","20~24세","여자(15세이상)-계","","11072",
"시흥시","20~24세","여자-미혼","","10163",
"시흥시","20~24세","여자-배우자있음","","883",
"시흥시","20~24세","여자-사별","","3",
"시흥시","20~24세","여자-이혼","","23",
"시흥시","25~29세","내국인(15세이상)-계","","28918",
"시흥시","25~29세","내국인-미혼","","19939",
"시흥시","25~29세","내국인-배우자있음","","8754",
"시흥시","25~29세","내국인-사별","","14",
"시흥시","25~29세","내국인-이혼","","211",
"시흥시","25~29세","남자(15세이상)-계","","15982",
"시흥시","25~29세","남자-미혼","","12807",
"시흥시","25~29세","남자-배우자있음","","3097",
"시흥시","25~29세","남자-사별","","3",
"시흥시","25~29세","남자-이혼","","75",
"시흥시","25~29세","여자(15세이상)-계","","12936",
"시흥시","25~29세","여자-미혼","","7132",
"시흥시","25~29세","여자-배우자있음","","5657",
"시흥시","25~29세","여자-사별","","11",
"시흥시","25~29세","여자-이혼","","136",
"시흥시","30~34세","내국인(15세이상)-계","","35096",
"시흥시","30~34세","내국인-미혼","","12155",
"시흥시","30~34세","내국인-배우자있음","","22201",
"시흥시","30~34세","내국인-사별","","39",
"시흥시","30~34세","내국인-이혼","","701",
"시흥시","30~34세","남자(15세이상)-계","","18849",
"시흥시","30~34세","남자-미혼","","9080",
"시흥시","30~34세","남자-배우자있음","","9498",
"시흥시","30~34세","남자-사별","","8",
"시흥시","30~34세","남자-이혼","","263",
"시흥시","30~34세","여자(15세이상)-계","","16247",
"시흥시","30~34세","여자-미혼","","3075",
"시흥시","30~34세","여자-배우자있음","","12703",
"시흥시","30~34세","여자-사별","","31",
"시흥시","30~34세","여자-이혼","","438",
"시흥시","35~39세","내국인(15세이상)-계","","41661",
"시흥시","35~39세","내국인-미혼","","7579",
"시흥시","35~39세","내국인-배우자있음","","31902",
"시흥시","35~39세","내국인-사별","","149",
"시흥시","35~39세","내국인-이혼","","2031",
"시흥시","35~39세","남자(15세이상)-계","","21802",
"시흥시","35~39세","남자-미혼","","6117",
"시흥시","35~39세","남자-배우자있음","","14817",
"시흥시","35~39세","남자-사별","","44",
"시흥시","35~39세","남자-이혼","","824",
"시흥시","35~39세","여자(15세이상)-계","","19859",
"시흥시","35~39세","여자-미혼","","1462",
"시흥시","35~39세","여자-배우자있음","","17085",
"시흥시","35~39세","여자-사별","","105",
"시흥시","35~39세","여자-이혼","","1207",
"시흥시","40~44세","내국인(15세이상)-계","","42736",
"시흥시","40~44세","내국인-미혼","","4090",
"시흥시","40~44세","내국인-배우자있음","","34727",
"시흥시","40~44세","내국인-사별","","405",
"시흥시","40~44세","내국인-이혼","","3514",
"시흥시","40~44세","남자(15세이상)-계","","22256",
"시흥시","40~44세","남자-미혼","","3280",
"시흥시","40~44세","남자-배우자있음","","17240",
"시흥시","40~44세","남자-사별","","108",
"시흥시","40~44세","남자-이혼","","1628",
"시흥시","40~44세","여자(15세이상)-계","","20480",
"시흥시","40~44세","여자-미혼","","810",
"시흥시","40~44세","여자-배우자있음","","17487",
"시흥시","40~44세","여자-사별","","297",
"시흥시","40~44세","여자-이혼","","1886",
"시흥시","45~49세","내국인(15세이상)-계","","37454",
"시흥시","45~49세","내국인-미혼","","1869",
"시흥시","45~49세","내국인-배우자있음","","31185",
"시흥시","45~49세","내국인-사별","","705",
"시흥시","45~49세","내국인-이혼","","3695",
"시흥시","45~49세","남자(15세이상)-계","","20424",
"시흥시","45~49세","남자-미혼","","1473",
"시흥시","45~49세","남자-배우자있음","","16940",
"시흥시","45~49세","남자-사별","","180",
"시흥시","45~49세","남자-이혼","","1831",
"시흥시","45~49세","여자(15세이상)-계","","17030",
"시흥시","45~49세","여자-미혼","","396",
"시흥시","45~49세","여자-배우자있음","","14245",
"시흥시","45~49세","여자-사별","","525",
"시흥시","45~49세","여자-이혼","","1864",
"시흥시","50~54세","내국인(15세이상)-계","","25479",
"시흥시","50~54세","내국인-미혼","","800",
"시흥시","50~54세","내국인-배우자있음","","20972",
"시흥시","50~54세","내국인-사별","","995",
"시흥시","50~54세","내국인-이혼","","2712",
"시흥시","50~54세","남자(15세이상)-계","","14232",
"시흥시","50~54세","남자-미혼","","559",
"시흥시","50~54세","남자-배우자있음","","11998",
"시흥시","50~54세","남자-사별","","243",
"시흥시","50~54세","남자-이혼","","1432",
"시흥시","50~54세","여자(15세이상)-계","","11247",
"시흥시","50~54세","여자-미혼","","241",
"시흥시","50~54세","여자-배우자있음","","8974",
"시흥시","50~54세","여자-사별","","752",
"시흥시","50~54세","여자-이혼","","1280",
"시흥시","55~59세","내국인(15세이상)-계","","13795",
