"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계,합계,합계,상근의사,상근의사,비상근의사,비상근의사,치과의사,치과의사,한의사,한의사,약사,약사,조산사,조산사,간호사,간호사,간호조무사,간호조무사,의료기사,의료기사,의무기록사,의무기록사
"행정구역별(1)",행정구역별(2),의료인력수 (명),만명당의사수 (명),인구수(등록외국인포함) (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명),의료인력수 (명),만명당의사수 (명)
"충청남도",부여군,487,69.00,70295,57,8.11,0,0.00,19,2.70,23,3.27,7,1.00,0,0.00,65,9.25,237,33.72,74,10.53,5,0.71
"충청남도",서천군,432,77.00,56422,50,8.86,0,0.00,11,1.95,18,3.19,32,5.67,0,0.00,69,12.23,168,29.78,76,13.47,8,1.42
"충청남도",청양군,168,50.00,33426,16,4.79,2,0.60,6,1.80,9,2.69,16,4.79,0,0.00,16,4.79,77,23.04,23,6.88,3,0.90
"충청남도",홍성군,1011,97.00,103766,111,10.70,0,0.00,31,2.99,39,3.76,64,6.17,0,0.00,291,28.04,343,33.06,123,11.85,9,0.87
"충청남도",예산군,621,75.00,82494,76,9.21,0,0.00,28,3.39,31,3.76,51,6.18,0,0.00,92,11.15,216,26.18,122,14.79,5,0.61
"충청남도",태안군,509,80.00,63932,65,10.17,0,0.00,22,3.44,20,3.13,38,5.94,0,0.00,75,11.73,184,28.78,101,15.80,4,0.63
"전라북도",소계,22520,120.00,1883195,3515,18.67,0,0.00,868,4.61,830,4.41,325,1.73,0,0.00,6525,34.65,6553,34.80,3751,19.92,153,0.81
"전라북도",전주시,8229,125.00,656117,1692,25.79,-,0.00,419,6.39,362,5.52,135,2.06,-,0.00,3031,46.20,1482,22.59,1065,16.23,43,0.66
"전라북도",군산시,3131,112.00,280263,380,13.56,-,0.00,112,4.00,104,3.71,16,0.57,-,0.00,765,27.30,1066,38.04,662,23.62,26,0.93
"전라북도",익산시,4468,146.00,305354,612,20.04,-,0.00,182,5.96,118,3.86,79,2.59,-,0.00,1216,39.82,1332,43.62,897,29.38,32,1.05
"전라북도",정읍시,1266,109.00,116006,162,13.96,-,0.00,30,2.59,58,5.00,8,0.69,-,0.00,351,30.26,417,35.95,236,20.34,4,0.34
"전라북도",남원시,1199,142.00,84257,141,16.73,-,0.00,25,2.97,42,4.98,27,3.20,-,0.00,283,33.59,448,53.17,227,26.94,6,0.71
"전라북도",김제시,1082,122.00,88878,139,15.64,-,0.00,18,2.03,23,2.59,11,1.24,-,0.00,220,24.75,491,55.24,170,19.13,10,1.13
"전라북도",완주군,918,93.00,98482,114,11.58,-,0.00,22,2.23,31,3.15,12,1.22,-,0.00,202,20.51,401,40.72,128,13.00,8,0.81
"전라북도",진안군,106,40.00,26611,27,10.15,-,0.00,5,1.88,4,1.50,1,0.38,-,0.00,17,6.39,31,11.65,20,7.52,1,0.38
"전라북도",무주군,193,77.00,25059,29,11.57,-,0.00,8,3.19,14,5.59,13,5.19,-,0.00,41,16.36,55,21.95,33,13.17,0,0.00
"전라북도",장수군,54,23.00,23384,9,3.85,-,0.00,4,1.71,4,1.71,0,0.00,-,0.00,0,0.00,32,13.68,5,2.14,0,0.00
"전라북도",임실군,292,96.00,30575,43,14.06,-,0.00,9,2.94,14,4.58,5,1.64,-,0.00,52,17.01,118,38.59,50,16.35,1,0.33
"전라북도",순창군,276,92.00,30059,24,7.98,-,0.00,6,2.00,15,4.99,3,1.00,-,0.00,46,15.30,156,51.90,25,8.32,1,0.33
"전라북도",고창군,642,105.00,61406,72,11.73,-,0.00,14,2.28,19,3.09,5,0.81,-,0.00,183,29.80,237,38.60,105,17.10,7,1.14
"전라북도",부안군,664,117.00,56744,71,12.51,-,0.00,14,2.47,22,3.88,10,1.76,-,0.00,118,20.80,287,50.58,128,22.56,14,2.47
"전라남도",소계,38844,202.00,1927645,3077,15.96,2,0.01,731,3.79,780,4.05,1236,6.41,3,0.02,7556,39.20,7483,38.82,17789,92.28,187,0.97
"전라남도",목포시,7058,297.00,237247,491,20.70,-,0.00,118,4.97,106,4.47,200,8.43,2,0.08,1577,66.47,1271,53.57,3274,138.00,19,0.80
"전라남도",여수시,5107,176.00,290528,395,13.60,-,0.00,109,3.75,87,2.99,176,6.06,-,0.00,904,31.12,1064,36.62,2340,80.54,32,1.10
"전라남도",순천시,6873,244.00,281189,494,17.57,-,0.00,128,4.55,104,3.70,186,6.61,-,0.00,1691,60.14,1060,37.70,3169,112.70,41,1.46
"전라남도",나주시,2717,241.00,112674,176,15.62,-,0.00,39,3.46,52,4.62,77,6.83,-,0.00,450,39.94,649,57.60,1267,112.45,7,0.62
"전라남도",광양시,1877,119.00,157403,126,8.00,-,0.00,52,3.30,41,2.60,72,4.57,-,0.00,326,20.71,378,24.01,869,55.21,13,0.83
"전라남도",담양군,783,162.00,48334,61,12.62,-,0.00,16,3.31,20,4.14,32,6.62,-,0.00,132,27.31,161,33.31,361,74.69,-,0.00
"전라남도",곡성군,455,149.00,30566,38,12.43,-,0.00,12,3.93,17,5.56,16,5.23,-,0.00,64,20.94,99,32.39,208,68.05,1,0.33
"전라남도",구례군,575,207.00,27770,38,13.68,-,0.00,8,2.88,20,7.20,17,6.12,-,0.00,77,27.73,145,52.21,267,96.15,3,1.08
"전라남도",고흥군,1275,189.00,67631,94,13.90,-,0.00,17,2.51,33,4.88,39,5.77,-,0.00,188,27.80,308,45.54,585,86.50,11,1.63
"전라남도",보성군,1000,226.00,44245,66,14.92,2,0.45,11,2.49,28,6.33,34,7.68,-,0.00,169,38.20,223,50.40,465,105.10,2,0.45
"전라남도",화순군,3060,466.00,65636,372,56.68,-,0.00,23,3.50,42,6.40,77,11.73,-,0.00,757,115.33,436,66.43,1335,203.39,18,2.74
"전라남도",장흥군,574,141.00,40686,57,14.01,-,0.00,14,3.44,19,4.67,21,5.16,-,0.00,78,19.17,124,30.48,256,62.92,5,1.23
"전라남도",강진군,546,146.00,37307,58,15.55,-,0.00,12,3.22,12,3.22,25,6.70,-,0.00,78,20.91,116,31.09,243,65.14,2,0.54
"전라남도",해남군,1456,194.00,74969,122,16.27,-,0.00,23,3.07,16,2.13,52,6.94,-,0.00,248,33.08,322,42.95,661,88.17,12,1.60
"전라남도",영암군,751,127.00,59304,49,8.26,-,0.00,16,2.70,26,4.38,28,4.72,-,0.00,88,14.84,192,32.38,350,59.02,2,0.34
"전라남도",무안군,1131,134.00,84558,95,11.23,-,0.00,37,4.38,31,3.67,54,6.39,1,0.12,166,19.63,228,26.96,517,61.14,2,0.24
"전라남도",함평군,612,175.00,34984,64,18.29,-,0.00,17,4.86,19,5.43,21,6.00,-,0.00,104,29.73,111,31.73,272,77.75,4,1.14
"전라남도",영광군,1193,214.00,55632,96,17.26,-,0.00,20,3.60,25,4.49,39,7.01,-,0.00,212,38.11,251,45.12,547,98.32,3,0.54
"전라남도",장성군,535,113.00,47259,44,9.31,-,0.00,12,2.54,18,3.81,22,4.66,-,0.00,80,16.93,113,23.91,245,51.84,1,0.21
"전라남도",완도군,527,98.00,53878,60,11.14,-,0.00,18,3.34,22,4.08,24,4.45,-,0.00,68,12.62,100,18.56,232,43.06,3,0.56
"전라남도",진도군,323,98.00,33008,34,10.30,-,0.00,10,3.03,16,4.85,14,4.24,-,0.00,34,10.30,68,20.60,142,43.02,5,1.51
"전라남도",신안군,416,97.00,42837,47,10.97,-,0.00,19,4.44,26,6.07,10,2.33,-,0.00,65,15.17,64,14.94,184,42.95,1,0.23
"경상북도",소계,27217,99.00,2745070,3399,12.38,13,0.05,851,3.10,808,2.94,457,1.66,24,0.09,7753,28.24,8671,31.59,5025,18.31,216,0.79
"경상북도",포항시,7589,146.00,519216,824,15.87,10,0.19,212,4.08,166,3.20,69,1.33,6,0.12,2546,49.04,2328,44.84,1356,26.12,72,1.39
"경상북도",경주시,2679,100.00,268091,339,12.64,0,0.00,75,2.80,96,3.58,160,5.97,0,0.00,698,26.04,838,31.26,450,16.79,23,0.86
"경상북도",김천시,1253,86.00,145068,159,10.96,2,0.14,40,2.76,32,2.21,9,0.62,0,0.00,385,26.54,367,25.30,247,17.03,12,0.83
"경상북도",안동시,2216,132.00,167737,325,19.38,1,0.06,53,3.16,54,3.22,26,1.55,16,0.95,779,46.44,625,37.26,310,18.48,27,1.61
"경상북도",구미시,3866,90.00,427248,547,12.80,0,0.00,144,3.37,102,2.39,24,0.56,0,0.00,1153,26.99,933,21.84,942,22.05,21,0.49
"경상북도",영주시,1245,114.00,109468,129,11.78,0,0.00,41,3.75,44,4.02,10,0.91,1,0.09,219,20.01,553,50.52,242,22.11,6,0.55
"경상북도",영천시,1068,103.00,104161,133,12.77,0,0.00,29,2.78,47,4.51,67,6.43,1,0.10,262,25.15,343,32.93,180,17.28,6,0.58
"경상북도",상주시,666,65.00,101860,93,9.13,0,0.00,26,2.55,24,2.36,4,0.39,0,0.00,187,18.36,215,21.11,113,11.09,4,0.39
"경상북도",문경시,804,109.00,73926,102,13.80,0,0.00,23,3.11,18,2.43,14,1.89,0,0.00,232,31.38,280,37.88,132,17.86,3,0.41
"경상북도",경산시,2560,95.00,268679,334,12.43,0,0.00,98,3.65,86,3.20,21,0.78,0,0.00,640,23.82,828,30.82,538,20.02,15,0.56
"경상북도",군위군,68,27.00,24780,9,3.63,0,0.00,3,1.21,5,2.02,0,0.00,0,0.00,1,0.40,29,11.70,21,8.47,0,0.00
"경상북도",의성군,391,72.00,54080,47,8.69,0,0.00,10,1.85,16,2.96,8,1.48,0,0.00,69,12.76,180,33.28,60,11.09,1,0.18
"경상북도",청송군,110,42.00,26201,25,9.54,0,0.00,5,1.91,9,3.43,1,0.38,0,0.00,27,10.30,36,13.74,7,2.67,0,0.00
"경상북도",영양군,34,19.00,17696,3,1.70,0,0.00,3,1.70,2,1.13,0,0.00,0,0.00,5,2.83,18,10.17,3,1.70,0,0.00
"경상북도",영덕군,219,55.00,39475,27,6.84,0,0.00,10,2.53,10,2.53,2,0.51,0,0.00,30,7.60,99,25.08,39,9.88,2,0.51
"경상북도",청도군,408,92.00,44366,52,11.72,0,0.00,9,2.03,17,3.83,8,1.80,0,0.00,94,21.19,151,34.04,74,16.68,3,0.68
"경상북도",고령군,185,52.00,35525,29,8.16,0,0.00,9,2.53,11,3.10,3,0.84,0,0.00,27,7.60,86,24.21,19,5.35,1,0.28
"경상북도",성주군,370,79.00,46846,41,8.75,0,0.00,9,1.92,13,2.78,7,1.49,0,0.00,89,19.00,153,32.66,52,11.10,6,1.28
"경상북도",칠곡군,702,56.00,124837,88,7.05,0,0.00,27,2.16,24,1.92,8,0.64,0,0.00,119,9.53,310,24.83,121,9.69,5,0.40
"경상북도",예천군,330,66.00,49786,39,7.83,0,0.00,10,2.01,12,2.41,3,0.60,0,0.00,78,15.67,126,25.31,55,11.05,7,1.41
"경상북도",봉화군,146,44.00,33561,17,5.07,0,0.00,4,1.19,7,2.09,10,2.98,0,0.00,32,9.53,57,16.98,18,5.36,1,0.30
"경상북도",울진군,301,58.00,52337,37,7.07,0,0.00,10,1.91,12,2.29,3,0.57,0,0.00,79,15.09,113,21.59,46,8.79,1,0.19
"경상북도",울릉군,7,7.00,10126,0,0.00,0,0.00,1,0.99,1,0.99,0,0.00,0,0.00,2,1.98,3,2.96,0,0.00,0,0.00
"경상남도",소계,38634,112.00,3455540,5129,14.84,67,0.19,1366,3.95,1084,3.14,406,1.17,5,0.01,11364,32.89,11254,32.57,7656,22.16,303,0.88
"경상남도",창원시,13402,125.00,1072657,1767,16.47,60,0.56,505,4.71,376,3.51,139,1.30,3,0.03,4041,37.67,3438,32.05,2956,27.56,117,1.09
"경상남도",진주시,5349,152.00,351547,829,23.58,-,0.00,137,3.90,121,3.44,50,1.42,-,0.00,2017,57.37,1131,32.17,1035,29.44,29,0.82
"경상남도",통영시,1492,107.00,139525,179,12.83,-,0.00,45,3.23,34,2.44,11,0.79,-,0.00,339,24.30,551,39.49,324,23.22,9,0.65
"경상남도",사천시,1179,100.00,117365,133,11.33,-,0.00,37,3.15,37,3.15,11,0.94,-,0.00,280,23.86,436,37.15,234,19.94,11,0.94
"경상남도",김해시,5961,108.00,550758,677,12.29,-,0.00,197,3.58,169,3.07,70,1.27,2,0.04,1341,24.35,2256,40.96,1187,21.55,62,1.13
"경상남도",밀양시,908,82.00,110395,115,10.42,-,0.00,32,2.90,32,2.90,12,1.09,-,0.00,145,13.13,409,37.05,159,14.40,4,0.36
"경상남도",거제시,2139,81.00,263162,234,8.89,-,0.00,87,3.31,57,2.17,12,0.46,-,0.00,661,25.12,610,23.18,468,17.78,10,0.38
"경상남도",양산시,4798,139.00,344450,746,21.66,-,0.00,227,6.59,143,4.15,59,1.71,-,0.00,1881,54.61,1044,30.31,663,19.25,35,1.02
"경상남도",의령군,228,80.00,28624,25,8.73,-,0.00,6,2.10,10,3.49,4,1.40,-,0.00,47,16.42,99,34.59,37,12.93,-,0.00
"경상남도",함안군,438,61.00,71822,50,6.96,-,0.00,16,2.23,19,2.65,5,0.70,-,0.00,75,10.44,176,24.51,90,12.53,7,0.97
"경상남도",창녕군,677,102.00,66517,73,10.97,6,0.90,14,2.10,22,3.31,10,1.50,-,0.00,188,28.26,265,39.84,93,13.98,6,0.90
"경상남도",고성군,421,76.00,55471,60,10.82,-,0.00,-,0.00,2,0.36,5,0.90,-,0.00,95,17.13,176,31.73,79,14.24,4,0.72
"경상남도",남해군,234,51.00,45476,38,8.36,-,0.00,10,2.20,10,2.20,2,0.44,-,0.00,25,5.50,98,21.55,47,10.34,4,0.88
"경상남도",하동군,254,51.00,49386,37,7.49,-,0.00,12,2.43,11,2.23,4,0.81,-,0.00,45,9.11,85,17.21,60,12.15,-,0.00
"경상남도",산청군,100,27.00,36971,13,3.52,-,0.00,8,2.16,12,3.25,-,0.00,-,0.00,4,1.08,39,10.55,24,6.49,-,0.00
"경상남도",함양군,207,51.00,40582,30,7.39,-,0.00,16,3.94,8,1.97,1,0.25,-,0.00,11,2.71,83,20.45,57,14.05,1,0.25
"경상남도",거창군,571,90.00,63290,62,9.80,1,0.16,17,2.69,19,3.00,7,1.11,-,0.00,126,19.91,238,37.60,98,15.48,3,0.47
"경상남도",합천군,276,58.00,47542,61,12.83,-,0.00,-,0.00,2,0.42,4,0.84,-,0.00,43,9.04,120,25.24,45,9.47,1,0.21
"제주특별자치도",소계,7069,104.00,678772,1203,17.72,0,0.00,253,3.73,212,3.12,40,0.59,0,0.00,2396,35.30,1454,21.42,1451,21.38,60,0.88
"제주특별자치도",제주시,5956,121.00,492401,1052,21.36,-,0.00,200,4.06,159,3.23,36,0.73,-,0.00,2122,43.09,1165,23.66,1168,23.72,54,1.10
"제주특별자치도",서귀포시,1113,60.00,186371,151,8.10,-,0.00,53,2.84,53,2.84,4,0.21,-,0.00,274,14.70,289,15.51,283,15.18,6,0.32
