"시군구별(1)","시군구별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","시군구별(2)",성별(1),계,분변잠혈반응검사,분변잠혈반응검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사
"시군구별(1)","시군구별(2)",성별(1),소계,잠혈반응 없음,잠혈반응 있음,이상소견 없음,대장폴립(용종),대장암의심,대장암,기타,기존 암환자
"대구","남구",합계,18459,17994,465,20,126,4,8,39,5
"대구","남구",남자,8158,7910,248,5,63,4,8,16,1
"대구","남구",여자,10301,10084,217,15,63,-,-,23,4
"대구","북구",합계,38593,37626,967,54,284,9,20,88,35
"대구","북구",남자,17941,17420,521,23,157,1,12,38,16
"대구","북구",여자,20652,20206,446,31,127,8,8,50,19
"대구","수성구",합계,36000,34996,1004,77,254,4,16,102,21
"대구","수성구",남자,17016,16478,538,39,150,1,10,49,12
"대구","수성구",여자,18984,18518,466,38,104,3,6,53,9
"대구","달서구",합계,48230,46992,1238,96,329,2,20,119,24
"대구","달서구",남자,22346,21722,624,44,175,2,13,44,15
"대구","달서구",여자,25884,25270,614,52,154,-,7,75,9
"대구","달성군",합계,22163,21618,545,36,164,3,9,52,14
"대구","달성군",남자,10313,10034,279,11,93,3,2,25,8
"대구","달성군",여자,11850,11584,266,25,71,-,7,27,6
"인천","소계",합계,389505,371133,18372,1351,4676,78,241,1900,460
"인천","소계",남자,184333,174489,9844,517,2802,53,144,801,259
"인천","소계",여자,205172,196644,8528,834,1874,25,97,1099,201
"인천","중구",합계,15158,14555,603,41,141,5,9,54,45
"인천","중구",남자,7392,7041,351,17,95,4,5,27,24
"인천","중구",여자,7766,7514,252,24,46,1,4,27,21
"인천","동구",합계,9756,9194,562,55,124,4,4,67,17
"인천","동구",남자,4474,4183,291,15,75,3,2,28,10
"인천","동구",여자,5282,5011,271,40,49,1,2,39,7
"인천","미추홀구",합계,56338,53951,2387,199,704,11,53,253,109
"인천","미추홀구",남자,26053,24786,1267,66,426,6,27,105,60
"인천","미추홀구",여자,30285,29165,1120,133,278,5,26,148,49
"인천","연수구",합계,38635,37175,1460,78,356,6,11,139,38
"인천","연수구",남자,18650,17841,809,30,207,3,8,60,21
"인천","연수구",여자,19985,19334,651,48,149,3,3,79,17
"인천","남동구",합계,67330,63121,4209,297,1090,12,45,411,93
"인천","남동구",남자,31714,29484,2230,115,665,7,28,184,50
"인천","남동구",여자,35616,33637,1979,182,425,5,17,227,43
"인천","부평구",합계,74119,70336,3783,304,936,16,45,500,60
"인천","부평구",남자,34399,32451,1948,119,535,11,26,189,41
"인천","부평구",여자,39720,37885,1835,185,401,5,19,311,19
"인천","계양구",합계,45239,43228,2011,132,518,9,35,155,32
"인천","계양구",남자,21429,20373,1056,37,318,5,24,56,10
"인천","계양구",여자,23810,22855,955,95,200,4,11,99,22
"인천","서구",합계,65460,62763,2697,223,624,9,25,240,54
"인천","서구",남자,31666,30162,1504,106,366,9,14,111,34
"인천","서구",여자,33794,32601,1193,117,258,-,11,129,20
"인천","강화군",합계,13045,12524,521,17,136,5,13,74,4
"인천","강화군",남자,6390,6087,303,8,89,4,9,38,2
"인천","강화군",여자,6655,6437,218,9,47,1,4,36,2
"인천","옹진군",합계,4425,4286,139,5,47,1,1,7,8
"인천","옹진군",남자,2166,2081,85,4,26,1,1,3,7
"인천","옹진군",여자,2259,2205,54,1,21,-,-,4,1
"광주","소계",합계,165734,160684,5050,405,1320,25,82,441,51
"광주","소계",남자,78466,75670,2796,170,852,17,43,206,39
"광주","소계",여자,87268,85014,2254,235,468,8,39,235,12
"광주","동구",합계,13946,13435,511,27,114,6,8,53,4
"광주","동구",남자,6439,6163,276,13,66,4,4,24,4
"광주","동구",여자,7507,7272,235,14,48,2,4,29,-
"광주","서구",합계,35336,34459,877,65,221,4,15,77,9
"광주","서구",남자,16718,16248,470,25,145,4,8,36,9
"광주","서구",여자,18618,18211,407,40,76,-,7,41,-
"광주","남구",합계,27765,27140,625,44,196,4,15,38,16
"광주","남구",남자,12869,12505,364,22,124,3,8,16,11
"광주","남구",여자,14896,14635,261,22,72,1,7,22,5
"광주","북구",합계,51598,49974,1624,142,409,7,29,181,7
"광주","북구",남자,24247,23344,903,59,263,4,14,86,5
"광주","북구",여자,27351,26630,721,83,146,3,15,95,2
"광주","광산구",합계,37089,35676,1413,127,380,4,15,92,15
"광주","광산구",남자,18193,17410,783,51,254,2,9,44,10
"광주","광산구",여자,18896,18266,630,76,126,2,6,48,5
"대전","소계",합계,172663,167574,5089,410,1349,29,82,446,93
"대전","소계",남자,81134,78441,2693,172,783,10,57,195,51
"대전","소계",여자,91529,89133,2396,238,566,19,25,251,42
"대전","동구",합계,30180,29262,918,72,243,9,14,68,15
"대전","동구",남자,13861,13374,487,30,136,3,11,29,9
"대전","동구",여자,16319,15888,431,42,107,6,3,39,6
"대전","중구",합계,32596,31446,1150,108,273,9,22,89,21
"대전","중구",남자,15110,14509,601,42,159,3,14,33,13
"대전","중구",여자,17486,16937,549,66,114,6,8,56,8
"대전","서구",합계,52917,51574,1343,117,345,5,25,122,29
"대전","서구",남자,24973,24251,722,51,199,3,17,63,14
"대전","서구",여자,27944,27323,621,66,146,2,8,59,15
"대전","유성구",합계,31885,30981,904,67,255,3,14,98,16
"대전","유성구",남자,15543,15071,472,29,148,-,11,39,8
"대전","유성구",여자,16342,15910,432,38,107,3,3,59,8
"대전","대덕구",합계,25085,24311,774,46,233,3,7,69,12
"대전","대덕구",남자,11647,11236,411,20,141,1,4,31,7
"대전","대덕구",여자,13438,13075,363,26,92,2,3,38,5
"울산","소계",합계,140044,136697,3347,285,944,18,53,291,51
"울산","소계",남자,67735,65927,1808,101,571,12,32,138,29
